dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-4,estimated,0.1375304506466932,0.3112132755756326,0.0191538530515832,264,114.74366456280008,110.5158649271806,119.13319925583166,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-3,estimated,0.0250580208779346,0.3385655851652791,0.020797918569506,265,102.53746119337366,98.44167949394352,106.80365270108445,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-2,estimated,-0.0410331170326761,0.2846724468516446,0.0175203779618518,264,95.97973437814736,92.73974488994126,99.3329173185906,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-1,estimated,-0.2206000160442738,0.3550509328770927,0.0218518743507221,264,80.20374182400903,76.84116477383297,83.71346558196404,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,0,estimated,-0.6183136517004877,0.594285391655879,0.036645207112497,263,53.885236460767025,50.150672713560986,57.89790149011548,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,1,estimated,-0.0099120833776748,0.3398972625748017,0.020919230415063,264,99.01368794128092,95.03606118518024,103.15779376241798,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,2,estimated,0.0560304068275597,0.3763067656671339,0.0231163408580898,265,105.76298424159272,101.07800694582043,110.66511077610764,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,3,estimated,0.1679386582398702,0.3707167542635512,0.0228160390066597,264,118.286404945953,113.1132362627049,123.69616551808652,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,4,estimated,0.0048164622102981,0.352617117095125,0.02166109731436,265,100.48280800091509,96.30602651334478,104.84073602963656,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,5,estimated,0.0874595356634831,0.399397671522356,0.0246279154740871,263,109.13981008494058,103.99668330371108,114.5372887574756,adequate,75,266
