cbo_4d,periodo,periodo_num,post,admissoes,desligamentos,n_movimentacoes,ln_salario_real_adm,asinh_saldo,treatment,post_treat
6201,2023-08,202308,1,1244,1282,2526,8.014495747154028,-4.330906425536431,0,0
6201,2023-09,202309,1,1316,1189,2505,8.02233360700868,5.5373497666891724,0,0
6201,2023-10,202310,1,1157,1244,2401,8.072373489698053,-5.159088327040512,0,0
6201,2023-11,202311,1,1037,1501,2538,8.05003004401292,-6.8330328939762115,0,0
6201,2023-12,202312,1,716,1732,2448,8.101937782220103,-7.616776050886269,0,0
6201,2024-01,202401,1,1447,1353,2800,8.008519236908588,5.23647025497466,0,0
6201,2024-02,202402,1,1525,1380,2905,7.971712230086815,5.669892813374867,0,0
6201,2024-03,202403,1,1996,1759,3755,8.002706848351263,6.161211772519035,0,0
6201,2024-04,202404,1,1548,1726,3274,8.042824181691351,-5.87493862117652,0,0
6201,2024-05,202405,1,1207,2026,3233,8.055101969980463,-7.401231637123802,0,0
6201,2024-06,202406,1,1108,1297,2405,8.070310927736395,-5.934901194230364,0,0
6201,2024-07,202407,1,1067,1320,2387,8.077768949898935,-6.226540574965345,0,0
6201,2024-08,202408,1,1192,1269,2461,8.09140383933513,-5.03699476537355,0,0
6201,2024-09,202409,1,1346,1260,2606,8.014557899543947,5.147528277154878,0,0
6201,2024-10,202410,1,1470,1452,2922,8.109899470860325,3.584289651861328,0,0
6201,2024-11,202411,1,1022,1548,2570,8.07652099699652,-6.958449296880406,0,0
6201,2024-12,202412,1,776,2040,2816,8.071765870780661,-7.835183911742035,0,0
6201,2025-01,202501,1,1822,1527,3349,7.912692817492142,6.380125409625105,0,0
6201,2025-02,202502,1,1370,1454,2824,8.035409412747963,-5.123999408359393,0,0
6201,2025-03,202503,1,1618,1728,3346,8.106863011558175,-5.3936482068690905,0,0
6201,2025-04,202504,1,1673,1702,3375,8.124939517936204,-4.060740143244572,0,0
6201,2025-05,202505,1,1276,2022,3298,8.088980012402693,-7.307873229986786,0,0
6201,2025-06,202506,1,1114,1437,2551,8.122644256757406,-6.470801900039648,0,0
6201,2025-07,202507,1,1199,1365,2564,8.090828016821096,-5.805144041227343,0,0
6201,2025-08,202508,1,1187,1344,2531,8.086796835249103,-5.74940312815324,0,0
6201,2025-09,202509,1,1436,1348,2784,8.06491626014663,5.170516276532822,0,0
6201,2025-10,202510,1,1384,1600,2984,8.166408745206379,-6.06843094656867,0,0
6201,2025-11,202511,1,1124,1585,2709,8.13185859124588,-6.826546399908855,0,0
6201,2025-12,202512,1,779,1949,2728,8.129253549010254,-7.757906390980085,0,0
6201,2026-01,202601,1,1443,1530,2973,8.029316739376153,-5.159088327040512,0,0
6201,2026-02,202602,1,1458,1500,2958,8.020412995110245,-4.430958492080543,0,0
6201,2026-03,202603,1,1847,1875,3722,8.090064333135693,-4.025670415869822,0,0
6201,2026-04,202604,1,1695,1729,3424,8.105936805144879,-4.219723898031069,0,0
6201,2026-05,202605,1,1227,2206,3433,8.026443021128213,-7.579679083930614,0,0
6210,2021-01,202101,0,19531,13140,32671,7.432950796207468,9.455793216330946,0,0
6210,2021-02,202102,0,20834,13330,34164,7.425630763205659,9.616338675685713,0,0
6210,2021-03,202103,0,20834,16410,37244,7.402195464888445,9.087946736535612,0,0
6210,2021-04,202104,0,17706,17260,34966,7.407381889214546,6.79346738938956,0,0
6210,2021-05,202105,0,20806,15275,36081,7.325080218842788,9.311271098726705,0,0
6210,2021-06,202106,0,19265,14906,34171,7.370627816524131,9.073145145955623,0,0
6210,2021-07,202107,0,18880,15920,34800,7.370625451462704,8.68609175641165,0,0
6210,2021-08,202108,0,18169,15763,33932,7.37786579594265,8.478868120281142,0,0
6210,2021-09,202109,0,18828,16801,35629,7.37198261181373,8.307459387858007,0,0
6210,2021-10,202110,0,18253,17412,35665,7.366139655057974,7.427739193999009,0,0
6210,2021-11,202111,0,16855,18303,35158,7.366913787249695,-7.971085872740346,0,0
6210,2021-12,202112,0,14023,18493,32516,7.369961005569139,-9.098290880679508,0,0
6210,2022-01,202201,0,20369,17319,37688,7.421879720685567,8.716044077035898,0,0
6210,2022-02,202202,0,22414,17479,39893,7.399249032921548,9.197255142692686,0,0
6210,2022-03,202203,0,21318,21734,43052,7.392254660021549,-6.723833885437161,0,0
6210,2022-04,202204,0,19310,20474,39784,7.374752321416528,-7.752764993367284,0,0
6210,2022-05,202205,0,22762,18939,41701,7.311854751007151,8.941937931361686,0,0
6210,2022-06,202206,0,20074,17809,37883,7.36649100729562,8.418477267207882,0,0
6210,2022-07,202207,0,19563,18148,37711,7.384778089135416,7.948032115498352,0,0
6210,2022-08,202208,0,19855,19395,39250,7.3899737842825814,6.824374851515472,0,0
6210,2022-09,202209,0,19416,18238,37654,7.409240173649019,7.7647207249277175,0,0
6210,2022-10,202210,0,17505,17496,35001,7.411903216122535,2.8934439858858716,0,0
6210,2022-11,202211,0,16401,18209,34610,7.399392661375706,-8.193123797991227,0,0
6210,2022-12,202212,1,12710,19421,32131,7.418349818745086,-9.504650436269111,0,0
6210,2023-01,202301,1,21158,17456,38614,7.45555531253923,8.909775691935167,0,0
6210,2023-02,202302,1,19998,17025,37023,7.440497256797284,8.690474031842651,0,0
6210,2023-03,202303,1,23587,21042,44629,7.407626487152474,8.535033148142533,0,0
6210,2023-04,202304,1,18869,19617,38486,7.4087723166159565,-7.310550605358453,0,0
6210,2023-05,202305,1,22563,21109,43672,7.33613257403856,7.975220956906124,0,0
6210,2023-06,202306,1,20364,18796,39160,7.406279098868728,8.050703483153175,0,0
6210,2023-07,202307,1,18405,17831,36236,7.422813944749821,7.045777335659257,0,0
6210,2023-08,202308,1,19608,18719,38327,7.4255582810788425,7.483244732400863,0,0
6210,2023-09,202309,1,17744,17083,34827,7.4398173074002525,7.186901592596959,0,0
6210,2023-10,202310,1,17558,17688,35246,7.4547597840763205,-5.560696423586702,0,0
6210,2023-11,202311,1,16732,19085,35817,7.453614088480709,-8.456593614441298,0,0
6210,2023-12,202312,1,12115,19139,31254,7.458353935378971,-9.550235320942132,0,0
6210,2024-01,202401,1,20687,17465,38152,7.485522824370044,8.770904768378664,0,0
6210,2024-02,202402,1,21018,17675,38693,7.474899740108143,8.807771089350108,0,0
6210,2024-03,202403,1,20831,19038,39869,7.461546497101488,8.18479273192922,0,0
6210,2024-04,202404,1,20091,20228,40319,7.424964995341494,-5.613141425957851,0,0
6210,2024-05,202405,1,21191,20484,41675,7.378552904161022,7.254178346607189,0,0
6210,2024-06,202406,1,18493,17788,36281,7.448754696708606,7.251345486364642,0,0
6210,2024-07,202407,1,18942,18782,37724,7.44726584496367,5.768330761275724,0,0
6210,2024-08,202408,1,18640,17522,36162,7.460708210054174,7.71244403428709,0,0
6210,2024-09,202409,1,17211,16309,33520,7.476101609520657,7.49776200789722,0,0
6210,2024-10,202410,1,18460,18336,36796,7.475752171643596,5.5134450048735575,0,0
6210,2024-11,202411,1,16627,17087,33714,7.462099155867673,-6.824374851515472,0,0
6210,2024-12,202412,1,12482,18540,31022,7.482525252227489,-9.402282178959235,0,0
6210,2025-01,202501,1,21769,17764,39533,7.515923193088827,8.988446055648415,0,0
6210,2025-02,202502,1,22913,17233,40146,7.489210215803738,9.3378537000241,0,0
6210,2025-03,202503,1,19700,19503,39203,7.477124079606234,5.976357351040425,0,0
6210,2025-04,202504,1,19307,19335,38642,7.438712087518756,-4.025670415869822,0,0
6210,2025-05,202505,1,20462,19910,40372,7.42844568786818,7.00669604730442,0,0
6210,2025-06,202506,1,18917,17165,36082,7.4727017091710035,8.161660533502655,0,0
6210,2025-07,202507,1,18954,17936,36890,7.476926874619136,7.618742618907622,0,0
6210,2025-08,202508,1,16842,17586,34428,7.500546652990749,-7.30518866703454,0,0
6210,2025-09,202509,1,17745,16624,34369,7.509384851336477,7.715123802575101,0,0
6210,2025-10,202510,1,17693,17759,35452,7.5132394395789674,-4.882859309749067,0,0
6210,2025-11,202511,1,15297,16297,31594,7.502080267939925,-7.600902709541988,0,0
6210,2025-12,202512,1,12407,17752,30159,7.514009632768236,-9.277064012769827,0,0
6210,2026-01,202601,1,20433,17380,37813,7.533213195217912,8.717027200116528,0,0
6210,2026-02,202602,1,19760,16732,36492,7.537502392308266,8.708804822383712,0,0
6210,2026-03,202603,1,20229,19951,40180,7.522166767018132,6.3207715290571,0,0
6210,2026-04,202604,1,17283,19491,36774,7.5111782133324825,-8.392989639236202,0,0
6210,2026-05,202605,1,18824,18447,37271,7.432428282062706,6.625394126968762,0,0
6220,2021-01,202101,0,22063,12074,34137,7.445124604283026,9.902386949597604,0,0
6220,2021-02,202102,0,20992,13136,34128,7.407561540290068,9.662180034645012,0,0
6220,2021-03,202103,0,20093,17758,37851,7.374613942616085,8.44891439651578,0,0
6220,2021-04,202104,0,17151,18197,35348,7.369974932588806,-7.645876053679703,0,0
6220,2021-05,202105,0,18960,16217,35177,7.34247801103209,8.609954704724338,0,0
6220,2021-06,202106,0,17831,15612,33443,7.353452426833204,8.397959154264667,0,0
6220,2021-07,202107,0,18079,14468,32547,7.334702649891067,8.88488722101018,0,0
6220,2021-08,202108,0,14893,14903,29796,7.345791353356548,-2.99822295029797,0,0
6220,2021-09,202109,0,16911,16521,33432,7.362524654807065,6.659295563335075,0,0
6220,2021-10,202110,0,17069,16879,33948,7.368582012346621,5.940178177856251,0,0
6220,2021-11,202111,0,16133,17179,33312,7.366503270183006,-7.645876053679703,0,0
6220,2021-12,202112,0,13102,16288,29390,7.373642220365836,-8.759668695659034,0,0
6220,2022-01,202201,0,23742,14601,38343,7.432861243516728,9.813672251205702,0,0
6220,2022-02,202202,0,21406,14863,36269,7.375442742989126,9.479298241269325,0,0
6220,2022-03,202203,0,20730,21419,42149,7.323712127031272,-7.2283889781983,0,0
6220,2022-04,202204,0,18319,18654,36973,7.339352189226693,-6.5072799400452,0,0
6220,2022-05,202205,0,20876,19351,40227,7.336712134554944,8.022896977099425,0,0
6220,2022-06,202206,0,20152,17502,37654,7.330243407563852,8.57546213514007,0,0
6220,2022-07,202207,0,17433,16396,33829,7.339231565243332,7.637234621267732,0,0
6220,2022-08,202208,0,16609,17280,33889,7.3697369772534325,-7.201916872789349,0,0
6220,2022-09,202209,0,16378,16684,33062,7.407242446204702,-6.416734952414915,0,0
6220,2022-10,202210,0,18135,16516,34651,7.403541162271259,8.08271122961515,0,0
6220,2022-11,202211,0,15828,17679,33507,7.403469361525594,-8.21662856610055,0,0
6220,2022-12,202212,1,12048,16786,28834,7.415063244839966,-9.156517576415206,0,0
6220,2023-01,202301,1,24438,15164,39602,7.472327657435124,9.828117248418089,0,0
6220,2023-02,202302,1,21174,15361,36535,7.417781868241457,9.360999255659722,0,0
6220,2023-03,202303,1,25139,21528,46667,7.407144166902831,8.88488722101018,0,0
6220,2023-04,202304,1,19752,19023,38775,7.388819247227666,7.284821382987377,0,0
6220,2023-05,202305,1,22686,22218,44904,7.354746529091101,6.841616617903061,0,0
6220,2023-06,202306,1,21356,20332,41688,7.406076952419294,7.624619224577892,0,0
6220,2023-07,202307,1,19473,16138,35611,7.3790985437042265,8.805375161387186,0,0
6220,2023-08,202308,1,18105,18580,36685,7.417708590999944,-6.856463092625986,0,0
6220,2023-09,202309,1,17837,18723,36560,7.428452411667378,-7.479864449637835,0,0
6220,2023-10,202310,1,18489,17837,36326,7.447582291798778,7.173192330577464,0,0
6220,2023-11,202311,1,17029,17439,34468,7.44704963018322,-6.709305827464975,0,0
6220,2023-12,202312,1,13199,19348,32547,7.461800535126988,-9.417191933125387,0,0
6220,2024-01,202401,1,27556,17103,44659,7.497296388254671,9.947791480380664,0,0
6220,2024-02,202402,1,25832,21578,47410,7.445644694605413,9.04876219013494,0,0
6220,2024-03,202403,1,25020,21270,46290,7.440409923106404,8.92265831730218,0,0
6220,2024-04,202404,1,21118,22178,43296,7.444413125413911,-7.659171590165094,0,0
6220,2024-05,202405,1,23023,25025,48048,7.421674567377151,-8.295049202810292,0,0
6220,2024-06,202406,1,20448,18019,38467,7.439055268287493,8.488382151934703,0,0
6220,2024-07,202407,1,19559,17970,37529,7.411723141581156,8.064007446109645,0,0
6220,2024-08,202408,1,16811,18935,35746,7.458534310872069,-8.354203618337236,0,0
6220,2024-09,202409,1,16188,17924,34112,7.480285916169071,-8.152486158734849,0,0
6220,2024-10,202410,1,22560,19122,41682,7.474851469117684,8.83579238765361,0,0
6220,2024-11,202411,1,17226,16755,33981,7.474731538328071,6.848006401507712,0,0
6220,2024-12,202412,1,13187,21805,34992,7.484615008227229,-9.754755502101828,0,0
6220,2025-01,202501,1,31056,17872,48928,7.517398909177565,10.179906434147485,0,0
6220,2025-02,202502,1,25257,21691,46948,7.482982622527918,8.872346998642751,0,0
6220,2025-03,202503,1,22495,21954,44449,7.444406256648403,6.9865673135776225,0,0
6220,2025-04,202504,1,21582,21057,42639,7.442718142267598,6.9565463501798135,0,0
6220,2025-05,202505,1,23137,25660,48797,7.403466943322097,-8.526351168475035,0,0
6220,2025-06,202506,1,21569,18241,39810,7.465448643123727,8.803274005073217,0,0
6220,2025-07,202507,1,19936,18168,38104,7.4506045999861605,8.170751503736435,0,0
6220,2025-08,202508,1,17220,18466,35686,7.470497004276522,-7.820841040936241,0,0
6220,2025-09,202509,1,18867,18708,37575,7.502201344469158,5.762061271482829,0,0
6220,2025-10,202510,1,22759,20434,43193,7.493833288340971,8.444622544829521,0,0
6220,2025-11,202511,1,17468,17893,35361,7.495006292797909,-6.745237733564534,0,0
6220,2025-12,202512,1,13042,22599,35641,7.520752948054334,-9.858176332563264,0,0
6220,2026-01,202601,1,26804,16279,43083,7.545073580741068,9.954655841367341,0,0
6220,2026-02,202602,1,27007,20096,47103,7.51327809503631,9.534016809885635,0,0
6220,2026-03,202603,1,24042,25920,49962,7.47626843648484,-8.231109911212247,0,0
6220,2026-04,202604,1,21706,22002,43708,7.4674859969234095,-6.38350948823191,0,0
6220,2026-05,202605,1,21005,23964,44969,7.432160318536733,-8.685753861513044,0,0
6221,2021-01,202101,0,7216,10356,17572,7.77744297070987,-8.745125284818242,0,0
6221,2021-02,202102,0,9740,15855,25595,7.64265628782668,-9.411647235366921,0,0
6221,2021-03,202103,0,14270,17096,31366,7.711199928926675,-8.639764775108118,0,0
6221,2021-04,202104,0,10650,11878,22528,7.511329296932388,-7.806289455051244,0,0
6221,2021-05,202105,0,12967,10535,23502,7.392417223093871,8.489616465914114,0,0
6221,2021-06,202106,0,8899,8162,17061,7.301907155599462,7.2957355330108715,0,0
6221,2021-07,202107,0,6345,5474,11819,7.9006227011361805,7.4627894869489175,0,0
6221,2021-08,202108,0,16584,5533,22117,7.25940289867396,10.003423383195818,0,0
6221,2021-09,202109,0,27999,5561,33560,7.646275827756748,10.711658410161416,0,0
6221,2021-10,202110,0,11064,7812,18876,7.50595080380173,8.780172674867181,0,0
6221,2021-11,202111,0,6108,10072,16180,7.791857630167141,-8.978156091919917,0,0
6221,2021-12,202112,0,2527,12655,15182,7.78806433224111,-9.916206327381111,0,0
6221,2022-01,202201,0,7607,11682,19289,8.124210745751038,-9.005773221290047,0,0
6221,2022-02,202202,0,10599,10940,21539,7.863319691854987,-6.525031807800839,0,0
6221,2022-03,202203,0,11931,24608,36539,8.023847797229944,-10.140691789054305,0,0
6221,2022-04,202204,0,11255,13213,24468,7.492107465520012,-8.272826068860459,0,0
6221,2022-05,202205,0,11543,11358,22901,7.544534833288673,5.9135103101601345,0,0
6221,2022-06,202206,0,8939,10578,19517,8.497519116304057,-8.094988852367845,0,0
6221,2022-07,202207,0,8017,7014,15031,7.61483360434142,7.603898217028512,0,0
6221,2022-08,202208,0,15849,5100,20949,7.213753473407254,9.975715188696743,0,0
6221,2022-09,202209,0,24073,4809,28882,8.15426068713992,10.559140529342162,0,0
6221,2022-10,202210,0,11648,6062,17710,8.13913327841417,9.321165935077016,0,0
6221,2022-11,202211,0,7355,10015,17370,7.755122943030233,-8.579228617668381,0,0
6221,2022-12,202212,1,3684,13524,17208,7.894850748671872,-9.887358173188206,0,0
6221,2023-01,202301,1,7956,8498,16454,7.859838409919214,-6.988414033021775,0,0
6221,2023-02,202302,1,9483,6949,16432,8.109731681815434,8.530701580374826,0,0
6221,2023-03,202303,1,14843,15409,30252,7.871719055328395,-7.0317420391440395,0,0
6221,2023-04,202304,1,12999,17473,30472,7.558456137137357,-9.099185335099605,0,0
6221,2023-05,202305,1,8353,24267,32620,8.058878776415305,-10.368101685484572,0,0
6221,2023-06,202306,1,10231,12072,22303,7.56631082914338,-8.211211435554972,0,0
6221,2023-07,202307,1,8327,5681,14008,8.183166879611557,8.573951560942417,0,0
6221,2023-08,202308,1,14321,5072,19393,7.41547817282594,9.825417900036678,0,0
6221,2023-09,202309,1,22702,4055,26757,8.110829684575206,10.526587735503027,0,0
6221,2023-10,202310,1,11351,6669,18020,7.94340507696065,9.144627840015326,0,0
6221,2023-11,202311,1,5474,11074,16548,7.626359208002646,-9.323669065255125,0,0
6221,2023-12,202312,1,2976,13569,16545,7.648438585474324,-9.961095867384374,0,0
6221,2024-01,202401,1,5885,5503,11388,8.98699884989403,6.6385695023826985,0,0
6221,2024-02,202402,1,8891,8652,17543,8.80720075103105,6.169615109136801,0,0
6221,2024-03,202403,1,8915,18823,27738,8.454926971966358,-9.894244973715837,0,0
6221,2024-04,202404,1,7525,16778,24303,8.743277029483675,-9.825850285728922,0,0
6221,2024-05,202405,1,7731,11543,19274,7.9458439399953145,-8.939056462538227,0,0
6221,2024-06,202406,1,7133,4662,11795,9.213883940107001,8.505525427492953,0,0
6221,2024-07,202407,1,6706,4014,10720,8.08437462351937,8.591186905822243,0,0
6221,2024-08,202408,1,15431,4412,19843,7.613325539714163,10.00052351710672,0,0
6221,2024-09,202409,1,18088,3729,21817,8.879959566741096,10.265279384066849,0,0
6221,2024-10,202410,1,5882,5746,11628,8.225898648857738,5.605815582457951,0,0
6221,2024-11,202411,1,4089,8626,12715,8.591671050884536,-9.113168472369047,0,0
6221,2024-12,202412,1,2561,8074,10635,8.187402254153449,-9.308011407375162,0,0
6221,2025-01,202501,1,5932,6747,12679,8.570063392139108,-7.396335670179082,0,0
6221,2025-02,202502,1,7827,10235,18062,7.941379664160904,-8.47969903010352,0,0
6221,2025-03,202503,1,8274,15617,23891,7.974041987731444,-9.594649942648084,0,0
6221,2025-04,202504,1,7097,13365,20462,7.699780385367591,-9.436359790399152,0,0
6221,2025-05,202505,1,8496,8565,17061,7.844452107915079,-4.927306190998636,0,0
6221,2025-06,202506,1,6946,5872,12818,8.766062466691283,7.672292672364881,0,0
6221,2025-07,202507,1,6314,4502,10816,7.85074874630082,8.195333743304746,0,0
6221,2025-08,202508,1,10391,4552,14943,7.396254860453471,9.365462016176169,0,0
6221,2025-09,202509,1,19106,3562,22668,8.442604345537404,10.34457717265192,0,0
6221,2025-10,202510,1,6515,6558,13073,7.850322149409617,-4.45448247706051,0,0
6221,2025-11,202511,1,3411,7954,11365,7.727984601935418,-9.114490058432427,0,0
6221,2025-12,202512,1,2260,7380,9640,7.973522325453866,-9.234056908130242,0,0
6221,2026-01,202601,1,5720,5475,11195,8.355552725099583,6.194409556009931,0,0
6221,2026-02,202602,1,5603,9158,14761,7.815743288590778,-8.869257542578858,0,0
6221,2026-03,202603,1,9291,15662,24953,7.6966201153369225,-9.452658908835641,0,0
6221,2026-04,202604,1,6469,11872,18341,7.733090089495679,-9.287856822967882,0,0
6221,2026-05,202605,1,6600,10169,16769,7.588396881585881,-8.873187923676788,0,0
6222,2021-01,202101,0,79,42,121,7.469416595693043,4.304247658249556,0,0
6222,2021-02,202102,0,35,107,142,7.481837938166725,-4.969861521396496,0,0
6222,2021-03,202103,0,33,28,61,7.366721899569626,2.3124383412727525,0,0
6222,2021-04,202104,0,27,33,60,7.454720488779869,-2.491779852644912,0,0
6222,2021-05,202105,0,32,34,66,7.4036647590605815,-1.4436354751788103,0,0
6222,2021-06,202106,0,380,34,414,7.581044613496728,6.539588043886714,0,0
6222,2021-07,202107,0,190,24,214,7.560428881954314,5.805144041227343,0,0
6222,2021-08,202108,0,86,51,137,7.488891925911557,4.248699261236361,0,0
6222,2021-09,202109,0,60,120,180,7.3851793891568445,-4.78756117999381,0,0
6222,2021-10,202110,0,27,121,148,7.465537572955761,-5.23647025497466,0,0
6222,2021-11,202111,0,22,218,240,7.483893302540095,-5.971268347432061,0,0
6222,2021-12,202112,0,62,96,158,7.351435022454001,-4.219723898031069,0,0
6222,2022-01,202201,0,80,102,182,7.380631183551176,-3.7847057630994327,0,0
6222,2022-02,202202,0,85,29,114,7.350664033818312,4.718578581151767,0,0
6222,2022-03,202203,0,37,77,114,7.385642535695341,-4.382182848065498,0,0
6222,2022-04,202204,0,24,42,66,7.3984633674793985,-3.584289651861328,0,0
6222,2022-05,202205,0,63,48,111,7.39614563692285,3.4023066454805946,0,0
6222,2022-06,202206,0,348,24,372,7.561254184687457,6.473893077840491,0,0
6222,2022-07,202207,0,209,34,243,7.482467851711538,5.857941317648809,0,0
6222,2022-08,202208,0,30,106,136,7.410451241272987,-5.023923800584955,0,0
6222,2022-09,202209,0,33,89,122,7.483937821024746,-4.718578581151767,0,0
6222,2022-10,202210,0,18,180,198,7.554417576944346,-5.780753041643107,0,0
6222,2022-11,202211,0,8,230,238,7.395287029351909,-6.0958296350338355,0,0
6222,2022-12,202212,1,12,90,102,7.555911632972237,-5.04989709610426,0,0
6222,2023-01,202301,1,77,28,105,7.542202856012144,4.585071585693813,0,0
6222,2023-02,202302,1,23,20,43,7.503400017376148,1.8184464592320668,0,0
6222,2023-03,202303,1,17,31,48,7.403306462116325,-3.3334775868839928,0,0
6222,2023-04,202304,1,10,29,39,7.5292486772693445,-3.6382779622295387,0,0
6222,2023-05,202305,1,62,30,92,7.56269464625337,4.15912713462618,0,0
6222,2023-06,202306,1,187,41,228,7.570146851365546,5.676765530341185,0,0
6222,2023-07,202307,1,131,15,146,7.543773652646166,5.446755950221091,0,0
6222,2023-08,202308,1,51,41,92,7.480372052027161,2.99822295029797,0,0
6222,2023-09,202309,1,34,68,102,7.530821437315843,-4.219723898031069,0,0
6222,2023-10,202310,1,14,80,94,7.585045808195905,-4.882859309749067,0,0
6222,2023-11,202311,1,14,65,79,7.557973927828034,-4.625068916307673,0,0
6222,2023-12,202312,1,14,130,144,7.527729934919627,-5.446755950221091,0,0
6222,2024-01,202401,1,86,25,111,7.525815820826472,4.8040882242035385,0,0
6222,2024-02,202402,1,25,20,45,7.647183539145851,2.3124383412727525,0,0
6222,2024-03,202403,1,18,16,34,7.519372276620644,1.4436354751788103,0,0
6222,2024-04,202404,1,15,27,42,7.506659620577207,-3.179785437699879,0,0
6222,2024-05,202405,1,42,64,106,7.474558690387743,-3.7847057630994327,0,0
6222,2024-06,202406,1,191,20,211,7.565232023202789,5.834819286592168,0,0
6222,2024-07,202407,1,139,35,174,7.574004227779955,5.337561192805306,0,0
6222,2024-08,202408,1,34,54,88,7.491246871218003,-3.6895038689889055,0,0
6222,2024-09,202409,1,40,70,110,7.823314438089498,-4.09462222433053,0,0
6222,2024-10,202410,1,40,111,151,7.4829834758068605,-4.9558766472470746,0,0
6222,2024-11,202411,1,7,115,122,7.597073468302427,-5.3752998404656145,0,0
6222,2024-12,202412,1,12,48,60,7.334626303594576,-4.276858964458208,0,0
6222,2025-01,202501,1,78,20,98,7.515843461150656,4.753664499113497,0,0
6222,2025-02,202502,1,45,27,72,7.439227647606816,3.584289651861328,0,0
6222,2025-03,202503,1,21,13,34,7.5692525931230765,2.7764722807237177,0,0
6222,2025-04,202504,1,21,44,65,7.626337781478094,-3.8291136516208812,0,0
6222,2025-05,202505,1,39,64,103,7.667952807922063,-3.9124227656412556,0,0
6222,2025-06,202506,1,138,19,157,7.687187230434689,5.4722883273244625,0,0
6222,2025-07,202507,1,190,29,219,7.600459851040277,5.774561190094515,0,0
6222,2025-08,202508,1,73,34,107,7.664674803085247,4.356873151729317,0,0
6222,2025-09,202509,1,56,68,124,7.599457412296209,-3.179785437699879,0,0
6222,2025-10,202510,1,71,96,167,7.555449454898799,-3.9124227656412556,0,0
6222,2025-11,202511,1,25,81,106,7.543616774982349,-4.718578581151767,0,0
6222,2025-12,202512,1,11,159,170,7.550903046783252,-5.690370867569133,0,0
6222,2026-01,202601,1,116,43,159,7.569022434242298,4.983653531524327,0,0
6222,2026-02,202602,1,22,59,81,7.577757550207151,-4.304247658249556,0,0
6222,2026-03,202603,1,19,44,63,7.416940310147522,-3.9124227656412556,0,0
6222,2026-04,202604,1,23,82,105,7.475139525346543,-4.770756435173042,0,0
6222,2026-05,202605,1,14,46,60,7.503631937382832,-4.15912713462618,0,0
6225,2021-01,202101,0,13589,7099,20688,7.361555434956579,9.47116499619349,0,0
6225,2021-02,202102,0,7643,12526,20169,7.330520067198721,-9.18666225510656,0,0
6225,2021-03,202103,0,6844,19977,26821,7.312573481429996,-10.176030607594585,0,0
6225,2021-04,202104,0,7000,12683,19683,7.298668671516524,-9.338381729597847,0,0
6225,2021-05,202105,0,16143,5358,21501,7.267127100869674,9.979058741532516,0,0
6225,2021-06,202106,0,14511,5219,19730,7.237985880937844,9.830056277345731,0,0
6225,2021-07,202107,0,13240,5843,19083,7.18695772377244,9.601976976716893,0,0
6225,2021-08,202108,0,11601,6150,17751,7.196215261997334,9.296701546037939,0,0
6225,2021-09,202109,0,9642,6573,16215,7.237475072105839,8.72225426172245,0,0
6225,2021-10,202110,0,8500,7470,15970,7.2631492120644126,7.6304614974325204,0,0
6225,2021-11,202111,0,6162,10759,16921,7.2347672866706825,-9.126306388196344,0,0
6225,2021-12,202112,0,4029,9986,14015,7.218212662616236,-9.385469465233694,0,0
6225,2022-01,202201,0,12584,7704,20288,7.359202751616327,9.186047689904989,0,0
6225,2022-02,202202,0,7698,12096,19794,7.3484224955612625,-9.082052364599623,0,0
6225,2022-03,202203,0,5771,18530,24301,7.33044050114927,-10.14713936601739,0,0
6225,2022-04,202204,0,5316,13982,19298,7.317069989912477,-9.760309786188715,0,0
6225,2022-05,202205,0,10504,7455,17959,7.277130662094994,8.715716154440326,0,0
6225,2022-06,202206,0,15916,5704,21620,7.22964556005497,9.924465961318598,0,0
6225,2022-07,202207,0,13370,6241,19611,7.221700359173878,9.565073436596641,0,0
6225,2022-08,202208,0,13284,7016,20300,7.248853960435845,9.436359790399152,0,0
6225,2022-09,202209,0,10535,6824,17359,7.278517516871739,8.912203859773948,0,0
6225,2022-10,202210,0,8411,7309,15720,7.287485462250111,7.698029376135041,0,0
6225,2022-11,202211,0,7863,8105,15968,7.3105440374632655,-6.1820891755233935,0,0
6225,2022-12,202212,1,4996,11552,16548,7.270771727802794,-9.481283126240172,0,0
6225,2023-01,202301,1,11102,9431,20533,7.356647164996058,8.114324798689147,0,0
6225,2023-02,202302,1,10804,13139,23943,7.359654707045292,-8.44891439651578,0,0
6225,2023-03,202303,1,7780,19379,27159,7.328119461224799,-10.051821348900049,0,0
6225,2023-04,202304,1,7730,12711,20441,7.330962125217824,-9.206533143709663,0,0
6225,2023-05,202305,1,16598,8417,25015,7.283075042754181,9.702716855808958,0,0
6225,2023-06,202306,1,19024,6942,25966,7.280349882407312,10.092619202971257,0,0
6225,2023-07,202307,1,12632,7341,19973,7.288424266164263,9.266909732394344,0,0
6225,2023-08,202308,1,12958,7894,20852,7.271816556693812,9.22305915413279,0,0
6225,2023-09,202309,1,10006,7319,17325,7.293539066771621,8.589327823801622,0,0
6225,2023-10,202310,1,8936,7544,16480,7.313386943194403,7.9316441504756225,0,0
6225,2023-11,202311,1,8354,9183,17537,7.3439966577579545,-7.4133676994684485,0,0
6225,2023-12,202312,1,4526,16732,21258,7.333205380093082,-10.10283009534239,0,0
6225,2024-01,202401,1,11521,12663,24184,7.431504088581043,-7.7336837624695285,0,0
