dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,4,estimated,-0.0476928744180283,0.2815118081985583,0.0325061836486991,75,95.34265638038676,89.45763771589027,101.61482415328544,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,5,estimated,0.0013814370510088,0.3747177935684551,0.043268683797378,75,100.13823916747052,91.99599125608196,109.00112936060778,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,6,estimated,-0.0484700019377618,0.2964080937380402,0.0342262585419282,75,95.26859176086356,89.08729371636517,101.87877751674051,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,7,estimated,0.0164269377617117,0.2906609745040128,0.0335626383745621,75,101.6562601733695,95.18423720740074,108.56834635254404,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,8,estimated,0.0982186608955444,0.2703100055343648,0.0312127108919829,75,110.3203986308526,103.7736342880872,117.28017851127105,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,9,estimated,0.0453539846915551,0.350675425931102,0.0404925103119016,75,104.63982033021436,96.65605481092037,113.2830428487802,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,10,estimated,0.0166396502732029,0.2936876707500185,0.0339121311530394,75,101.67788603174355,95.13929294090912,108.66585391070116,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,11,estimated,-0.0756738061339172,0.346957665912298,0.0400632203623739,75,92.7118577634062,85.71025396194581,100.28541711891718,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,12,estimated,-0.256484850063116,0.4433361751452091,0.0511920520123171,75,77.37667169876003,69.98975778458332,85.54322107536262,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,13,estimated,0.0867944394308246,0.3829304522712367,0.0442169999399407,75,109.06724574223044,100.01291278848284,118.9412823017584,adequate,75,266
