cbo_4d,outcome,trend_scale,pre_observations,pre_slope,slope_status
7827,n_movimentacoes,log1p,23,0.004365363132359327,estimated
7828,n_movimentacoes,log1p,23,-0.005487029877416051,estimated
7832,n_movimentacoes,log1p,23,0.007320404796022495,estimated
7842,n_movimentacoes,log1p,23,0.004135126405103183,estimated
8101,n_movimentacoes,log1p,23,0.005953154920941528,estimated
8102,n_movimentacoes,log1p,23,-0.001781150188963539,estimated
8110,n_movimentacoes,log1p,23,-0.026894320077989274,estimated
8111,n_movimentacoes,log1p,23,-0.0026934339893903356,estimated
8112,n_movimentacoes,log1p,23,-0.0073226998518795385,estimated
8113,n_movimentacoes,log1p,23,-0.023681347930074797,estimated
8114,n_movimentacoes,log1p,23,0.006580549783681924,estimated
8115,n_movimentacoes,log1p,23,-0.002701248584488892,estimated
8116,n_movimentacoes,log1p,23,0.007483206904674455,estimated
8117,n_movimentacoes,log1p,23,-0.0055814182754663115,estimated
8181,n_movimentacoes,log1p,23,0.008233711020868204,estimated
8211,n_movimentacoes,log1p,23,0.0034043633901163443,estimated
8214,n_movimentacoes,log1p,23,-0.004281611657846706,estimated
8231,n_movimentacoes,log1p,23,0.007054965684119726,estimated
8232,n_movimentacoes,log1p,23,-0.0006720277650229735,estimated
8233,n_movimentacoes,log1p,23,0.0004826301466847495,estimated
8281,n_movimentacoes,log1p,23,-0.009099555245435102,estimated
8301,n_movimentacoes,log1p,23,-0.00567793657138557,estimated
8331,n_movimentacoes,log1p,23,-0.003631430687513396,estimated
8401,n_movimentacoes,log1p,23,0.0035766617474184124,estimated
8411,n_movimentacoes,log1p,23,0.0028821481623464,estimated
8412,n_movimentacoes,log1p,23,0.020869589663360305,estimated
8413,n_movimentacoes,log1p,23,0.008496557159497247,estimated
8414,n_movimentacoes,log1p,23,0.009888407231041778,estimated
8415,n_movimentacoes,log1p,23,-0.000534432969055974,estimated
8416,n_movimentacoes,log1p,23,-0.009236203762321675,estimated
8417,n_movimentacoes,log1p,23,-0.005230287149441062,estimated
8418,n_movimentacoes,log1p,23,0.005652085614852859,estimated
8421,n_movimentacoes,log1p,23,-0.02334739395031099,estimated
8422,n_movimentacoes,log1p,23,-0.010161942794382471,estimated
8481,n_movimentacoes,log1p,23,0.002101060090549454,estimated
8482,n_movimentacoes,log1p,23,0.0007267842195335436,estimated
8483,n_movimentacoes,log1p,23,0.006062430374699502,estimated
8485,n_movimentacoes,log1p,23,0.004276727488803983,estimated
8601,n_movimentacoes,log1p,23,-0.00040377327791012385,estimated
8611,n_movimentacoes,log1p,23,-0.0071981450094304325,estimated
8612,n_movimentacoes,log1p,23,0.01121365577361245,estimated
8621,n_movimentacoes,log1p,23,-0.0008231558303818777,estimated
8622,n_movimentacoes,log1p,23,0.007862668910200297,estimated
8623,n_movimentacoes,log1p,23,-0.0016753810438575455,estimated
8624,n_movimentacoes,log1p,23,0.002577460894311698,estimated
8625,n_movimentacoes,log1p,23,0.005991517184086456,estimated
9101,n_movimentacoes,log1p,23,0.0055063847902265045,estimated
9111,n_movimentacoes,log1p,23,0.0027380510735992734,estimated
9112,n_movimentacoes,log1p,23,0.00423219017394415,estimated
9113,n_movimentacoes,log1p,23,0.002786940090640524,estimated
9131,n_movimentacoes,log1p,23,0.007842022361759364,estimated
9141,n_movimentacoes,log1p,23,0.01269932757519813,estimated
9143,n_movimentacoes,log1p,23,0.005679668840734108,estimated
9144,n_movimentacoes,log1p,23,0.006678227178180747,estimated
9191,n_movimentacoes,log1p,23,0.004780595741368044,estimated
9193,n_movimentacoes,log1p,23,-0.013071033211217645,estimated
9511,n_movimentacoes,log1p,23,0.002154166748488838,estimated
9531,n_movimentacoes,log1p,23,0.0028925768535396222,estimated
9541,n_movimentacoes,log1p,23,0.00603603181417366,estimated
9542,n_movimentacoes,log1p,23,-0.012887982582224925,estimated
9543,n_movimentacoes,log1p,23,0.010562994947871973,estimated
9921,n_movimentacoes,log1p,23,0.00390077043972986,estimated
1111,ln_salario_real_adm,level,23,-0.017942581382427127,estimated
1113,ln_salario_real_adm,level,15,-0.0061481938431042,estimated
1414,ln_salario_real_adm,level,23,-0.00011830747894053565,estimated
1423,ln_salario_real_adm,level,23,-0.0011216790382598497,estimated
1424,ln_salario_real_adm,level,23,0.005073413136184852,estimated
1426,ln_salario_real_adm,level,23,0.0021056230994105293,estimated
2035,ln_salario_real_adm,level,23,-0.009836131396787169,estimated
2111,ln_salario_real_adm,level,23,0.00213033270761747,estimated
2112,ln_salario_real_adm,level,23,-0.003946592796053343,estimated
2123,ln_salario_real_adm,level,23,0.001757100559315204,estimated
2124,ln_salario_real_adm,level,23,0.0013095637200565592,estimated
2131,ln_salario_real_adm,level,23,0.00037669945845138827,estimated
2133,ln_salario_real_adm,level,22,-0.0016387915544075423,estimated
2142,ln_salario_real_adm,level,23,-0.003079355019731836,estimated
2143,ln_salario_real_adm,level,23,0.005263680878000261,estimated
2144,ln_salario_real_adm,level,23,0.004323152854596238,estimated
2146,ln_salario_real_adm,level,23,-0.005224774614271545,estimated
2147,ln_salario_real_adm,level,23,-0.0037797839749207293,estimated
2148,ln_salario_real_adm,level,23,-0.0025052857393858523,estimated
2152,ln_salario_real_adm,level,23,0.0027846884447453786,estimated
2153,ln_salario_real_adm,level,23,0.004330187787053437,estimated
2221,ln_salario_real_adm,level,23,0.004413982767925934,estimated
2232,ln_salario_real_adm,level,23,-0.0023239195251482363,estimated
2233,ln_salario_real_adm,level,23,-0.0024269167753056273,estimated
2236,ln_salario_real_adm,level,23,-0.008158595851687217,estimated
2237,ln_salario_real_adm,level,23,-0.003132698642834575,estimated
2238,ln_salario_real_adm,level,23,0.001192954033310038,estimated
2239,ln_salario_real_adm,level,23,0.0019020821978907594,estimated
2251,ln_salario_real_adm,level,23,0.001929371460963239,estimated
2252,ln_salario_real_adm,level,23,0.003440124833238146,estimated
2253,ln_salario_real_adm,level,23,0.01009537125819244,estimated
2312,ln_salario_real_adm,level,23,0.020759156699465698,estimated
2313,ln_salario_real_adm,level,23,0.01921530751018717,estimated
2392,ln_salario_real_adm,level,23,0.036878672827766926,estimated
2394,ln_salario_real_adm,level,23,-0.00100277874620131,estimated
2511,ln_salario_real_adm,level,23,-0.0006186004562178958,estimated
2512,ln_salario_real_adm,level,23,-0.002308542377625951,estimated
2513,ln_salario_real_adm,level,23,-0.005381814634077399,estimated
2515,ln_salario_real_adm,level,23,-0.001961005393956645,estimated
2516,ln_salario_real_adm,level,23,-0.0008897230688588977,estimated
2521,ln_salario_real_adm,level,23,-0.003001268290313836,estimated
2522,ln_salario_real_adm,level,23,0.0007761139572500126,estimated
2523,ln_salario_real_adm,level,23,-0.0011413466911765224,estimated
2531,ln_salario_real_adm,level,23,-0.005679686496701208,estimated
2611,ln_salario_real_adm,level,23,-0.002467700881223042,estimated
2612,ln_salario_real_adm,level,23,-0.007251360922225205,estimated
2613,ln_salario_real_adm,level,23,-0.0010563213164829415,estimated
2614,ln_salario_real_adm,level,23,-0.0016083182200489108,estimated
2615,ln_salario_real_adm,level,23,-0.0054707273562253165,estimated
2616,ln_salario_real_adm,level,23,-0.002161416579373922,estimated
2617,ln_salario_real_adm,level,23,-0.001416301084539615,estimated
2624,ln_salario_real_adm,level,23,-0.003098740197178638,estimated
2626,ln_salario_real_adm,level,23,0.0017030726087937228,estimated
2627,ln_salario_real_adm,level,23,0.01347305890533295,estimated
2628,ln_salario_real_adm,level,23,0.0029983548148998854,estimated
2631,ln_salario_real_adm,level,23,-0.010752255097210665,estimated
3003,ln_salario_real_adm,level,23,0.005641338962085928,estimated
3011,ln_salario_real_adm,level,23,0.001211496573893787,estimated
3111,ln_salario_real_adm,level,23,-0.0012543623354266977,estimated
3112,ln_salario_real_adm,level,23,-0.011885715320669562,estimated
3113,ln_salario_real_adm,level,23,0.008835810922825057,estimated
3115,ln_salario_real_adm,level,23,-0.0016646839727477787,estimated
3116,ln_salario_real_adm,level,23,1.5899064536698717e-05,estimated
3117,ln_salario_real_adm,level,23,-0.002114529793989746,estimated
3121,ln_salario_real_adm,level,23,-0.001784410701391857,estimated
3122,ln_salario_real_adm,level,23,-0.006259034408816874,estimated
3131,ln_salario_real_adm,level,23,-0.001403600673007118,estimated
3132,ln_salario_real_adm,level,23,-0.0014016557242640829,estimated
3133,ln_salario_real_adm,level,23,0.0007329137376971927,estimated
3134,ln_salario_real_adm,level,23,0.002409098264425268,estimated
3141,ln_salario_real_adm,level,23,-0.0005733733761155201,estimated
3143,ln_salario_real_adm,level,23,-0.0036134851519151693,estimated
3147,ln_salario_real_adm,level,23,-0.002907955068051301,estimated
3161,ln_salario_real_adm,level,23,-0.0008011780482182084,estimated
3163,ln_salario_real_adm,level,23,0.00922214456551104,estimated
3171,ln_salario_real_adm,level,23,0.0018463936821504982,estimated
3172,ln_salario_real_adm,level,23,-0.0019269888624439356,estimated
3188,ln_salario_real_adm,level,23,-0.0009569112549664403,estimated
3211,ln_salario_real_adm,level,23,0.006016617693868768,estimated
3213,ln_salario_real_adm,level,23,0.0045148150306407505,estimated
3221,ln_salario_real_adm,level,23,-0.0014281047712515049,estimated
3223,ln_salario_real_adm,level,23,-0.0024085635907149052,estimated
3224,ln_salario_real_adm,level,23,-0.0011558827285109128,estimated
3225,ln_salario_real_adm,level,23,-0.0021032996498439394,estimated
3231,ln_salario_real_adm,level,23,-0.013675505203706275,estimated
3241,ln_salario_real_adm,level,23,-0.0017406036698854087,estimated
3242,ln_salario_real_adm,level,23,-0.003483003090435968,estimated
3252,ln_salario_real_adm,level,23,0.0004675037673350317,estimated
3281,ln_salario_real_adm,level,22,-0.00808807881414957,estimated
3411,ln_salario_real_adm,level,23,-0.00037757293562486714,estimated
3412,ln_salario_real_adm,level,23,-0.002907330333414127,estimated
3422,ln_salario_real_adm,level,23,0.005474483504657362,estimated
3423,ln_salario_real_adm,level,23,-0.0024508382671971497,estimated
3425,ln_salario_real_adm,level,23,-0.002446770676072232,estimated
3511,ln_salario_real_adm,level,23,0.0025450208298098543,estimated
3513,ln_salario_real_adm,level,23,-0.00494716697002241,estimated
3514,ln_salario_real_adm,level,23,-0.004141874251715108,estimated
3515,ln_salario_real_adm,level,23,0.00017702146508157763,estimated
3516,ln_salario_real_adm,level,23,-0.0004698059162585584,estimated
3517,ln_salario_real_adm,level,23,-0.002195602834835049,estimated
3532,ln_salario_real_adm,level,23,0.0027247927117733145,estimated
3541,ln_salario_real_adm,level,23,-0.001125049118424298,estimated
3543,ln_salario_real_adm,level,23,0.005387186349579976,estimated
3544,ln_salario_real_adm,level,23,0.00030067496864933453,estimated
3545,ln_salario_real_adm,level,23,0.0027576783555593315,estimated
3547,ln_salario_real_adm,level,23,0.004232904031385834,estimated
3548,ln_salario_real_adm,level,23,0.009220859866974625,estimated
3711,ln_salario_real_adm,level,23,-0.001064307133000316,estimated
3713,ln_salario_real_adm,level,23,0.0008409687320982553,estimated
3751,ln_salario_real_adm,level,23,0.006624540302858302,estimated
3762,ln_salario_real_adm,level,23,0.020961899607979118,estimated
3764,ln_salario_real_adm,level,23,0.0059604331350506376,estimated
3911,ln_salario_real_adm,level,23,0.0011534357163598408,estimated
3912,ln_salario_real_adm,level,23,-0.00014298021560665183,estimated
4102,ln_salario_real_adm,level,23,-0.0009272806110135333,estimated
4110,ln_salario_real_adm,level,23,-0.0011271647444723637,estimated
4121,ln_salario_real_adm,level,23,-0.0032480190405553434,estimated
4122,ln_salario_real_adm,level,23,-0.0002864938706063269,estimated
4131,ln_salario_real_adm,level,23,0.00046432639077661217,estimated
4132,ln_salario_real_adm,level,23,0.004546183472229629,estimated
4142,ln_salario_real_adm,level,23,-0.0004187454414477748,estimated
4151,ln_salario_real_adm,level,23,-0.00026937604593762495,estimated
4152,ln_salario_real_adm,level,23,-0.004242369532664874,estimated
4211,ln_salario_real_adm,level,23,0.0003397830623004583,estimated
4212,ln_salario_real_adm,level,23,-0.0006196940452761375,estimated
4221,ln_salario_real_adm,level,23,-0.0003664570391108635,estimated
4222,ln_salario_real_adm,level,23,-0.0021719345349258527,estimated
4223,ln_salario_real_adm,level,23,-0.00039323830675490557,estimated
4241,ln_salario_real_adm,level,23,-0.006736915552367848,estimated
5111,ln_salario_real_adm,level,23,0.00720455511676618,estimated
5121,ln_salario_real_adm,level,23,-0.0006334889424594744,estimated
5131,ln_salario_real_adm,level,23,-0.0057002860813201925,estimated
5132,ln_salario_real_adm,level,23,-0.00041743510934951324,estimated
5142,ln_salario_real_adm,level,23,-0.0007441981749053746,estimated
5143,ln_salario_real_adm,level,23,-0.000498500744879232,estimated
5151,ln_salario_real_adm,level,23,0.012678659938450538,estimated
5152,ln_salario_real_adm,level,23,-0.001571182541316532,estimated
5161,ln_salario_real_adm,level,23,-0.002417681592521892,estimated
5162,ln_salario_real_adm,level,23,-0.0002714669912271583,estimated
5163,ln_salario_real_adm,level,23,-0.00019706254301289788,estimated
5164,ln_salario_real_adm,level,23,-0.0006515696232318191,estimated
5165,ln_salario_real_adm,level,23,-0.0006252146628042236,estimated
5166,ln_salario_real_adm,level,23,-0.001474918666546684,estimated
5171,ln_salario_real_adm,level,23,-0.001341431297405383,estimated
5172,ln_salario_real_adm,level,23,0.009091999751842944,estimated
5173,ln_salario_real_adm,level,23,-0.001210246733910686,estimated
5199,ln_salario_real_adm,level,23,-0.0008235486735572228,estimated
5231,ln_salario_real_adm,level,23,-0.0007359816625606444,estimated
5241,ln_salario_real_adm,level,23,-0.0006192511784183033,estimated
5242,ln_salario_real_adm,level,23,-0.003156330839118553,estimated
5243,ln_salario_real_adm,level,23,0.0004702669743976864,estimated
6110,ln_salario_real_adm,level,23,0.001681386298504485,estimated
6120,ln_salario_real_adm,level,23,0.00047863112637500457,estimated
6122,ln_salario_real_adm,level,3,0.0,insufficient_pre_observations
6125,ln_salario_real_adm,level,23,-0.00439661570172971,estimated
6130,ln_salario_real_adm,level,23,-0.005238111584203239,estimated
6131,ln_salario_real_adm,level,23,-0.0006550092550077512,estimated
6133,ln_salario_real_adm,level,23,-0.0009864479375623185,estimated
6201,ln_salario_real_adm,level,23,0.0005154750493516304,estimated
6210,ln_salario_real_adm,level,23,-0.0003098021190806509,estimated
6220,ln_salario_real_adm,level,23,-0.00041571657999148117,estimated
6221,ln_salario_real_adm,level,23,0.01619265019598232,estimated
6222,ln_salario_real_adm,level,23,-0.00046512912032456585,estimated
6225,ln_salario_real_adm,level,23,-0.0005497628324181072,estimated
6226,ln_salario_real_adm,level,23,-0.00038503159112033875,estimated
6227,ln_salario_real_adm,level,23,-0.002064743897872892,estimated
6228,ln_salario_real_adm,level,23,-0.0032973838426251156,estimated
6230,ln_salario_real_adm,level,23,-6.913604222836106e-05,estimated
6231,ln_salario_real_adm,level,23,0.00035974202296752266,estimated
6232,ln_salario_real_adm,level,23,7.22432224456262e-06,estimated
6233,ln_salario_real_adm,level,23,0.0006229314807500685,estimated
6234,ln_salario_real_adm,level,23,0.001412120564423249,estimated
6310,ln_salario_real_adm,level,23,-0.0068009380571101685,estimated
6311,ln_salario_real_adm,level,23,-0.012957139415625214,estimated
6312,ln_salario_real_adm,level,23,5.802304997139081e-05,estimated
6313,ln_salario_real_adm,level,23,-0.000805244240428293,estimated
6314,ln_salario_real_adm,level,23,-0.008648567579301516,estimated
6320,ln_salario_real_adm,level,23,-0.000398979728430627,estimated
6321,ln_salario_real_adm,level,23,-0.00017938286063914582,estimated
6322,ln_salario_real_adm,level,23,-0.0016776093264633818,estimated
6323,ln_salario_real_adm,level,23,-0.0176751704729592,estimated
6324,ln_salario_real_adm,level,23,0.0019931320132500893,estimated
6325,ln_salario_real_adm,level,23,-0.0003436020662149487,estimated
6326,ln_salario_real_adm,level,23,-0.0007920794552390904,estimated
6410,ln_salario_real_adm,level,23,0.00013280605108856314,estimated
6420,ln_salario_real_adm,level,23,7.268721066156562e-05,estimated
7101,ln_salario_real_adm,level,23,-0.0009059499432626446,estimated
7102,ln_salario_real_adm,level,23,-0.001416236376961455,estimated
7111,ln_salario_real_adm,level,23,-0.001545443916822572,estimated
7112,ln_salario_real_adm,level,23,0.0009939909924785886,estimated
7113,ln_salario_real_adm,level,23,0.0005343906876262191,estimated
7114,ln_salario_real_adm,level,23,-0.0008965529582864936,estimated
7121,ln_salario_real_adm,level,23,-0.0006774227489826258,estimated
7122,ln_salario_real_adm,level,23,0.0008003720651486358,estimated
7151,ln_salario_real_adm,level,23,0.0015820645716183408,estimated
7152,ln_salario_real_adm,level,23,0.0005978357873046876,estimated
7153,ln_salario_real_adm,level,23,0.0011151399923117076,estimated
7154,ln_salario_real_adm,level,23,0.0007933134603690577,estimated
7155,ln_salario_real_adm,level,23,0.0007273893859122256,estimated
7156,ln_salario_real_adm,level,23,0.00048800364455635727,estimated
7157,ln_salario_real_adm,level,23,0.0004247460734238173,estimated
7161,ln_salario_real_adm,level,23,0.0016634201401274122,estimated
7162,ln_salario_real_adm,level,23,0.0019072231803895002,estimated
7163,ln_salario_real_adm,level,23,-0.00065626274599658,estimated
7164,ln_salario_real_adm,level,23,0.0010828592166861584,estimated
7165,ln_salario_real_adm,level,23,0.000214475770843371,estimated
7166,ln_salario_real_adm,level,23,0.0005844329815519723,estimated
7170,ln_salario_real_adm,level,23,0.00017565560457397683,estimated
7211,ln_salario_real_adm,level,23,-0.011947441591962319,estimated
7212,ln_salario_real_adm,level,23,0.002070309174852732,estimated
7213,ln_salario_real_adm,level,23,-0.00036398417462470633,estimated
7214,ln_salario_real_adm,level,23,0.0008822734578445005,estimated
7221,ln_salario_real_adm,level,23,-0.0021940160613215386,estimated
7223,ln_salario_real_adm,level,23,0.0011363790820707515,estimated
7232,ln_salario_real_adm,level,23,0.0014005062140012231,estimated
7233,ln_salario_real_adm,level,23,0.0015358731224725585,estimated
7241,ln_salario_real_adm,level,23,-0.0019141062423806956,estimated
7242,ln_salario_real_adm,level,23,-0.0011809075679541298,estimated
7243,ln_salario_real_adm,level,23,0.001033070159723368,estimated
7244,ln_salario_real_adm,level,23,0.0008475545832677797,estimated
7250,ln_salario_real_adm,level,23,-0.0051503055089544515,estimated
7301,ln_salario_real_adm,level,23,-0.0030027171154363924,estimated
7313,ln_salario_real_adm,level,23,-0.0013859254017077334,estimated
7321,ln_salario_real_adm,level,23,0.000511809848416599,estimated
7411,ln_salario_real_adm,level,23,-0.001815235018125048,estimated
7421,ln_salario_real_adm,level,23,-0.0013074398895926433,estimated
7502,ln_salario_real_adm,level,23,0.012435863840255846,estimated
7510,ln_salario_real_adm,level,23,0.0012145145676169201,estimated
7511,ln_salario_real_adm,level,23,0.0018235059274958423,estimated
7521,ln_salario_real_adm,level,23,-0.0022732578632766467,estimated
7522,ln_salario_real_adm,level,23,-0.0016116040322826275,estimated
7523,ln_salario_real_adm,level,23,-0.0015212291052359792,estimated
7524,ln_salario_real_adm,level,23,0.00039815783289558866,estimated
7601,ln_salario_real_adm,level,23,-0.0018305853466189076,estimated
7604,ln_salario_real_adm,level,23,0.0023166552247658894,estimated
7606,ln_salario_real_adm,level,23,-0.007326699892177871,estimated
7611,ln_salario_real_adm,level,23,0.005732213738403863,estimated
7612,ln_salario_real_adm,level,23,0.0013961693232797331,estimated
7613,ln_salario_real_adm,level,23,0.0013678714888180632,estimated
7614,ln_salario_real_adm,level,23,0.00045234918491393714,estimated
7618,ln_salario_real_adm,level,23,0.000986022730365012,estimated
7621,ln_salario_real_adm,level,23,-0.0006487151104751014,estimated
7622,ln_salario_real_adm,level,23,0.0013875474140461793,estimated
7623,ln_salario_real_adm,level,23,0.0028363899363947846,estimated
7630,ln_salario_real_adm,level,23,-2.8191075797160362e-05,estimated
7631,ln_salario_real_adm,level,23,7.85121148106832e-05,estimated
7632,ln_salario_real_adm,level,23,0.0006024651599090989,estimated
7633,ln_salario_real_adm,level,23,-0.00035613955829826087,estimated
7641,ln_salario_real_adm,level,23,-0.0006674361378802302,estimated
7642,ln_salario_real_adm,level,23,-0.0012615406742025105,estimated
7643,ln_salario_real_adm,level,23,9.704541220284808e-05,estimated
7650,ln_salario_real_adm,level,23,0.004127898650135931,estimated
7651,ln_salario_real_adm,level,23,0.0017025270442802285,estimated
7652,ln_salario_real_adm,level,23,-0.00016910746082269854,estimated
7653,ln_salario_real_adm,level,23,0.0012673967278830978,estimated
7661,ln_salario_real_adm,level,23,-0.0019032831437409694,estimated
7663,ln_salario_real_adm,level,23,-0.002197707782738206,estimated
7664,ln_salario_real_adm,level,23,-0.004518008141086207,estimated
7681,ln_salario_real_adm,level,23,-0.0019166698364465177,estimated
7682,ln_salario_real_adm,level,23,0.0021361343033444694,estimated
7683,ln_salario_real_adm,level,23,-0.010683854984382934,estimated
7686,ln_salario_real_adm,level,23,-0.06003546123260518,estimated
7687,ln_salario_real_adm,level,23,0.0004354604867271572,estimated
7701,ln_salario_real_adm,level,23,-0.00024527721274079033,estimated
7711,ln_salario_real_adm,level,23,0.00011411906548198164,estimated
7721,ln_salario_real_adm,level,23,0.00031859786097835355,estimated
7731,ln_salario_real_adm,level,23,9.088696663689849e-05,estimated
7732,ln_salario_real_adm,level,23,0.003276505061175915,estimated
7733,ln_salario_real_adm,level,23,-1.9417987115448504e-05,estimated
7751,ln_salario_real_adm,level,23,0.0004966489909717988,estimated
7764,ln_salario_real_adm,level,23,-0.000641877662854445,estimated
7771,ln_salario_real_adm,level,23,-0.00077633154653752,estimated
7772,ln_salario_real_adm,level,23,0.0036447955442481484,estimated
7817,ln_salario_real_adm,level,23,3.607721747657844e-05,estimated
7821,ln_salario_real_adm,level,23,-0.0009580389818456367,estimated
7822,ln_salario_real_adm,level,23,-0.0004241048344236815,estimated
7823,ln_salario_real_adm,level,23,-0.0011996447535041475,estimated
7826,ln_salario_real_adm,level,23,-0.0011653208331496205,estimated
7827,ln_salario_real_adm,level,23,0.0006241652982864517,estimated
7828,ln_salario_real_adm,level,23,0.0004400361445663135,estimated
7832,ln_salario_real_adm,level,23,-0.0005923090760148015,estimated
7842,ln_salario_real_adm,level,23,-0.0004827595630601452,estimated
8101,ln_salario_real_adm,level,23,0.004663341281244789,estimated
8102,ln_salario_real_adm,level,23,0.0036634572700952853,estimated
8110,ln_salario_real_adm,level,23,0.012634205329564325,estimated
8111,ln_salario_real_adm,level,23,-0.0016791773291321697,estimated
8112,ln_salario_real_adm,level,23,0.005028015285264506,estimated
8113,ln_salario_real_adm,level,23,-0.00392598202331421,estimated
8114,ln_salario_real_adm,level,23,-0.0005514337933948079,estimated
8115,ln_salario_real_adm,level,23,0.0017498231462054089,estimated
8116,ln_salario_real_adm,level,23,-0.005547846803249147,estimated
8117,ln_salario_real_adm,level,23,0.0003632225461147205,estimated
8181,ln_salario_real_adm,level,23,-0.0002014367898060591,estimated
8211,ln_salario_real_adm,level,23,0.0010350693572832067,estimated
8214,ln_salario_real_adm,level,23,0.0002401463199230987,estimated
8231,ln_salario_real_adm,level,23,0.003794349998889755,estimated
8232,ln_salario_real_adm,level,23,-0.0009201531302508461,estimated
8233,ln_salario_real_adm,level,23,-9.099722024171704e-05,estimated
8281,ln_salario_real_adm,level,23,0.0003038195917902765,estimated
8301,ln_salario_real_adm,level,23,0.006855996805110724,estimated
8331,ln_salario_real_adm,level,23,-0.0015855292510112493,estimated
8401,ln_salario_real_adm,level,23,-0.0002504211846983945,estimated
8411,ln_salario_real_adm,level,23,0.000244870238902958,estimated
8412,ln_salario_real_adm,level,23,-0.004867459237063354,estimated
8413,ln_salario_real_adm,level,23,0.04516095780333712,estimated
8414,ln_salario_real_adm,level,23,-0.0003783027395967344,estimated
8415,ln_salario_real_adm,level,23,0.0003084500254371371,estimated
8416,ln_salario_real_adm,level,23,0.0010183654266263686,estimated
8417,ln_salario_real_adm,level,23,0.0002994901198643433,estimated
8418,ln_salario_real_adm,level,23,0.0002296669074353433,estimated
8421,ln_salario_real_adm,level,23,0.0018747290121987176,estimated
8422,ln_salario_real_adm,level,23,0.008855393982331686,estimated
8481,ln_salario_real_adm,level,23,-0.00020728724111038134,estimated
8482,ln_salario_real_adm,level,23,0.000540212201566107,estimated
8483,ln_salario_real_adm,level,23,-0.0004188534364237951,estimated
8485,ln_salario_real_adm,level,23,0.0008079881962870098,estimated
8601,ln_salario_real_adm,level,23,-0.0008075560047334938,estimated
8611,ln_salario_real_adm,level,23,0.0001281312460144165,estimated
8612,ln_salario_real_adm,level,23,0.008274991677999104,estimated
8621,ln_salario_real_adm,level,23,0.00047422085019341846,estimated
8622,ln_salario_real_adm,level,23,0.0014616884420221579,estimated
8623,ln_salario_real_adm,level,23,-0.00010855155434028052,estimated
8624,ln_salario_real_adm,level,23,-0.004551560180219719,estimated
8625,ln_salario_real_adm,level,23,-0.00040603734065402635,estimated
9101,ln_salario_real_adm,level,23,-0.0005331352818236949,estimated
9111,ln_salario_real_adm,level,23,-0.002566919406730869,estimated
9112,ln_salario_real_adm,level,23,-0.0016783098459109969,estimated
9113,ln_salario_real_adm,level,23,0.0009053803188241212,estimated
9131,ln_salario_real_adm,level,23,-0.00032688968944441456,estimated
9141,ln_salario_real_adm,level,23,0.0059751706528551295,estimated
9143,ln_salario_real_adm,level,23,0.0014949231294275615,estimated
9144,ln_salario_real_adm,level,23,-0.0009377401541474401,estimated
9191,ln_salario_real_adm,level,23,-4.798878924223625e-05,estimated
9193,ln_salario_real_adm,level,23,-0.0011274290121483475,estimated
9511,ln_salario_real_adm,level,23,0.00027760464608651017,estimated
9531,ln_salario_real_adm,level,23,0.00046682187312752923,estimated
9541,ln_salario_real_adm,level,23,0.0008644649040199913,estimated
9542,ln_salario_real_adm,level,23,-0.0017003781871743453,estimated
9543,ln_salario_real_adm,level,23,0.00019746070287298662,estimated
9921,ln_salario_real_adm,level,23,0.0002778089887900307,estimated
1111,asinh_saldo,level,23,-0.1435979554296962,estimated
1113,asinh_saldo,level,23,-0.011222203296574427,estimated
1414,asinh_saldo,level,23,-0.28249953168861713,estimated
1423,asinh_saldo,level,23,-0.036097619728804334,estimated
1424,asinh_saldo,level,23,-0.004199034010368441,estimated
1426,asinh_saldo,level,23,-0.22830055756446038,estimated
2035,asinh_saldo,level,23,-0.12989471533465233,estimated
2111,asinh_saldo,level,23,0.008366284777198196,estimated
2112,asinh_saldo,level,23,0.024936552162741227,estimated
2123,asinh_saldo,level,23,-0.02178120048597306,estimated
2124,asinh_saldo,level,23,-0.02208302057365392,estimated
2131,asinh_saldo,level,23,-0.11467870816719879,estimated
2133,asinh_saldo,level,23,-0.08610543012662647,estimated
2142,asinh_saldo,level,23,-0.0928904109109674,estimated
2143,asinh_saldo,level,23,-0.006745088322496007,estimated
2144,asinh_saldo,level,23,0.10453598737722572,estimated
2146,asinh_saldo,level,23,-0.07372912947438902,estimated
2147,asinh_saldo,level,23,-0.10723856513843215,estimated
2148,asinh_saldo,level,23,-0.035108221256711834,estimated
2152,asinh_saldo,level,23,-0.006760267829102468,estimated
2153,asinh_saldo,level,23,-0.03727058650455659,estimated
2221,asinh_saldo,level,23,0.07616672386145266,estimated
2232,asinh_saldo,level,23,0.012316703678830846,estimated
2233,asinh_saldo,level,23,-0.03465642325137745,estimated
2236,asinh_saldo,level,23,-0.03444280777394392,estimated
2237,asinh_saldo,level,23,0.026752418901007834,estimated
2238,asinh_saldo,level,23,-0.039402795593680186,estimated
2239,asinh_saldo,level,23,-0.18997411697616104,estimated
2251,asinh_saldo,level,23,-0.01124461967477659,estimated
2252,asinh_saldo,level,23,0.11593039935659616,estimated
2253,asinh_saldo,level,23,0.06952333683144793,estimated
2312,asinh_saldo,level,23,0.032166663949438186,estimated
2313,asinh_saldo,level,23,-0.03580568888598689,estimated
2392,asinh_saldo,level,23,0.06225084355576645,estimated
2394,asinh_saldo,level,23,0.09453904237733911,estimated
2511,asinh_saldo,level,23,-0.024673924752413708,estimated
