model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,dimension,dimension_kind,group_id,group_label,result_status,error,nominal_p_value,declared_ddd_terms,absorbed_lower_terms,full_formula_contract,bh_adjusted_p_value,family_id,family_size,multiplicity_method,nominal_significant_005,bh_significant_005,support_status,target_treated_cbo_with_flows,target_control_cbo_with_flows
age_canaries__age_31_34__admissoes,admissoes,post_treat_group,ppml,0.02527937095259518,0.012158966154977514,0.0013631011638034068,0.04919564074138695,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,2.5601603802049784,age_canaries,micro,age_31_34,Age 31-34,estimated,,0.03835993753385214,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.12524326135597805,A,100,Benjamini-Hochberg,True,False,adequate,75,266
age_canaries__age_31_34__desligamentos,desligamentos,post_treat_group,ppml,0.020207706696551437,0.012140676137039832,-0.003672587253681036,0.044088000646783906,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,2.0413264685233576,age_canaries,micro,age_31_34,Age 31-34,estimated,,0.09694117977456607,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.2453249653619083,A,100,Benjamini-Hochberg,False,False,adequate,75,266
age_canaries__age_31_34__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,0.023142780175339852,0.011542863634355674,0.0004383629332972601,0.04584719741738244,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,2.3412652153897007,age_canaries,micro,age_31_34,Age 31-34,estimated,,0.045761522293945145,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.13867127967862164,A,100,Benjamini-Hochberg,True,False,adequate,75,266
age_canaries__age_31_34__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,-0.01045075332757515,0.006983149486516754,-0.02418636908357659,0.003284862428426292,340,"{""cbo_4d"": 341}",341,43505,44098,43505,593,593,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_31_34,Age 31-34,estimated,,0.13543356054532651,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3246637965807058,A,100,Benjamini-Hochberg,False,False,adequate,75,266
age_canaries__age_31_34__asinh_saldo,asinh_saldo,post_treat_group,ols,0.42990232947449714,0.1942404541491497,0.047838011989184304,0.8119666469598099,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_31_34,Age 31-34,estimated,,0.027544109674039197,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.09497968853116964,A,100,Benjamini-Hochberg,True,False,adequate,75,266
age_canaries__age_35_40__admissoes,admissoes,post_treat_group,ppml,0.035276475712530266,0.014759155823006643,0.006245721944592279,0.06430722948046826,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,3.590607208094604,age_canaries,micro,age_35_40,Age 35-40,estimated,,0.017385822830709552,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.062092224395391256,A,100,Benjamini-Hochberg,True,False,adequate,75,265
age_canaries__age_35_40__desligamentos,desligamentos,post_treat_group,ppml,0.027499410953249603,0.01658045698989227,-0.005113779801409191,0.0601126017079084,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,2.7881009637105807,age_canaries,micro,age_35_40,Age 35-40,estimated,,0.09812998614476331,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.2453249653619083,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_35_40__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,0.031938521471302814,0.015398986955654444,0.0016492417898430825,0.062227801152762545,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,3.245402959925467,age_canaries,micro,age_35_40,Age 35-40,estimated,,0.038825411020353195,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.12524326135597805,A,100,Benjamini-Hochberg,True,False,adequate,75,265
age_canaries__age_35_40__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,0.0026466778578738137,0.006846037359641726,-0.01081924304283635,0.01611259875858398,340,"{""cbo_4d"": 341}",341,43655,44098,43655,443,443,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_35_40,Age 35-40,estimated,,0.6992942140758296,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.8324931119950353,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_35_40__asinh_saldo,asinh_saldo,post_treat_group,ols,0.26051672557163563,0.20059639300784574,-0.13404950585669867,0.6550829569999699,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_35_40,Age 35-40,estimated,,0.19492326657312642,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.39780258484311515,A,100,Benjamini-Hochberg,False,False,adequate,75,265
