model_id,outcome,estimator,term,event_time,coefficient,standard_error,is_reference,n_obs,minimum_clusters,sample_id,status,reference_event_time
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10,-0.03595975203772749,0.02064736622780661,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11,-0.03383063949686392,0.014810674260190997,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12,0.003886604330955939,0.016019750314369877,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13,-0.03793382017056228,0.033411962311417596,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14,-0.022339423430231986,0.029957361475577062,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15,-0.04810190548682165,0.02881846759747848,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16,-0.05329281813708776,0.028473494968522858,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[17]:treat_group",17,-0.035273770083815964,0.026634442741969837,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[18]:treat_group",18,-0.03177689555827582,0.02517934882771062,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[19]:treat_group",19,-0.05463859691817312,0.024604946926097028,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[20]:treat_group",20,-0.05456687212519215,0.029461414609344243,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[21]:treat_group",21,-0.05854635980263703,0.031358470729827795,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[22]:treat_group",22,-0.057721300033999036,0.03400496322417286,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[23]:treat_group",23,-0.050755172680495945,0.02558356558750596,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
