outcome,row_position,column_position,row_event_time,column_event_time,covariance
ln_salario_real_adm,8,38,-15,16,4.7520916253402617e-05
ln_salario_real_adm,8,39,-15,17,0.00010023975135915754
ln_salario_real_adm,8,40,-15,18,0.0001516757732427184
ln_salario_real_adm,8,41,-15,19,8.760078235539241e-05
ln_salario_real_adm,8,42,-15,20,0.0001445403668856735
ln_salario_real_adm,8,43,-15,21,0.00012499423901960046
ln_salario_real_adm,8,44,-15,22,6.64867324125119e-05
ln_salario_real_adm,8,45,-15,23,7.087969383529243e-05
ln_salario_real_adm,9,0,-14,-23,0.00011674767545031437
ln_salario_real_adm,9,1,-14,-22,0.00012214578100303928
ln_salario_real_adm,9,2,-14,-21,6.524938591964738e-05
ln_salario_real_adm,9,3,-14,-20,0.0001760817922093219
ln_salario_real_adm,9,4,-14,-19,0.00015081140872881088
ln_salario_real_adm,9,5,-14,-18,0.00012419782841178298
ln_salario_real_adm,9,6,-14,-17,0.00012175958004666146
ln_salario_real_adm,9,7,-14,-16,0.00020983105990523976
ln_salario_real_adm,9,8,-14,-15,0.00013910475212015733
ln_salario_real_adm,9,9,-14,-14,0.00023822522370277988
ln_salario_real_adm,9,10,-14,-13,0.00010004854568402902
ln_salario_real_adm,9,11,-14,-12,0.00014067077479482765
ln_salario_real_adm,9,12,-14,-11,0.00011521351942489365
ln_salario_real_adm,9,13,-14,-10,9.002588201337952e-05
ln_salario_real_adm,9,14,-14,-9,0.00015760788595831055
ln_salario_real_adm,9,15,-14,-8,0.00013639232659531703
ln_salario_real_adm,9,16,-14,-7,0.00013094094975254383
ln_salario_real_adm,9,17,-14,-6,9.40659943988515e-05
ln_salario_real_adm,9,18,-14,-5,6.545869423225478e-05
ln_salario_real_adm,9,19,-14,-4,4.285763651332491e-05
ln_salario_real_adm,9,20,-14,-3,9.209101590892973e-05
ln_salario_real_adm,9,21,-14,-2,4.659730166989866e-05
ln_salario_real_adm,9,22,-14,0,4.374911823216257e-05
ln_salario_real_adm,9,23,-14,1,8.715233067978798e-05
ln_salario_real_adm,9,24,-14,2,8.103996806264087e-05
ln_salario_real_adm,9,25,-14,3,3.980265248314553e-05
ln_salario_real_adm,9,26,-14,4,6.649424988546232e-05
ln_salario_real_adm,9,27,-14,5,5.5021902850627526e-05
