model_id,outcome,estimator,term,event_time,coefficient,standard_error,is_reference,n_obs,minimum_clusters,sample_id,status,reference_event_time
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[5]:treat_group",5,-0.0017099810654076606,0.015116760102686037,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[6]:treat_group",6,-0.0009328165052494077,0.015462256572817554,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[7]:treat_group",7,-0.007891273055223465,0.017356503110617767,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[8]:treat_group",8,-0.005153223248488853,0.01972106508455332,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9,0.0007441234811130749,0.016605447754373524,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10,-0.003256646670439674,0.014155783748235706,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11,-0.006747632328695643,0.010806381896376031,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12,-0.02169734234859393,0.013860357630670724,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13,-0.03572059289381166,0.014355113367740228,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14,-0.022317328769188256,0.016575413968826176,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15,-0.011301960029509294,0.017660376508359246,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16,-0.01193367141390113,0.01281548657896691,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[17]:treat_group",17,-0.0003574735273778191,0.014022609800343025,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[18]:treat_group",18,-0.012904023693179117,0.016741072011402514,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[19]:treat_group",19,-0.011392424113713346,0.017482049040672278,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[20]:treat_group",20,-0.02102510355191597,0.019200953979632583,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[21]:treat_group",21,-0.015243392183584054,0.018338121164989746,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[22]:treat_group",22,-0.005919787614808141,0.016699647258057126,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[23]:treat_group",23,-0.010523700382492231,0.014662153907839813,False,31870,341,family_B:age_pnad:age_25_34,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-23]:treat_group",-23,0.005414790415450511,0.03316306501256837,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-22]:treat_group",-22,-0.005825610501862392,0.033233305499616096,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-21]:treat_group",-21,0.023441156341718953,0.027894020646364575,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-20]:treat_group",-20,0.0036687785445513486,0.035591761097418906,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-19]:treat_group",-19,-0.01478878090639677,0.027426494308350348,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-18]:treat_group",-18,-0.020754076548168233,0.02582947140013908,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-17]:treat_group",-17,-0.008274149647707665,0.02253751241579058,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-16]:treat_group",-16,0.0046511712364223825,0.023595714531792725,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-15]:treat_group",-15,0.010471967051779787,0.02147922126548862,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-14]:treat_group",-14,0.015187901998398411,0.019898380769181063,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-13]:treat_group",-13,-0.01698801101938364,0.01652977751952043,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-12]:treat_group",-12,-0.025243541591240686,0.019385077251359715,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-11]:treat_group",-11,0.029546460100463533,0.02069770592760892,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-10]:treat_group",-10,-0.01496751551233682,0.025984700403852423,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-9]:treat_group",-9,0.002395167324968223,0.01818877605194546,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-8]:treat_group",-8,0.011478361188036001,0.02074589932793806,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-7]:treat_group",-7,0.0017090916947219783,0.018873191535150907,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-6]:treat_group",-6,-0.0028694739666047598,0.017624875325540537,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-5]:treat_group",-5,0.00915556785414179,0.014958108576591871,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-4]:treat_group",-4,0.022466589429429685,0.02160350119938171,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-3]:treat_group",-3,0.03907371411047046,0.020477929728446666,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-2]:treat_group",-2,0.024442303360415092,0.01431026041085324,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,reference_event_time,-1,0.0,0.0,True,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[0]:treat_group",0,-0.01764201336420231,0.013346545016876009,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[1]:treat_group",1,0.005402000254485089,0.024913058660307064,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[2]:treat_group",2,-0.006109469627114626,0.026542710966501574,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[3]:treat_group",3,0.0022443119368117377,0.01987061758595346,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[4]:treat_group",4,0.005991167167696398,0.02376142747410867,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[5]:treat_group",5,0.004495781554164535,0.021065182819980863,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[6]:treat_group",6,0.010958253028019749,0.020995597993043874,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[7]:treat_group",7,0.0012829186053885187,0.020456197439148262,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[8]:treat_group",8,0.019743863152823216,0.024488687529027733,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9,0.020980023194707164,0.024471546558270208,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10,0.024844505159252087,0.021820717390448007,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11,0.04034381237065733,0.016325479247977046,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12,0.0022573744001240393,0.013246155759058196,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13,0.03461631840106191,0.02571377137038569,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14,0.009330108326903962,0.027433125043089274,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15,0.02086102326065569,0.022633319705710694,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16,0.04247891812561293,0.027669184714473063,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[17]:treat_group",17,0.03615876988871197,0.021408337493968494,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[18]:treat_group",18,0.03439616181547445,0.020059414801035992,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[19]:treat_group",19,0.041891789101639154,0.02012264419148609,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[20]:treat_group",20,0.04487286855810995,0.028415765135893493,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[21]:treat_group",21,0.05114891235419904,0.028493806936812555,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[22]:treat_group",22,0.03589528903203579,0.028700874049815295,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[23]:treat_group",23,0.038745741296739376,0.021789211127315522,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-23]:treat_group",-23,0.2286592361186381,0.6908071362387358,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-22]:treat_group",-22,0.4095120755066027,0.654338502858359,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-21]:treat_group",-21,1.104966368189637,0.6806282969653925,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-20]:treat_group",-20,0.5100195862268755,0.6713006189699611,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-19]:treat_group",-19,0.38048871132597917,0.6322274963215979,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-18]:treat_group",-18,-0.13431160048382523,0.601957336757263,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-17]:treat_group",-17,-0.25742925934441163,0.6363632192169665,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-16]:treat_group",-16,0.863005941697766,0.6501083898684066,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-15]:treat_group",-15,0.6935257786864268,0.6254171379342158,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-14]:treat_group",-14,0.4165464067200213,0.6196976072769581,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-13]:treat_group",-13,0.4134844542281633,0.6413546465761019,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-12]:treat_group",-12,0.4704423208076897,0.6326777409441994,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-11]:treat_group",-11,0.8418634162045157,0.647331843784717,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-10]:treat_group",-10,-0.05495770525496677,0.6797600936228038,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-9]:treat_group",-9,-0.6550051198038304,0.6828822809552221,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-8]:treat_group",-8,-0.18562556360471877,0.6424826754468204,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-7]:treat_group",-7,0.02069568398098429,0.5865945313446524,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-6]:treat_group",-6,-0.656466353336739,0.653340677315231,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-5]:treat_group",-5,-0.6523851476595631,0.6640886696888098,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-4]:treat_group",-4,0.03940435534075827,0.6641379580146948,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-3]:treat_group",-3,0.18674232263755067,0.5750340970279528,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-2]:treat_group",-2,-0.43503375022768187,0.6179522605260828,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,reference_event_time,-1,0.0,0.0,True,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[0]:treat_group",0,0.8641776624292561,0.6129899563501702,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[1]:treat_group",1,-1.4824533640379556,0.6708206097987758,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[2]:treat_group",2,-0.44883978132107094,0.7166039130183877,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[3]:treat_group",3,0.1570090451512455,0.7523618634084127,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[4]:treat_group",4,0.32962591807503394,0.7270134926109169,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[5]:treat_group",5,-0.022597342626496677,0.7819994787890526,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[6]:treat_group",6,-0.7153750525080668,0.7311306519744486,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[7]:treat_group",7,-0.2822036908160595,0.7288065740075362,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[8]:treat_group",8,0.16187084767772647,0.6982532746245584,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9,-0.26318967125521747,0.6841026189592848,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10,-0.09561274804710038,0.6613033253573513,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11,-0.18201014003001167,0.6652385624884406,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12,0.6322660510201111,0.6692636786669618,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13,-0.17688979825568207,0.7081926166571557,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14,-0.12704364812109276,0.7598754551176418,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15,0.36904654189375374,0.7377256482192783,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16,0.16254339734379636,0.7189598069408637,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[17]:treat_group",17,-0.3039727426431064,0.7061497986710914,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[18]:treat_group",18,-0.4056881812119782,0.7108463584095742,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[19]:treat_group",19,0.6537975353733263,0.668354693540396,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[20]:treat_group",20,0.9049671322846933,0.691945688820544,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[21]:treat_group",21,0.8900890847814197,0.6873948468386671,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[22]:treat_group",22,0.3376952153274916,0.6552489310648556,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[23]:treat_group",23,-0.01186571244516254,0.7014356572795458,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-23]:treat_group",-23,-0.03302949469647692,0.02036858772126174,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-22]:treat_group",-22,-0.03463158236100553,0.02093847769760244,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-21]:treat_group",-21,-0.001837718532916136,0.018548777752131512,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
ddd_pretrend::B::age_pnad::age_35_44::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-20]:treat_group",-20,0.009810237561706498,0.021030312652759307,False,31870,341,family_B:age_pnad:age_35_44,estimated,-1
