case_id,variant_id,dimension,group_id,period,value,support_value,baseline_value,baseline_support,support_status,path_index,outcome,baseline_rule
production_supervisors,supervisor_industry,age,age_35_40,2023-03,648,648,546,546,adequate,1.186813187,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-04,585,585,546,546,adequate,1.071428571,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-05,547,547,546,546,adequate,1.001831502,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-06,576,576,546,546,adequate,1.054945055,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-07,571,571,546,546,adequate,1.045787546,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-08,581,581,546,546,adequate,1.064102564,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-09,583,583,546,546,adequate,1.067765568,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-10,597,597,546,546,adequate,1.093406593,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-11,479,479,546,546,adequate,0.8772893773,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-12,349,349,546,546,adequate,0.6391941392,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-01,634,634,546,546,adequate,1.161172161,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-02,686,686,546,546,adequate,1.256410256,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-03,635,635,546,546,adequate,1.163003663,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-04,637,637,546,546,adequate,1.166666667,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-05,620,620,546,546,adequate,1.135531136,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-06,603,603,546,546,adequate,1.104395604,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-07,598,598,546,546,adequate,1.095238095,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-08,580,580,546,546,adequate,1.062271062,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-09,614,614,546,546,adequate,1.124542125,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-10,617,617,546,546,adequate,1.13003663,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-11,535,535,546,546,adequate,0.9798534799,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-12,346,346,546,546,adequate,0.6336996337,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-01,711,711,546,546,adequate,1.302197802,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-02,759,759,546,546,adequate,1.39010989,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-03,659,659,546,546,adequate,1.206959707,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-04,737,737,546,546,adequate,1.34981685,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-05,644,644,546,546,adequate,1.179487179,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-06,570,570,546,546,adequate,1.043956044,admissions,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-01,5495.694718,740,4292.764351,544,adequate,1.280222782,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-02,3772.315743,702,4292.764351,544,adequate,0.8787614309,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-03,6940.471118,637,4292.764351,544,adequate,1.616783627,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-04,5849.511758,496,4292.764351,544,adequate,1.362644506,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-05,3940.938626,509,4292.764351,544,adequate,0.9180421527,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-06,4911.852585,581,4292.764351,544,adequate,1.144216683,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-07,5463.076235,587,4292.764351,544,adequate,1.272624302,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-08,4076.746479,607,4292.764351,544,adequate,0.9496786094,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-09,3848.686832,601,4292.764351,544,adequate,0.8965520857,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-10,5439.359729,559,4292.764351,544,adequate,1.267099539,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-11,5693.278973,508,4292.764351,544,adequate,1.326250059,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2021-12,5500.680887,360,4292.764351,544,adequate,1.28138431,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-01,4071.325906,638,4292.764351,544,adequate,0.9484158861,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-02,3734.295162,592,4292.764351,544,adequate,0.8699045317,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-03,4001.392228,665,4292.764351,544,adequate,0.9321248271,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-04,3867.992929,602,4292.764351,544,adequate,0.9010494434,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-05,4031.608781,588,4292.764351,544,adequate,0.9391637769,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-06,4048.569084,588,4292.764351,544,adequate,0.9431146817,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-07,4049.715187,604,4292.764351,544,adequate,0.9433816665,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-08,4133.679601,708,4292.764351,544,adequate,0.9629411873,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-09,4105.229653,578,4292.764351,544,adequate,0.9563137682,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-10,4292.764351,544,4292.764351,544,adequate,1,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-11,4381.706005,429,4292.764351,544,adequate,1.02071897,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2022-12,4249.486014,317,4292.764351,544,adequate,0.9899183058,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-01,4217.013135,622,4292.764351,544,adequate,0.9823537446,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-02,4028.692232,546,4292.764351,544,adequate,0.9384843664,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-03,4017.889931,648,4292.764351,544,adequate,0.9359679691,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-04,4325.786009,585,4292.764351,544,adequate,1.007692399,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-05,4210.252748,547,4292.764351,544,adequate,0.9807789115,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-06,4352.427532,576,4292.764351,544,adequate,1.013898546,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-07,4243.858502,570,4292.764351,544,adequate,0.9886073763,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-08,4320.542304,581,4292.764351,544,adequate,1.006470878,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-09,4235.539253,583,4292.764351,544,adequate,0.9866694063,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-10,4200.354472,595,4292.764351,544,adequate,0.9784731069,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-11,4272.519117,479,4292.764351,544,adequate,0.9952838702,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2023-12,4491.872809,349,4292.764351,544,adequate,1.04638234,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-01,4273.398658,632,4292.764351,544,adequate,0.9954887595,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-02,3961.743465,685,4292.764351,544,adequate,0.9228886426,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-03,4372.20589,635,4292.764351,544,adequate,1.018505917,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-04,4410.683302,637,4292.764351,544,adequate,1.027469235,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-05,4304.9681,620,4292.764351,544,adequate,1.002842865,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-06,4726.366356,603,4292.764351,544,adequate,1.101007642,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-07,4463.174263,596,4292.764351,544,adequate,1.039697011,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-08,4324.716161,576,4292.764351,544,adequate,1.007443178,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-09,4398.887701,613,4292.764351,544,adequate,1.024721448,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-10,4430.04801,617,4292.764351,544,adequate,1.031980246,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-11,4272.995184,533,4292.764351,544,adequate,0.99539477,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2024-12,4510.448578,346,4292.764351,544,adequate,1.050709568,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-01,4125.299948,711,4292.764351,544,adequate,0.960989146,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-02,4247.369169,758,4292.764351,544,adequate,0.9894251867,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-03,4363.862017,656,4292.764351,544,adequate,1.01656221,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-04,4204.379909,736,4292.764351,544,adequate,0.979410833,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-05,4375.075224,641,4292.764351,544,adequate,1.019174328,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_35_40,2025-06,4192.362871,568,4292.764351,544,adequate,0.9766114626,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-01,769,769,692,692,adequate,1.111271676,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-02,864,864,692,692,adequate,1.248554913,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-03,794,794,692,692,adequate,1.147398844,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-04,585,585,692,692,adequate,0.8453757225,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-05,561,561,692,692,adequate,0.8106936416,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-06,660,660,692,692,adequate,0.9537572254,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-07,699,699,692,692,adequate,1.010115607,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-08,690,690,692,692,adequate,0.9971098266,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-09,706,706,692,692,adequate,1.020231214,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-10,692,692,692,692,adequate,1,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-11,649,649,692,692,adequate,0.9378612717,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-12,388,388,692,692,adequate,0.5606936416,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-01,711,711,692,692,adequate,1.027456647,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-02,722,722,692,692,adequate,1.043352601,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-03,748,748,692,692,adequate,1.080924855,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-04,711,711,692,692,adequate,1.027456647,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-05,715,715,692,692,adequate,1.033236994,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-06,719,719,692,692,adequate,1.039017341,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-07,778,778,692,692,adequate,1.124277457,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-08,860,860,692,692,adequate,1.242774566,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-09,712,712,692,692,adequate,1.028901734,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-10,692,692,692,692,adequate,1,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-11,585,585,692,692,adequate,0.8453757225,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-12,385,385,692,692,adequate,0.5563583815,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-01,775,775,692,692,adequate,1.119942197,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-02,662,662,692,692,adequate,0.9566473988,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-03,854,854,692,692,adequate,1.234104046,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-04,700,700,692,692,adequate,1.011560694,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-05,716,716,692,692,adequate,1.034682081,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-06,715,715,692,692,adequate,1.033236994,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-07,668,668,692,692,adequate,0.9653179191,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-08,814,814,692,692,adequate,1.176300578,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-09,731,731,692,692,adequate,1.056358382,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-10,734,734,692,692,adequate,1.060693642,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-11,636,636,692,692,adequate,0.9190751445,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-12,438,438,692,692,adequate,0.6329479769,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-01,762,762,692,692,adequate,1.101156069,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-02,822,822,692,692,adequate,1.187861272,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-03,892,892,692,692,adequate,1.289017341,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-04,863,863,692,692,adequate,1.247109827,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-05,851,851,692,692,adequate,1.229768786,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-06,783,783,692,692,adequate,1.13150289,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-07,856,856,692,692,adequate,1.23699422,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-08,847,847,692,692,adequate,1.223988439,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-09,751,751,692,692,adequate,1.085260116,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-10,853,853,692,692,adequate,1.23265896,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-11,730,730,692,692,adequate,1.054913295,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-12,440,440,692,692,adequate,0.6358381503,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-01,935,935,692,692,adequate,1.351156069,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-02,969,969,692,692,adequate,1.400289017,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-03,823,823,692,692,adequate,1.189306358,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-04,913,913,692,692,adequate,1.319364162,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-05,870,870,692,692,adequate,1.257225434,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-06,794,794,692,692,adequate,1.147398844,admissions,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-01,3972.159316,765,4530.935012,690,adequate,0.8766754114,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-02,7433.851658,861,4530.935012,690,adequate,1.640688211,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-03,5325.098074,792,4530.935012,690,adequate,1.175275756,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-04,4504.759322,582,4530.935012,690,adequate,0.9942228942,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-05,4310.49404,561,4530.935012,690,adequate,0.9513475759,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-06,4201.725462,660,4530.935012,690,adequate,0.9273418071,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-07,7037.377579,690,4530.935012,690,adequate,1.5531844,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-08,4160.354122,685,4530.935012,690,adequate,0.9182109455,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-09,4012.491686,702,4530.935012,690,adequate,0.8855769671,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-10,4245.506151,688,4530.935012,690,adequate,0.9370044239,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-11,4198.093089,646,4530.935012,690,adequate,0.9265401241,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2021-12,5843.511797,385,4530.935012,690,adequate,1.289692256,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-01,4452.824154,710,4530.935012,690,adequate,0.9827605433,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-02,4055.519059,722,4530.935012,690,adequate,0.8950733232,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-03,3960.433829,748,4530.935012,690,adequate,0.8740875378,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-04,4185.535663,709,4530.935012,690,adequate,0.9237686376,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-05,4412.996385,713,4530.935012,690,adequate,0.9739703556,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-06,4299.055245,718,4530.935012,690,adequate,0.9488229765,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-07,4353.754555,778,4530.935012,690,adequate,0.9608953877,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-08,4374.551862,859,4530.935012,690,adequate,0.9654854572,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-09,4433.560111,712,4530.935012,690,adequate,0.9785088727,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-10,4530.935012,690,4530.935012,690,adequate,1,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-11,4547.044404,582,4530.935012,690,adequate,1.003555423,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2022-12,4520.734307,384,4530.935012,690,adequate,0.9977486533,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-01,4462.542377,771,4530.935012,690,adequate,0.9849054036,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-02,4394.509735,660,4530.935012,690,adequate,0.9698902596,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-03,4506.983366,852,4530.935012,690,adequate,0.994713752,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-04,4717.458194,698,4530.935012,690,adequate,1.041166598,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-05,4528.768734,713,4530.935012,690,adequate,0.9995218916,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-06,4448.446861,715,4530.935012,690,adequate,0.9817944527,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-07,4440.018994,668,4530.935012,690,adequate,0.9799343803,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-08,4553.595817,812,4530.935012,690,adequate,1.005001353,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-09,4504.890599,731,4530.935012,690,adequate,0.9942518678,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-10,4505.980205,731,4530.935012,690,adequate,0.9944923494,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-11,4706.586008,636,4530.935012,690,adequate,1.038767052,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2023-12,4827.061319,438,4530.935012,690,adequate,1.065356556,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-01,4536.591733,761,4530.935012,690,adequate,1.001248467,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-02,4431.755001,819,4530.935012,690,adequate,0.9781104759,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-03,4742.566188,890,4530.935012,690,adequate,1.046708058,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-04,4595.709893,863,4530.935012,690,adequate,1.01429614,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-05,4586.75367,850,4530.935012,690,adequate,1.012319457,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-06,4588.422595,782,4530.935012,690,adequate,1.012687797,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-07,4739.34901,855,4530.935012,690,adequate,1.045998011,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-08,4678.090552,838,4530.935012,690,adequate,1.032477963,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-09,4532.428278,749,4530.935012,690,adequate,1.000329571,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-10,4511.550336,853,4530.935012,690,adequate,0.9957217049,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-11,4714.333123,730,4530.935012,690,adequate,1.04047688,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2024-12,4755.234012,440,4530.935012,690,adequate,1.04950391,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-01,4639.421916,933,4530.935012,690,adequate,1.023943602,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-02,4632.582461,967,4530.935012,690,adequate,1.0224341,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-03,4659.790587,820,4530.935012,690,adequate,1.028439069,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-04,4578.950693,913,4530.935012,690,adequate,1.010597301,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-05,4594.941112,864,4530.935012,690,adequate,1.014126466,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_41_49,2025-06,4600.629015,794,4530.935012,690,adequate,1.015381815,real_admission_wage,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-01,407,407,416,416,adequate,0.9783653846,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-02,475,475,416,416,adequate,1.141826923,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-03,466,466,416,416,adequate,1.120192308,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-04,318,318,416,416,adequate,0.7644230769,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-05,329,329,416,416,adequate,0.7908653846,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-06,372,372,416,416,adequate,0.8942307692,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-07,384,384,416,416,adequate,0.9230769231,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-08,388,388,416,416,adequate,0.9326923077,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-09,385,385,416,416,adequate,0.9254807692,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-10,387,387,416,416,adequate,0.9302884615,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-11,339,339,416,416,adequate,0.8149038462,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2021-12,260,260,416,416,adequate,0.625,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-01,486,486,416,416,adequate,1.168269231,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-02,436,436,416,416,adequate,1.048076923,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-03,440,440,416,416,adequate,1.057692308,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-04,425,425,416,416,adequate,1.021634615,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-05,471,471,416,416,adequate,1.132211538,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-06,392,392,416,416,adequate,0.9423076923,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-07,439,439,416,416,adequate,1.055288462,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-08,498,498,416,416,adequate,1.197115385,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-09,422,422,416,416,adequate,1.014423077,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-10,416,416,416,416,adequate,1,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-11,343,343,416,416,adequate,0.8245192308,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2022-12,211,211,416,416,adequate,0.5072115385,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-01,499,499,416,416,adequate,1.199519231,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-02,432,432,416,416,adequate,1.038461538,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-03,541,541,416,416,adequate,1.300480769,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-04,392,392,416,416,adequate,0.9423076923,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-05,407,407,416,416,adequate,0.9783653846,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-06,408,408,416,416,adequate,0.9807692308,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-07,388,388,416,416,adequate,0.9326923077,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-08,455,455,416,416,adequate,1.09375,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-09,499,499,416,416,adequate,1.199519231,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-10,477,477,416,416,adequate,1.146634615,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-11,359,359,416,416,adequate,0.8629807692,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2023-12,243,243,416,416,adequate,0.5841346154,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2024-01,425,425,416,416,adequate,1.021634615,admissions,2022-10
production_supervisors,supervisor_industry,age,age_50_plus,2024-02,451,451,416,416,adequate,1.084134615,admissions,2022-10
