path,component,role,source_id,bytes,schema,encoding,sha256
interim/movimentacoes/competenciamov=202207/part.parquet,caged,signed_fact_partition,novo_caged,48998665,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,47642612812e37cb7bcf4d86a2413354b4a87a995186a889ee8b749be510b875
interim/movimentacoes/competenciamov=202208/part.parquet,caged,signed_fact_partition,novo_caged,52432316,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,8d560acb64d7cfe70fb348ec9813284fc67e4679fa39ee57aa6bd3428be400cc
interim/movimentacoes/competenciamov=202209/part.parquet,caged,signed_fact_partition,novo_caged,48937942,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,ff82b5ad54199dbebfb3f0f931520e96af5bb9fe0829649351a457a0fa82306f
interim/movimentacoes/competenciamov=202210/part.parquet,caged,signed_fact_partition,novo_caged,46914289,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,4b9ef26c659f6c9975a2ee76f29d7da36a3becf6e7cfe9f5c29ec96a3586a788
interim/movimentacoes/competenciamov=202211/part.parquet,caged,signed_fact_partition,novo_caged,45898236,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,ba03f381c099609cf4a8e3685ade9a0c8138df0b15a15733b09a2d39975a5892
interim/movimentacoes/competenciamov=202212/part.parquet,caged,signed_fact_partition,novo_caged,44487461,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,15a9a042334396f9fb0052cf92d2ffff0492a02efb71f5b000145bbde2c72256
interim/movimentacoes/competenciamov=202301/part.parquet,caged,signed_fact_partition,novo_caged,50587902,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,bab0e7a60eb3d18d78e3e3e1298c7a33aa2645d4eb000d8fae6c762972798274
interim/movimentacoes/competenciamov=202302/part.parquet,caged,signed_fact_partition,novo_caged,50590563,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,b72adb33a36bb9963d3d20e6018ee81761e67429d03c4d3aa232d161c44307e9
interim/movimentacoes/competenciamov=202303/part.parquet,caged,signed_fact_partition,novo_caged,56636732,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,27abec95cde2a2e5eaf01bf05abf6b0c6e5955a694990c7eb4231b976ed93485
interim/movimentacoes/competenciamov=202304/part.parquet,caged,signed_fact_partition,novo_caged,48734687,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,cfbb2baff8218911f75857e27b5d39a86da3ecc271be006b42809a560ef42f8b
interim/movimentacoes/competenciamov=202305/part.parquet,caged,signed_fact_partition,novo_caged,52354953,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,df68a4c0dbf6bf35fd575d003dabb7e8e115cf2576b9f866684a89f0fede80b0
interim/movimentacoes/competenciamov=202306/part.parquet,caged,signed_fact_partition,novo_caged,50109846,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,eba477bc09d2c85d31f7bc7f5379b4d4aab400954ec47d4a87f020c07cdd41e8
interim/movimentacoes/competenciamov=202307/part.parquet,caged,signed_fact_partition,novo_caged,49354622,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,c59718c457a1f38b9df756774be0b7296bd956d17d2f60f2724f25c9a2d4d149
interim/movimentacoes/competenciamov=202308/part.parquet,caged,signed_fact_partition,novo_caged,54033141,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,8122c14d80a3ecaa2aa837ae7dd5a9894009752e9560170099cccd51803925e5
interim/movimentacoes/competenciamov=202309/part.parquet,caged,signed_fact_partition,novo_caged,49447391,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,bd38775d67beccb62db4ea797d4581f20796ea41a0c6af6ecbf9ad32dfd73b38
interim/movimentacoes/competenciamov=202310/part.parquet,caged,signed_fact_partition,novo_caged,50025429,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,586171c5e122241cc8366c50f702990b33a8a82c47e3105b6a2f79deabb7c47e
interim/movimentacoes/competenciamov=202311/part.parquet,caged,signed_fact_partition,novo_caged,48896734,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,c4dcc67fc7e21fbb2f0fb3232e5d4ef974b10638cc0be387b936621bd9832c21
