model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,p_value,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,step_id,step_label,causal_role,sample,start_period,end_period
05_continuous_exposure__ln_salario_real_adm,ln_salario_real_adm,post_exposure_z,ols,-0.018799221094570568,0.004080996429739326,-0.026820143819453683,-0.010778298369687451,5.385508320410182e-06,435,"{""cbo_4d"": 436}",436,28004,28082,28004,78,78,0,0,True,ln_salario_real_adm ~ post_exposure_z | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,05_continuous_exposure,Standardized continuous exposure,co_reported_exposure_measure,continuous,202101,202605
05_continuous_exposure__asinh_saldo,asinh_saldo,post_exposure_z,ols,-0.17005162600522894,0.12569293315196517,-0.4170925928948298,0.0769893408843719,0.17678610169989284,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,asinh_saldo ~ post_exposure_z | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,05_continuous_exposure,Standardized continuous exposure,co_reported_exposure_measure,continuous,202101,202605
06_start_2022_01__admissoes,admissoes,post_treat,ppml,-0.04222258866378405,0.032850089976132604,-0.10683759000858585,0.022392412681017757,0.19955837183553382,340,"{""cbo_4d"": 341}",341,17976,17976,17976,0,0,0,0,True,admissoes ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-4.134362921853474,06_start_2022_01,Sample starts January 2022,sample_sensitivity,v_a,202201,202605
06_start_2022_01__desligamentos,desligamentos,post_treat,ppml,-0.05610962299944584,0.03164430127847035,-0.11835287929339389,0.006133633294502193,0.07710150663723647,340,"{""cbo_4d"": 341}",341,17976,17976,17976,0,0,0,0,True,desligamentos ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-5.456451126461367,06_start_2022_01,Sample starts January 2022,sample_sensitivity,v_a,202201,202605
06_start_2022_01__n_movimentacoes,n_movimentacoes,post_treat,ppml,-0.04861582210627989,0.030439468597924103,-0.10848921380228255,0.011257569589722766,0.11116543610643514,340,"{""cbo_4d"": 341}",341,17976,17976,17976,0,0,0,0,True,n_movimentacoes ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-4.745299308417826,06_start_2022_01,Sample starts January 2022,sample_sensitivity,v_a,202201,202605
06_start_2022_01__ln_salario_real_adm,ln_salario_real_adm,post_treat,ols,-0.036329622844569885,0.008426495441980465,-0.05290425063740477,-0.019754995051735006,2.1281724281729808e-05,340,"{""cbo_4d"": 341}",341,17947,17976,17947,29,29,0,0,True,ln_salario_real_adm ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,06_start_2022_01,Sample starts January 2022,sample_sensitivity,v_a,202201,202605
06_start_2022_01__asinh_saldo,asinh_saldo,post_treat,ols,-0.4194320696938885,0.40779100832135534,-1.2215430097317013,0.3826788703439243,0.30442391107449307,340,"{""cbo_4d"": 341}",341,17976,17976,17976,0,0,0,0,True,asinh_saldo ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,06_start_2022_01,Sample starts January 2022,sample_sensitivity,v_a,202201,202605
07_end_2025_12__admissoes,admissoes,post_treat,ppml,-0.049463396093983536,0.03782953087515986,-0.12387278706209455,0.024945994874127478,0.1919148917992466,340,"{""cbo_4d"": 341}",341,20348,20348,20348,0,0,0,0,True,admissoes ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-4.826000509979708,07_end_2025_12,Sample ends December 2025,sample_sensitivity,v_a,202101,202512
07_end_2025_12__desligamentos,desligamentos,post_treat,ppml,-0.04594395629857721,0.033057584949589616,-0.11096709314616471,0.019079180549010283,0.1654941035637787,340,"{""cbo_4d"": 341}",341,20348,20348,20348,0,0,0,0,True,desligamentos ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-4.490451222283813,07_end_2025_12,Sample ends December 2025,sample_sensitivity,v_a,202101,202512
07_end_2025_12__n_movimentacoes,n_movimentacoes,post_treat,ppml,-0.0477905268730741,0.03413020367172814,-0.11492346799285069,0.019342414246702494,0.16235288600951803,340,"{""cbo_4d"": 341}",341,20348,20348,20348,0,0,0,0,True,n_movimentacoes ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-4.666653609500282,07_end_2025_12,Sample ends December 2025,sample_sensitivity,v_a,202101,202512
07_end_2025_12__ln_salario_real_adm,ln_salario_real_adm,post_treat,ols,-0.04936272579314512,0.010543043407254715,-0.07010053090823079,-0.028624920678059457,4.110660629441654e-06,340,"{""cbo_4d"": 341}",341,20313,20348,20313,35,35,0,0,True,ln_salario_real_adm ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,07_end_2025_12,Sample ends December 2025,sample_sensitivity,v_a,202101,202512
07_end_2025_12__asinh_saldo,asinh_saldo,post_treat,ols,-0.452688966254191,0.37668164495222034,-1.1936088545355839,0.28823092202720174,0.2302846594793153,340,"{""cbo_4d"": 341}",341,20348,20348,20348,0,0,0,0,True,asinh_saldo ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,07_end_2025_12,Sample ends December 2025,sample_sensitivity,v_a,202101,202512
