case_id,case_label_pt,age_group,periodo_num,period,dictionary_sha256,outcome,observed_value,baseline_period,baseline_value,normalized_value,is_descriptive,has_counterfactual,analysis_type
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202512,2025-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1187.0,202211,1299.0,0.9137798306389531,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202601,2026-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1439.0,202211,1299.0,1.1077752117013087,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202602,2026-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,3301.0,202211,1299.0,2.5411855273287145,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202603,2026-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1978.0,202211,1299.0,1.522709776751347,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202604,2026-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1861.0,202211,1299.0,1.432640492686682,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202605,2026-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1871.0,202211,1299.0,1.4403387220939183,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202101,2021-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1937.9344883119063,202211,2178.902922974276,0.8894083659617843,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202102,2021-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2390.69014729754,202211,2178.902922974276,1.0971990179508169,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202103,2021-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1994.495575660091,202211,2178.902922974276,0.91536688240224,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202104,2021-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2038.74403475476,202211,2178.902922974276,0.9356745604672491,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202105,2021-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2166.9100679719786,202211,2178.902922974276,0.9944959204580227,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202106,2021-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2138.6209936685536,202211,2178.902922974276,0.9815127471348122,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202107,2021-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1887.8616848604017,202211,2178.902922974276,0.8664276250928182,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202108,2021-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2392.9101650135067,202211,2178.902922974276,1.0982178874436057,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202109,2021-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2034.2034819403575,202211,2178.902922974276,0.9335906893748167,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202110,2021-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1961.4300641616305,202211,2178.902922974276,0.9001915796616641,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202111,2021-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1917.1786131106526,202211,2178.902922974276,0.8798825284486007,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202112,2021-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1833.3974831763182,202211,2178.902922974276,0.8414314671135825,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202201,2022-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1906.5811444670996,202211,2178.902922974276,0.8750188566751529,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202202,2022-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,3030.491274323798,202211,2178.902922974276,1.3908335439685744,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202203,2022-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2195.8482950116054,202211,2178.902922974276,1.0077770201961078,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202204,2022-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,3428.1831912588236,202211,2178.902922974276,1.573352880989869,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202205,2022-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1708.3438032959136,202211,2178.902922974276,0.7840385109787116,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202206,2022-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,3037.1522507163704,202211,2178.902922974276,1.3938905761669067,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202207,2022-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2376.256984577676,202211,2178.902922974276,1.0905749675777228,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202208,2022-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2287.424982363281,202211,2178.902922974276,1.0498058257872585,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202209,2022-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2095.462096192182,202211,2178.902922974276,0.961705119625892,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202210,2022-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2491.1630688459404,202211,2178.902922974276,1.143310719619128,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202211,2022-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2178.902922974276,202211,2178.902922974276,1.0,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202212,2022-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1985.881016155603,202211,2178.902922974276,0.9114132599559821,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202301,2023-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1837.1895550161905,202211,2178.902922974276,0.8431718254378974,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202302,2023-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,4015.2325046000424,202211,2178.902922974276,1.8427771436090943,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202303,2023-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2491.547318085937,202211,2178.902922974276,1.1434870694858177,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202304,2023-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1772.0366850618716,202211,2178.902922974276,0.8132701399303195,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202305,2023-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1901.996310735971,202211,2178.902922974276,0.8729146630083372,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202306,2023-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1840.259394015935,202211,2178.902922974276,0.8445807174850721,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202307,2023-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1837.5823909701437,202211,2178.902922974276,0.843352116147415,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202308,2023-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1774.1816715897644,202211,2178.902922974276,0.8142545741174859,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202309,2023-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1788.8991389516177,202211,2178.902922974276,0.8210091051278733,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202310,2023-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,2194.331306414811,202211,2178.902922974276,1.0070808034987968,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202311,2023-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1904.1797110065922,202211,2178.902922974276,0.8739167270505667,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202312,2023-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1906.121487946363,202211,2178.902922974276,0.8748078988964055,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202401,2024-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1876.7160635188595,202211,2178.902922974276,0.8613123805245434,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202402,2024-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1690.3352111278846,202211,2178.902922974276,0.7757735295616199,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202403,2024-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1823.257268516596,202211,2178.902922974276,0.8367776504828349,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202404,2024-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1854.3245007851021,202211,2178.902922974276,0.8510358498458879,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202405,2024-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1833.9073162335496,202211,2178.902922974276,0.8416654532411221,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202406,2024-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1792.0905204814476,202211,2178.902922974276,0.8224737787010646,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202407,2024-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1817.2170944649097,202211,2178.902922974276,0.8340055333829867,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202408,2024-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1854.80969680144,202211,2178.902922974276,0.8512585288882729,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202409,2024-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1821.5723314198112,202211,2178.902922974276,0.8360043543992789,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202410,2024-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1820.8322715797703,202211,2178.902922974276,0.8356647064818624,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202411,2024-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1798.1113128190439,202211,2178.902922974276,0.8252370006299139,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202412,2024-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1903.8504155124638,202211,2178.902922974276,0.8737655980164751,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202501,2025-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1853.6942183481115,202211,2178.902922974276,0.850746583889913,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202502,2025-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1645.469849712631,202211,2178.902922974276,0.7551827262990263,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202503,2025-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1766.770302434653,202211,2178.902922974276,0.8108531517425073,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202504,2025-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1761.8491099684604,202211,2178.902922974276,0.8085945873914736,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202505,2025-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1788.0903560945349,202211,2178.902922974276,0.8206379170182264,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202506,2025-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1844.302079703134,202211,2178.902922974276,0.8464360941723826,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202507,2025-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1693.5704366915306,202211,2178.902922974276,0.7772583252032862,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202508,2025-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1746.2644711936966,202211,2178.902922974276,0.8014420710446277,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202509,2025-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1734.1720855116573,202211,2178.902922974276,0.7958923122396173,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202510,2025-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1710.3048784136663,202211,2178.902922974276,0.78493853965694,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202511,2025-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1783.755269288762,202211,2178.902922974276,0.8186483438435503,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202512,2025-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1970.5391241044545,202211,2178.902922974276,0.9043721513827712,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202601,2026-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1904.501792149265,202211,2178.902922974276,0.8740645450828786,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202602,2026-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1595.08766951181,202211,2178.902922974276,0.7320599980353698,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202603,2026-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1824.9523912530644,202211,2178.902922974276,0.8375556212306801,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202604,2026-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1799.1735604573469,202211,2178.902922974276,0.8257245155288582,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_35_40,202605,2026-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,real_admission_wage,1782.8888702741065,202211,2178.902922974276,0.8182507129966134,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202101,2021-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,961.0,202211,1378.0,0.6973875181422351,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202102,2021-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1403.0,202211,1378.0,1.018142235123367,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202103,2021-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1287.0,202211,1378.0,0.9339622641509434,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202104,2021-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1175.0,202211,1378.0,0.8526850507982583,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202105,2021-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1044.0,202211,1378.0,0.7576197387518142,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202106,2021-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1108.0,202211,1378.0,0.8040638606676342,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202107,2021-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1007.0,202211,1378.0,0.7307692307692307,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202108,2021-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1575.0,202211,1378.0,1.1429608127721336,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202109,2021-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1250.0,202211,1378.0,0.9071117561683599,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202110,2021-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1144.0,202211,1378.0,0.8301886792452831,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202111,2021-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1123.0,202211,1378.0,0.8149492017416545,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202112,2021-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1001.0,202211,1378.0,0.7264150943396226,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202201,2022-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1155.0,202211,1378.0,0.8381712626995645,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202202,2022-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,2040.0,202211,1378.0,1.4804063860667633,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202203,2022-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1444.0,202211,1378.0,1.0478955007256894,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202204,2022-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1291.0,202211,1378.0,0.9368650217706821,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202205,2022-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1325.0,202211,1378.0,0.9615384615384616,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202206,2022-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1262.0,202211,1378.0,0.9158200290275762,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202207,2022-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1457.0,202211,1378.0,1.0573294629898404,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202208,2022-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1762.0,202211,1378.0,1.2786647314949202,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202209,2022-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1647.0,202211,1378.0,1.195210449927431,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202210,2022-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1525.0,202211,1378.0,1.1066763425253991,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202211,2022-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1378.0,202211,1378.0,1.0,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202212,2022-12,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1239.0,202211,1378.0,0.8991291727140783,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202301,2023-01,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1571.0,202211,1378.0,1.1400580551523947,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202302,2023-02,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,2066.0,202211,1378.0,1.4992743105950652,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202303,2023-03,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1798.0,202211,1378.0,1.304789550072569,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202304,2023-04,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1790.0,202211,1378.0,1.2989840348330914,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202305,2023-05,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1672.0,202211,1378.0,1.2133526850507983,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202306,2023-06,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1555.0,202211,1378.0,1.1284470246734397,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202307,2023-07,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1840.0,202211,1378.0,1.3352685050798259,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202308,2023-08,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1985.0,202211,1378.0,1.4404934687953557,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202309,2023-09,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1719.0,202211,1378.0,1.2474600870827286,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202310,2023-10,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1715.0,202211,1378.0,1.24455732946299,True,False,normalized_monthly_trajectory
health_care_aides,Auxiliares de saúde e cuidado,age_41_49,202311,2023-11,b8d0310606c37ed32decf4cb46a9088632f9c1409c837d869a2c33d4ac8aa4b2,admissions,1619.0,202211,1378.0,1.1748911465892597,True,False,normalized_monthly_trajectory
