subclasse,secao,divisao,periodo_num,treated_cbo_families,control_cbo_families,has_treated_control_coexistence
4618401,G,46,202202,14,5,true
4618401,G,46,202203,19,5,true
4618401,G,46,202204,16,3,true
4618401,G,46,202205,19,6,true
4618401,G,46,202206,20,10,true
4618401,G,46,202207,19,11,true
4618401,G,46,202208,15,11,true
4618401,G,46,202209,17,5,true
4618401,G,46,202210,19,11,true
4618401,G,46,202211,15,10,true
4618401,G,46,202212,13,7,true
4618401,G,46,202301,12,4,true
4618401,G,46,202302,10,6,true
4618401,G,46,202303,11,6,true
4618401,G,46,202304,12,9,true
4618401,G,46,202305,12,7,true
4618401,G,46,202306,11,4,true
4618401,G,46,202307,14,4,true
4618401,G,46,202308,20,12,true
4618401,G,46,202309,16,6,true
4618401,G,46,202310,13,5,true
4618401,G,46,202311,12,7,true
4618401,G,46,202312,15,5,true
4618401,G,46,202401,14,7,true
4618401,G,46,202402,16,8,true
4618401,G,46,202403,14,4,true
4618401,G,46,202404,15,5,true
4618401,G,46,202405,18,5,true
4618401,G,46,202406,15,6,true
4618401,G,46,202407,16,5,true
4618401,G,46,202408,17,4,true
4618401,G,46,202409,16,7,true
4618401,G,46,202410,17,3,true
4618401,G,46,202411,13,5,true
4618401,G,46,202412,11,6,true
4618401,G,46,202501,16,4,true
4618401,G,46,202502,16,4,true
4618401,G,46,202503,12,3,true
4618401,G,46,202504,15,5,true
4618401,G,46,202505,15,9,true
4618401,G,46,202506,17,10,true
4618401,G,46,202507,14,9,true
4618401,G,46,202508,12,5,true
4618401,G,46,202509,12,9,true
4618401,G,46,202510,11,9,true
4618401,G,46,202511,16,8,true
4618401,G,46,202512,14,6,true
4618401,G,46,202601,17,6,true
4618401,G,46,202602,14,8,true
4618401,G,46,202603,13,9,true
4618401,G,46,202604,14,7,true
4618401,G,46,202605,14,7,true
4618402,G,46,202101,8,5,true
4618402,G,46,202102,8,5,true
4618402,G,46,202103,7,4,true
4618402,G,46,202104,8,4,true
4618402,G,46,202105,11,2,true
4618402,G,46,202106,10,8,true
4618402,G,46,202107,10,5,true
4618402,G,46,202108,5,6,true
4618402,G,46,202109,13,6,true
4618402,G,46,202110,10,5,true
4618402,G,46,202111,9,3,true
4618402,G,46,202112,10,8,true
4618402,G,46,202201,11,6,true
4618402,G,46,202202,11,12,true
4618402,G,46,202203,12,7,true
4618402,G,46,202204,10,8,true
4618402,G,46,202205,11,5,true
4618402,G,46,202206,10,5,true
4618402,G,46,202207,12,8,true
4618402,G,46,202208,12,11,true
4618402,G,46,202209,10,12,true
4618402,G,46,202210,11,12,true
4618402,G,46,202211,13,7,true
4618402,G,46,202212,13,8,true
4618402,G,46,202301,9,6,true
4618402,G,46,202302,15,11,true
4618402,G,46,202303,10,10,true
4618402,G,46,202304,12,13,true
4618402,G,46,202305,7,8,true
4618402,G,46,202306,11,11,true
4618402,G,46,202307,9,6,true
4618402,G,46,202308,14,12,true
4618402,G,46,202309,14,10,true
4618402,G,46,202310,11,10,true
4618402,G,46,202311,15,6,true
4618402,G,46,202312,11,8,true
4618402,G,46,202401,16,12,true
4618402,G,46,202402,12,10,true
4618402,G,46,202403,14,11,true
4618402,G,46,202404,14,12,true
4618402,G,46,202405,12,12,true
4618402,G,46,202406,8,13,true
4618402,G,46,202407,13,13,true
4618402,G,46,202408,12,11,true
4618402,G,46,202409,9,11,true
4618402,G,46,202410,14,12,true
4618402,G,46,202411,12,7,true
4618402,G,46,202412,10,9,true
4618402,G,46,202501,14,7,true
4618402,G,46,202502,15,15,true
4618402,G,46,202503,11,10,true
4618402,G,46,202504,9,16,true
4618402,G,46,202505,7,14,true
4618402,G,46,202506,6,15,true
4618402,G,46,202507,15,11,true
4618402,G,46,202508,11,12,true
4618402,G,46,202509,10,15,true
4618402,G,46,202510,14,15,true
4618402,G,46,202511,11,8,true
4618402,G,46,202512,7,9,true
4618402,G,46,202601,13,9,true
4618402,G,46,202602,13,9,true
4618402,G,46,202603,14,11,true
4618402,G,46,202604,10,10,true
4618402,G,46,202605,8,11,true
4618403,G,46,202101,6,0,false
4618403,G,46,202102,2,1,true
4618403,G,46,202103,1,0,false
4618403,G,46,202104,3,2,true
4618403,G,46,202105,3,1,true
4618403,G,46,202106,3,2,true
4618403,G,46,202107,3,0,false
4618403,G,46,202108,4,1,true
4618403,G,46,202109,4,1,true
4618403,G,46,202110,3,1,true
4618403,G,46,202111,4,0,false
4618403,G,46,202112,2,0,false
4618403,G,46,202201,3,0,false
4618403,G,46,202202,3,3,true
4618403,G,46,202203,5,0,false
4618403,G,46,202204,2,0,false
4618403,G,46,202205,1,0,false
4618403,G,46,202206,2,0,false
4618403,G,46,202207,2,1,true
4618403,G,46,202208,1,1,true
4618403,G,46,202209,1,2,true
4618403,G,46,202210,2,0,false
4618403,G,46,202211,2,1,true
4618403,G,46,202212,1,0,false
4618403,G,46,202301,3,0,false
4618403,G,46,202302,2,0,false
4618403,G,46,202303,1,0,false
4618403,G,46,202304,1,0,false
4618403,G,46,202305,3,0,false
4618403,G,46,202306,1,0,false
4618403,G,46,202307,2,0,false
4618403,G,46,202308,2,0,false
4618403,G,46,202309,1,0,false
4618403,G,46,202310,2,0,false
4618403,G,46,202311,3,1,true
4618403,G,46,202312,1,0,false
4618403,G,46,202401,2,1,true
4618403,G,46,202402,2,0,false
4618403,G,46,202403,4,2,true
4618403,G,46,202404,2,0,false
4618403,G,46,202405,2,0,false
4618403,G,46,202406,3,1,true
4618403,G,46,202407,2,1,true
4618403,G,46,202408,2,0,false
4618403,G,46,202409,2,0,false
4618403,G,46,202410,2,1,true
4618403,G,46,202411,1,0,false
4618403,G,46,202412,3,0,false
4618403,G,46,202501,1,0,false
4618403,G,46,202502,2,0,false
4618403,G,46,202503,2,1,true
4618403,G,46,202504,2,0,false
4618403,G,46,202505,6,2,true
4618403,G,46,202506,3,0,false
4618403,G,46,202507,1,0,false
4618403,G,46,202508,2,0,false
4618403,G,46,202509,3,0,false
4618403,G,46,202510,1,0,false
4618403,G,46,202511,3,0,false
4618403,G,46,202512,3,0,false
4618403,G,46,202601,1,0,false
4618403,G,46,202602,1,1,true
4618403,G,46,202603,2,0,false
4618403,G,46,202604,3,0,false
4618403,G,46,202605,0,0,false
4618499,G,46,202101,30,29,true
4618499,G,46,202102,32,38,true
4618499,G,46,202103,26,29,true
4618499,G,46,202104,26,23,true
4618499,G,46,202105,25,30,true
4618499,G,46,202106,29,37,true
4618499,G,46,202107,28,26,true
4618499,G,46,202108,29,26,true
4618499,G,46,202109,31,38,true
4618499,G,46,202110,28,31,true
4618499,G,46,202111,27,28,true
4618499,G,46,202112,26,24,true
4618499,G,46,202201,32,30,true
4618499,G,46,202202,30,29,true
4618499,G,46,202203,33,35,true
4618499,G,46,202204,29,27,true
4618499,G,46,202205,26,28,true
4618499,G,46,202206,25,37,true
4618499,G,46,202207,27,36,true
4618499,G,46,202208,28,39,true
4618499,G,46,202209,28,40,true
4618499,G,46,202210,26,27,true
4618499,G,46,202211,28,27,true
4618499,G,46,202212,33,25,true
4618499,G,46,202301,18,25,true
4618499,G,46,202302,25,26,true
4618499,G,46,202303,28,21,true
4618499,G,46,202304,26,22,true
4618499,G,46,202305,24,28,true
4618499,G,46,202306,24,24,true
4618499,G,46,202307,23,23,true
4618499,G,46,202308,23,20,true
4618499,G,46,202309,25,20,true
4618499,G,46,202310,26,23,true
4618499,G,46,202311,21,24,true
4618499,G,46,202312,22,21,true
4618499,G,46,202401,23,26,true
4618499,G,46,202402,20,20,true
4618499,G,46,202403,19,21,true
4618499,G,46,202404,22,25,true
4618499,G,46,202405,14,19,true
4618499,G,46,202406,23,26,true
4618499,G,46,202407,21,34,true
4618499,G,46,202408,25,29,true
4618499,G,46,202409,21,22,true
4618499,G,46,202410,25,29,true
4618499,G,46,202411,19,21,true
4618499,G,46,202412,20,17,true
4618499,G,46,202501,21,22,true
4618499,G,46,202502,26,22,true
4618499,G,46,202503,27,21,true
4618499,G,46,202504,29,25,true
4618499,G,46,202505,23,26,true
4618499,G,46,202506,27,26,true
4618499,G,46,202507,24,21,true
4618499,G,46,202508,22,20,true
4618499,G,46,202509,24,22,true
4618499,G,46,202510,23,28,true
4618499,G,46,202511,22,27,true
4618499,G,46,202512,24,27,true
4618499,G,46,202601,25,28,true
4618499,G,46,202602,25,27,true
4618499,G,46,202603,25,25,true
4618499,G,46,202604,22,22,true
4618499,G,46,202605,22,24,true
4619200,G,46,202101,33,53,true
4619200,G,46,202102,40,63,true
4619200,G,46,202103,36,65,true
4619200,G,46,202104,31,56,true
4619200,G,46,202105,36,63,true
4619200,G,46,202106,39,59,true
4619200,G,46,202107,37,66,true
4619200,G,46,202108,35,58,true
4619200,G,46,202109,34,62,true
4619200,G,46,202110,37,59,true
4619200,G,46,202111,34,64,true
4619200,G,46,202112,34,50,true
4619200,G,46,202201,37,58,true
4619200,G,46,202202,40,56,true
4619200,G,46,202203,38,67,true
4619200,G,46,202204,32,58,true
4619200,G,46,202205,37,59,true
4619200,G,46,202206,35,72,true
4619200,G,46,202207,34,60,true
4619200,G,46,202208,37,67,true
4619200,G,46,202209,37,63,true
4619200,G,46,202210,33,75,true
4619200,G,46,202211,30,59,true
4619200,G,46,202212,35,63,true
4619200,G,46,202301,33,60,true
4619200,G,46,202302,36,60,true
4619200,G,46,202303,38,65,true
4619200,G,46,202304,36,60,true
4619200,G,46,202305,39,59,true
4619200,G,46,202306,33,61,true
4619200,G,46,202307,34,58,true
4619200,G,46,202308,36,66,true
4619200,G,46,202309,35,53,true
4619200,G,46,202310,37,64,true
4619200,G,46,202311,38,50,true
4619200,G,46,202312,29,54,true
4619200,G,46,202401,33,60,true
4619200,G,46,202402,37,62,true
4619200,G,46,202403,37,63,true
4619200,G,46,202404,37,52,true
4619200,G,46,202405,37,60,true
4619200,G,46,202406,32,58,true
4619200,G,46,202407,34,63,true
4619200,G,46,202408,35,56,true
4619200,G,46,202409,33,59,true
4619200,G,46,202410,38,63,true
4619200,G,46,202411,37,57,true
4619200,G,46,202412,33,58,true
4619200,G,46,202501,42,70,true
4619200,G,46,202502,41,76,true
4619200,G,46,202503,35,55,true
4619200,G,46,202504,37,60,true
4619200,G,46,202505,35,60,true
4619200,G,46,202506,35,58,true
4619200,G,46,202507,34,55,true
4619200,G,46,202508,33,69,true
4619200,G,46,202509,35,61,true
4619200,G,46,202510,34,53,true
4619200,G,46,202511,39,64,true
4619200,G,46,202512,35,59,true
4619200,G,46,202601,41,56,true
4619200,G,46,202602,32,55,true
4619200,G,46,202603,38,56,true
4619200,G,46,202604,35,53,true
4619200,G,46,202605,38,59,true
4621400,G,46,202101,18,26,true
4621400,G,46,202102,19,25,true
4621400,G,46,202103,16,27,true
4621400,G,46,202104,19,23,true
4621400,G,46,202105,21,24,true
4621400,G,46,202106,20,16,true
4621400,G,46,202107,23,24,true
4621400,G,46,202108,17,21,true
4621400,G,46,202109,18,25,true
4621400,G,46,202110,19,23,true
4621400,G,46,202111,13,26,true
4621400,G,46,202112,14,23,true
4621400,G,46,202201,20,26,true
4621400,G,46,202202,20,23,true
4621400,G,46,202203,18,25,true
4621400,G,46,202204,20,25,true
4621400,G,46,202205,14,24,true
4621400,G,46,202206,13,29,true
4621400,G,46,202207,20,23,true
4621400,G,46,202208,21,26,true
4621400,G,46,202209,15,29,true
4621400,G,46,202210,19,24,true
4621400,G,46,202211,17,24,true
4621400,G,46,202212,12,26,true
4621400,G,46,202301,19,26,true
4621400,G,46,202302,16,21,true
4621400,G,46,202303,21,24,true
4621400,G,46,202304,24,25,true
4621400,G,46,202305,22,22,true
4621400,G,46,202306,20,29,true
4621400,G,46,202307,22,24,true
4621400,G,46,202308,17,29,true
4621400,G,46,202309,17,26,true
4621400,G,46,202310,15,28,true
4621400,G,46,202311,20,25,true
4621400,G,46,202312,15,20,true
4621400,G,46,202401,19,25,true
4621400,G,46,202402,21,26,true
4621400,G,46,202403,23,28,true
4621400,G,46,202404,20,24,true
4621400,G,46,202405,19,25,true
4621400,G,46,202406,17,26,true
4621400,G,46,202407,19,28,true
4621400,G,46,202408,20,29,true
4621400,G,46,202409,19,27,true
4621400,G,46,202410,20,22,true
4621400,G,46,202411,17,26,true
4621400,G,46,202412,17,22,true
4621400,G,46,202501,22,22,true
4621400,G,46,202502,21,23,true
4621400,G,46,202503,17,25,true
4621400,G,46,202504,25,27,true
4621400,G,46,202505,20,26,true
4621400,G,46,202506,17,27,true
4621400,G,46,202507,18,25,true
4621400,G,46,202508,19,26,true
4621400,G,46,202509,18,22,true
4621400,G,46,202510,19,24,true
4621400,G,46,202511,17,22,true
4621400,G,46,202512,16,20,true
4621400,G,46,202601,23,24,true
4621400,G,46,202602,19,27,true
4621400,G,46,202603,24,26,true
4621400,G,46,202604,19,22,true
4621400,G,46,202605,19,24,true
4622200,G,46,202101,24,37,true
4622200,G,46,202102,23,35,true
4622200,G,46,202103,20,31,true
4622200,G,46,202104,22,35,true
4622200,G,46,202105,19,34,true
4622200,G,46,202106,17,30,true
4622200,G,46,202107,20,33,true
4622200,G,46,202108,21,33,true
4622200,G,46,202109,21,31,true
4622200,G,46,202110,19,38,true
4622200,G,46,202111,20,33,true
4622200,G,46,202112,23,28,true
4622200,G,46,202201,18,39,true
4622200,G,46,202202,24,37,true
4622200,G,46,202203,18,39,true
4622200,G,46,202204,17,34,true
4622200,G,46,202205,22,35,true
4622200,G,46,202206,23,40,true
4622200,G,46,202207,18,39,true
4622200,G,46,202208,20,41,true
4622200,G,46,202209,20,39,true
4622200,G,46,202210,20,36,true
4622200,G,46,202211,22,37,true
4622200,G,46,202212,20,38,true
4622200,G,46,202301,24,40,true
4622200,G,46,202302,23,32,true
4622200,G,46,202303,24,39,true
4622200,G,46,202304,21,35,true
4622200,G,46,202305,21,38,true
4622200,G,46,202306,22,37,true
4622200,G,46,202307,21,36,true
4622200,G,46,202308,23,35,true
4622200,G,46,202309,21,39,true
4622200,G,46,202310,23,36,true
4622200,G,46,202311,23,41,true
4622200,G,46,202312,27,36,true
4622200,G,46,202401,23,37,true
4622200,G,46,202402,24,38,true
4622200,G,46,202403,27,40,true
4622200,G,46,202404,20,38,true
4622200,G,46,202405,24,37,true
4622200,G,46,202406,25,35,true
4622200,G,46,202407,21,40,true
4622200,G,46,202408,23,38,true
4622200,G,46,202409,18,36,true
4622200,G,46,202410,21,38,true
4622200,G,46,202411,21,34,true
4622200,G,46,202412,19,33,true
4622200,G,46,202501,21,36,true
4622200,G,46,202502,27,44,true
4622200,G,46,202503,20,33,true
4622200,G,46,202504,25,39,true
4622200,G,46,202505,21,41,true
4622200,G,46,202506,23,37,true
4622200,G,46,202507,24,35,true
4622200,G,46,202508,28,37,true
4622200,G,46,202509,20,37,true
4622200,G,46,202510,19,40,true
4622200,G,46,202511,21,32,true
4622200,G,46,202512,19,39,true
4622200,G,46,202601,23,34,true
4622200,G,46,202602,25,32,true
4622200,G,46,202603,19,37,true
4622200,G,46,202604,24,40,true
4622200,G,46,202605,18,34,true
4623101,G,46,202101,10,21,true
4623101,G,46,202102,10,20,true
4623101,G,46,202103,9,23,true
4623101,G,46,202104,9,22,true
4623101,G,46,202105,11,23,true
4623101,G,46,202106,8,20,true
4623101,G,46,202107,9,24,true
4623101,G,46,202108,9,20,true
4623101,G,46,202109,12,23,true
4623101,G,46,202110,11,22,true
4623101,G,46,202111,8,25,true
4623101,G,46,202112,9,29,true
4623101,G,46,202201,9,27,true
4623101,G,46,202202,8,25,true
4623101,G,46,202203,10,26,true
4623101,G,46,202204,8,25,true
4623101,G,46,202205,9,21,true
4623101,G,46,202206,10,20,true
4623101,G,46,202207,12,20,true
4623101,G,46,202208,11,22,true
4623101,G,46,202209,7,28,true
4623101,G,46,202210,7,23,true
4623101,G,46,202211,13,20,true
4623101,G,46,202212,9,18,true
4623101,G,46,202301,10,22,true
4623101,G,46,202302,10,21,true
4623101,G,46,202303,13,25,true
4623101,G,46,202304,9,22,true
4623101,G,46,202305,11,21,true
4623101,G,46,202306,10,27,true
4623101,G,46,202307,7,22,true
4623101,G,46,202308,10,26,true
4623101,G,46,202309,8,26,true
4623101,G,46,202310,12,24,true
4623101,G,46,202311,12,28,true
4623101,G,46,202312,12,26,true
4623101,G,46,202401,16,28,true
4623101,G,46,202402,15,29,true
4623101,G,46,202403,11,29,true
4623101,G,46,202404,12,34,true
4623101,G,46,202405,13,29,true
4623101,G,46,202406,14,27,true
4623101,G,46,202407,13,23,true
4623101,G,46,202408,10,28,true
4623101,G,46,202409,12,26,true
4623101,G,46,202410,11,25,true
4623101,G,46,202411,10,30,true
4623101,G,46,202412,9,30,true
4623101,G,46,202501,19,24,true
4623101,G,46,202502,15,33,true
4623101,G,46,202503,11,27,true
4623101,G,46,202504,12,23,true
4623101,G,46,202505,11,28,true
4623101,G,46,202506,12,29,true
4623101,G,46,202507,10,31,true
4623101,G,46,202508,11,35,true
4623101,G,46,202509,14,26,true
4623101,G,46,202510,13,27,true
4623101,G,46,202511,16,31,true
4623101,G,46,202512,9,24,true
4623101,G,46,202601,12,30,true
4623101,G,46,202602,11,29,true
4623101,G,46,202603,13,24,true
4623101,G,46,202604,11,28,true
4623101,G,46,202605,12,27,true
4623102,G,46,202101,8,24,true
4623102,G,46,202102,9,24,true
4623102,G,46,202103,10,23,true
4623102,G,46,202104,6,15,true
4623102,G,46,202105,4,17,true
4623102,G,46,202106,9,15,true
4623102,G,46,202107,6,20,true
4623102,G,46,202108,9,25,true
4623102,G,46,202109,7,18,true
4623102,G,46,202110,11,17,true
4623102,G,46,202111,11,24,true
4623102,G,46,202112,5,20,true
4623102,G,46,202201,3,24,true
4623102,G,46,202202,5,19,true
4623102,G,46,202203,11,21,true
4623102,G,46,202204,10,19,true
4623102,G,46,202205,5,15,true
4623102,G,46,202206,7,16,true
4623102,G,46,202207,4,17,true
4623102,G,46,202208,7,16,true
4623102,G,46,202209,9,16,true
4623102,G,46,202210,7,16,true
4623102,G,46,202211,5,20,true
4623102,G,46,202212,6,17,true
4623102,G,46,202301,8,23,true
4623102,G,46,202302,7,20,true
4623102,G,46,202303,8,20,true
4623102,G,46,202304,4,24,true
4623102,G,46,202305,8,18,true
4623102,G,46,202306,9,15,true
4623102,G,46,202307,8,24,true
4623102,G,46,202308,8,24,true
4623102,G,46,202309,7,23,true
4623102,G,46,202310,9,20,true
4623102,G,46,202311,8,18,true
4623102,G,46,202312,6,15,true
4623102,G,46,202401,14,20,true
4623102,G,46,202402,8,26,true
4623102,G,46,202403,12,20,true
4623102,G,46,202404,6,25,true
4623102,G,46,202405,9,21,true
4623102,G,46,202406,10,19,true
4623102,G,46,202407,11,21,true
4623102,G,46,202408,8,18,true
4623102,G,46,202409,12,17,true
4623102,G,46,202410,8,20,true
4623102,G,46,202411,4,21,true
4623102,G,46,202412,10,19,true
4623102,G,46,202501,12,24,true
4623102,G,46,202502,12,23,true
4623102,G,46,202503,11,24,true
4623102,G,46,202504,11,28,true
4623102,G,46,202505,7,28,true
4623102,G,46,202506,7,20,true
4623102,G,46,202507,9,17,true
4623102,G,46,202508,10,23,true
4623102,G,46,202509,7,24,true
4623102,G,46,202510,7,21,true
4623102,G,46,202511,7,21,true
4623102,G,46,202512,9,11,true
4623102,G,46,202601,10,18,true
4623102,G,46,202602,6,17,true
4623102,G,46,202603,8,20,true
4623102,G,46,202604,5,25,true
4623102,G,46,202605,8,18,true
4623103,G,46,202101,4,9,true
4623103,G,46,202102,4,10,true
4623103,G,46,202103,6,8,true
4623103,G,46,202104,6,4,true
4623103,G,46,202105,6,9,true
4623103,G,46,202106,7,14,true
4623103,G,46,202107,8,15,true
4623103,G,46,202108,9,15,true
4623103,G,46,202109,7,15,true
4623103,G,46,202110,11,17,true
4623103,G,46,202111,4,8,true
4623103,G,46,202112,7,9,true
4623103,G,46,202201,8,11,true
4623103,G,46,202202,7,5,true
4623103,G,46,202203,3,6,true
4623103,G,46,202204,6,7,true
4623103,G,46,202205,5,9,true
4623103,G,46,202206,8,12,true
4623103,G,46,202207,10,11,true
4623103,G,46,202208,6,13,true
4623103,G,46,202209,4,14,true
4623103,G,46,202210,4,13,true
4623103,G,46,202211,4,11,true
4623103,G,46,202212,6,4,true
4623103,G,46,202301,4,8,true
4623103,G,46,202302,6,7,true
4623103,G,46,202303,5,8,true
4623103,G,46,202304,2,6,true
4623103,G,46,202305,7,8,true
4623103,G,46,202306,6,13,true
4623103,G,46,202307,5,10,true
4623103,G,46,202308,8,15,true
4623103,G,46,202309,5,12,true
4623103,G,46,202310,6,14,true
4623103,G,46,202311,6,11,true
4623103,G,46,202312,5,6,true
4623103,G,46,202401,6,12,true
4623103,G,46,202402,6,7,true
4623103,G,46,202403,5,4,true
4623103,G,46,202404,5,10,true
4623103,G,46,202405,8,5,true
4623103,G,46,202406,8,13,true
4623103,G,46,202407,7,11,true
4623103,G,46,202408,9,11,true
4623103,G,46,202409,6,15,true
4623103,G,46,202410,7,10,true
4623103,G,46,202411,10,11,true
4623103,G,46,202412,5,9,true
4623103,G,46,202501,7,10,true
4623103,G,46,202502,7,6,true
4623103,G,46,202503,6,5,true
4623103,G,46,202504,5,7,true
4623103,G,46,202505,6,11,true
4623103,G,46,202506,7,14,true
4623103,G,46,202507,8,11,true
4623103,G,46,202508,9,13,true
4623103,G,46,202509,7,13,true
4623103,G,46,202510,6,11,true
4623103,G,46,202511,8,12,true
4623103,G,46,202512,8,9,true
4623103,G,46,202601,6,8,true
4623103,G,46,202602,4,6,true
4623103,G,46,202603,6,4,true
4623103,G,46,202604,6,5,true
4623103,G,46,202605,9,10,true
4623104,G,46,202101,4,9,true
4623104,G,46,202102,1,8,true
4623104,G,46,202103,2,4,true
4623104,G,46,202104,4,6,true
4623104,G,46,202105,1,5,true
4623104,G,46,202106,2,4,true
4623104,G,46,202107,2,7,true
4623104,G,46,202108,2,7,true
4623104,G,46,202109,2,5,true
4623104,G,46,202110,2,6,true
4623104,G,46,202111,3,8,true
4623104,G,46,202112,2,5,true
4623104,G,46,202201,4,7,true
4623104,G,46,202202,3,8,true
4623104,G,46,202203,1,4,true
4623104,G,46,202204,3,8,true
4623104,G,46,202205,1,4,true
4623104,G,46,202206,5,7,true
4623104,G,46,202207,2,8,true
4623104,G,46,202208,1,7,true
4623104,G,46,202209,1,6,true
4623104,G,46,202210,1,6,true
4623104,G,46,202211,2,7,true
4623104,G,46,202212,2,6,true
4623104,G,46,202301,3,10,true
4623104,G,46,202302,2,6,true
4623104,G,46,202303,5,9,true
4623104,G,46,202304,3,5,true
4623104,G,46,202305,2,7,true
4623104,G,46,202306,2,5,true
4623104,G,46,202307,4,5,true
4623104,G,46,202308,6,6,true
4623104,G,46,202309,3,6,true
4623104,G,46,202310,2,6,true
4623104,G,46,202311,4,6,true
4623104,G,46,202312,4,10,true
4623104,G,46,202401,5,8,true
4623104,G,46,202402,4,9,true
4623104,G,46,202403,4,10,true
4623104,G,46,202404,4,8,true
4623104,G,46,202405,4,4,true
4623104,G,46,202406,4,9,true
4623104,G,46,202407,1,6,true
4623104,G,46,202408,4,9,true
4623104,G,46,202409,2,6,true
4623104,G,46,202410,1,5,true
4623104,G,46,202411,1,6,true
4623104,G,46,202412,1,10,true
4623104,G,46,202501,6,8,true
4623104,G,46,202502,4,6,true
4623104,G,46,202503,3,9,true
4623104,G,46,202504,2,7,true
4623104,G,46,202505,4,10,true
4623104,G,46,202506,4,5,true
4623104,G,46,202507,4,7,true
4623104,G,46,202508,5,6,true
4623104,G,46,202509,6,8,true
4623104,G,46,202510,1,6,true
4623104,G,46,202511,3,6,true
4623104,G,46,202512,3,10,true
4623104,G,46,202601,4,11,true
4623104,G,46,202602,4,8,true
4623104,G,46,202603,4,10,true
4623104,G,46,202604,2,6,true
4623104,G,46,202605,2,7,true
4623105,G,46,202101,1,3,true
4623105,G,46,202102,2,5,true
4623105,G,46,202103,4,4,true
4623105,G,46,202104,6,3,true
4623105,G,46,202105,4,3,true
4623105,G,46,202106,4,2,true
4623105,G,46,202107,4,4,true
4623105,G,46,202108,3,3,true
4623105,G,46,202109,5,5,true
4623105,G,46,202110,4,5,true
4623105,G,46,202111,2,2,true
4623105,G,46,202112,3,4,true
4623105,G,46,202201,2,4,true
4623105,G,46,202202,5,2,true
4623105,G,46,202203,5,3,true
4623105,G,46,202204,6,3,true
4623105,G,46,202205,6,2,true
4623105,G,46,202206,4,3,true
4623105,G,46,202207,4,3,true
4623105,G,46,202208,3,3,true
4623105,G,46,202209,4,4,true
4623105,G,46,202210,6,2,true
4623105,G,46,202211,3,2,true
4623105,G,46,202212,4,3,true
4623105,G,46,202301,2,2,true
4623105,G,46,202302,6,3,true
4623105,G,46,202303,4,5,true
4623105,G,46,202304,4,2,true
4623105,G,46,202305,4,4,true
4623105,G,46,202306,5,2,true
4623105,G,46,202307,3,3,true
4623105,G,46,202308,4,2,true
4623105,G,46,202309,3,4,true
4623105,G,46,202310,2,2,true
4623105,G,46,202311,4,3,true
4623105,G,46,202312,3,4,true
4623105,G,46,202401,4,6,true
4623105,G,46,202402,2,5,true
4623105,G,46,202403,5,4,true
4623105,G,46,202404,3,2,true
4623105,G,46,202405,4,2,true
4623105,G,46,202406,6,2,true
4623105,G,46,202407,5,3,true
4623105,G,46,202408,5,2,true
4623105,G,46,202409,5,5,true
4623105,G,46,202410,4,4,true
4623105,G,46,202411,4,4,true
4623105,G,46,202412,7,4,true
4623105,G,46,202501,5,8,true
4623105,G,46,202502,6,8,true
4623105,G,46,202503,5,4,true
4623105,G,46,202504,8,3,true
4623105,G,46,202505,7,6,true
4623105,G,46,202506,4,4,true
4623105,G,46,202507,5,4,true
4623105,G,46,202508,4,3,true
4623105,G,46,202509,4,5,true
4623105,G,46,202510,3,4,true
4623105,G,46,202511,4,6,true
4623105,G,46,202512,4,3,true
4623105,G,46,202601,7,2,true
4623105,G,46,202602,4,3,true
4623105,G,46,202603,5,6,true
4623105,G,46,202604,4,7,true
4623105,G,46,202605,4,3,true
4623106,G,46,202101,18,34,true
4623106,G,46,202102,18,29,true
4623106,G,46,202103,22,28,true
4623106,G,46,202104,22,33,true
4623106,G,46,202105,19,31,true
4623106,G,46,202106,16,37,true
4623106,G,46,202107,23,39,true
4623106,G,46,202108,20,40,true
4623106,G,46,202109,22,38,true
4623106,G,46,202110,21,36,true
4623106,G,46,202111,20,34,true
4623106,G,46,202112,24,30,true
4623106,G,46,202201,22,29,true
4623106,G,46,202202,18,34,true
4623106,G,46,202203,21,39,true
4623106,G,46,202204,22,33,true
4623106,G,46,202205,15,39,true
4623106,G,46,202206,24,37,true
4623106,G,46,202207,22,32,true
4623106,G,46,202208,18,33,true
4623106,G,46,202209,25,33,true
4623106,G,46,202210,19,37,true
4623106,G,46,202211,24,32,true
4623106,G,46,202212,25,34,true
4623106,G,46,202301,20,37,true
4623106,G,46,202302,22,36,true
4623106,G,46,202303,17,37,true
4623106,G,46,202304,21,36,true
4623106,G,46,202305,22,34,true
4623106,G,46,202306,19,32,true
4623106,G,46,202307,21,34,true
4623106,G,46,202308,22,37,true
4623106,G,46,202309,20,35,true
4623106,G,46,202310,22,35,true
4623106,G,46,202311,22,31,true
4623106,G,46,202312,20,29,true
4623106,G,46,202401,25,37,true
4623106,G,46,202402,21,38,true
4623106,G,46,202403,25,39,true
4623106,G,46,202404,23,43,true
4623106,G,46,202405,22,41,true
4623106,G,46,202406,26,33,true
4623106,G,46,202407,22,42,true
4623106,G,46,202408,21,32,true
4623106,G,46,202409,20,33,true
4623106,G,46,202410,19,33,true
4623106,G,46,202411,22,28,true
4623106,G,46,202412,20,26,true
4623106,G,46,202501,19,37,true
4623106,G,46,202502,20,34,true
4623106,G,46,202503,27,32,true
4623106,G,46,202504,25,36,true
4623106,G,46,202505,21,32,true
