model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,dimension,dimension_kind,group_id,group_label,result_status,error,nominal_p_value,declared_ddd_terms,absorbed_lower_terms,full_formula_contract,bh_adjusted_p_value,family_id,family_size,multiplicity_method,nominal_significant_005,bh_significant_005,support_status,target_treated_cbo_with_flows,target_control_cbo_with_flows,ddd_pretrend_status,group_pretrend_pretrend_status,group_mde_80_power,ddd_mde_80_power,group_pretrend_n_obs,ddd_n_obs
age_pnad__age_18_24__admissoes,admissoes,post_treat_group,ppml,0.0326022167090389,0.0338680382792539,-0.0340150540670768,0.0992194874851546,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,3.313949186574044,age_pnad,micro,age_18_24,Age 18-24,estimated,,0.3364199176940581,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.5046298765410872,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1010620625046135,0.095157178788936,15935,31870
age_pnad__age_18_24__desligamentos,desligamentos,post_treat_group,ppml,0.050794364346844,0.044840247844348,-0.0374048666710582,0.1389935953647463,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,5.210652042546207,age_pnad,micro,age_18_24,Age 18-24,estimated,,0.2581027070710311,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.4395177981987693,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1245727180370996,0.1259851971904298,15926,31861
age_pnad__age_18_24__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,0.039654981164605,0.0377085316824538,-0.0345164085376006,0.1138263708668108,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,4.045173681210089,age_pnad,micro,age_18_24,Age 18-24,estimated,,0.293721552566677,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.4637708724737005,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1063619273254789,0.1059476035071543,15935,31870
age_pnad__age_18_24__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,-0.0033657975278046,0.0103833699130628,-0.0237895303511726,0.0170579352955634,340,"{""cbo_4d"": 341}",341,43615,44098,43615,483,483,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_18_24,Age 18-24,estimated,,0.746021740764661,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.8607943162669165,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,warning,0.0310825044339407,0.0291735877673852,15616,31516
age_pnad__age_18_24__asinh_saldo,asinh_saldo,post_treat_group,ols,0.7096808728812376,0.403702757051195,-0.0843886169958231,1.5037503627582982,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_18_24,Age 18-24,estimated,,0.07965935203075,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.2987225701153126,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.542363219152887,1.134261604216932,15935,31870
age_pnad__age_25_34__admissoes,admissoes,post_treat_group,ppml,-0.0207358384299393,0.0157592756083588,-0.0517337935456497,0.010262116685771,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-2.0522329242814608,age_pnad,micro,age_25_34,Age 25-34,estimated,,0.1891322848026106,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3989234920527651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0881464867355528,0.0442779766068503,15935,31870
age_pnad__age_25_34__desligamentos,desligamentos,post_treat_group,ppml,-0.0275283079469339,0.0180317994800874,-0.0629962396482344,0.0079396237543664,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-2.715285714163519,age_pnad,micro,age_25_34,Age 25-34,estimated,,0.1277769129318797,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3989234920527651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0724841989225811,0.050662962905176,15935,31870
age_pnad__age_25_34__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,-0.0228932087513268,0.0157912915638705,-0.0539541381544729,0.0081677206518192,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-2.263314757306911,age_pnad,micro,age_25_34,Age 25-34,estimated,,0.1480538390585792,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3989234920527651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0734260479398963,0.0443679300897656,15935,31870
age_pnad__age_25_34__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,-0.0006042740226166,0.0060603818921647,-0.0125248375399996,0.0113162894947664,340,"{""cbo_4d"": 341}",341,43878,44098,43878,220,220,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_25_34,Age 25-34,estimated,,0.9206341971814158,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.9523802039807748,B,30,Benjamini-Hochberg,False,False,adequate,75,266,warning,fail,0.0307890378573591,0.0170275242541934,15828,31716
age_pnad__age_25_34__asinh_saldo,asinh_saldo,post_treat_group,ols,-0.1245371734811945,0.2233202833640218,-0.5638005185853286,0.3147261716229395,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_25_34,Age 25-34,estimated,,0.5774423720313919,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.7218029650392399,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.9914526367055304,0.6274508123573028,15935,31870
age_pnad__age_35_44__admissoes,admissoes,post_treat_group,ppml,0.0297277021528503,0.0216044640914541,-0.0127675384184017,0.0722229427241025,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,3.017398160097006,age_pnad,micro,age_35_44,Age 35-44,estimated,,0.1697278746102286,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3989234920527651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0965048109097715,0.060700883683864,15935,31870
age_pnad__age_35_44__desligamentos,desligamentos,post_treat_group,ppml,0.0190617465518582,0.0252860007468799,-0.03067495046941,0.0687984435731265,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,1.9244581512851984,age_pnad,micro,age_35_44,Age 35-44,estimated,,0.4514635286034338,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.6060302735589651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0757437212483144,0.0710446963030014,15935,31870
age_pnad__age_35_44__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,0.0257200839344956,0.0229743065661388,-0.0194695898455612,0.0709097577145525,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,2.6053699357976106,age_pnad,micro,age_35_44,Age 35-44,estimated,,0.2637106789192616,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.4395177981987693,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0816095106998685,0.0645496553251816,15935,31870
age_pnad__age_35_44__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,-0.0083041747847377,0.0064594360949006,-0.0210096642449465,0.0044013146754711,340,"{""cbo_4d"": 341}",341,43802,44098,43802,296,296,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_35_44,Age 35-44,estimated,,0.1994617460263825,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3989234920527651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0361363973033474,0.0181487250690477,15775,31664
age_pnad__age_35_44__asinh_saldo,asinh_saldo,post_treat_group,ols,-0.0694764984125501,0.2571619744521284,-0.5753052902706237,0.4363522934455233,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_35_44,Age 35-44,estimated,,0.7871962312255065,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.8746624791394517,B,30,Benjamini-Hochberg,False,False,adequate,75,266,pass,fail,0.8569597770522843,0.7225339648811828,15935,31870
age_pnad__age_45_54__admissoes,admissoes,post_treat_group,ppml,0.0751347614398613,0.0372983825174304,0.0017701210911217,0.1484994017886008,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,7.802941789278417,age_pnad,micro,age_45_54,Age 45-54,estimated,,0.0447520771570189,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.2237603857850945,B,30,Benjamini-Hochberg,True,False,adequate,75,266,fail,fail,0.1316603120093425,0.1047952297822736,15935,31870
age_pnad__age_45_54__desligamentos,desligamentos,post_treat_group,ppml,0.0454683065114304,0.0338871131785674,-0.0211864839380162,0.1121230969608772,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,4.651783628725938,age_pnad,micro,age_45_54,Age 45-54,estimated,,0.1805698716951567,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.3989234920527651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.0914474207883396,0.0952107724925155,15935,31870
age_pnad__age_45_54__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,0.0615451815210069,0.0345320368196871,-0.0063781516316263,0.1294685146736401,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,6.347854502156176,age_pnad,micro,age_45_54,Age 45-54,estimated,,0.0755985905510516,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.2987225701153126,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1085701696644659,0.0970227792499553,15935,31870
age_pnad__age_45_54__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,0.015119813447829,0.0074410728240268,0.0004834781781055,0.0297561487175525,340,"{""cbo_4d"": 341}",341,43440,44098,43440,658,658,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_45_54,Age 45-54,estimated,,0.0429368238425755,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.2237603857850945,B,30,Benjamini-Hochberg,True,False,adequate,75,266,fail,warning,0.0319214123020663,0.0209067762135826,15478,31377
age_pnad__age_45_54__asinh_saldo,asinh_saldo,post_treat_group,ols,0.3713789568845372,0.3081920581673905,-0.2348242610491628,0.9775821748182374,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_45_54,Age 45-54,estimated,,0.2290319286461717,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.429434866211572,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.6378675031246652,0.8659104061048858,15935,31870
age_pnad__age_55_65__admissoes,admissoes,post_treat_group,ppml,0.0332177107283263,0.0685501145455894,-0.1016180156507416,0.1680534371073944,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,3.3775578777837656,age_pnad,micro,age_55_65,Age 55-65,estimated,,0.628289465592397,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.7539473587108764,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1904264201159159,0.1926015156836653,15926,31861
age_pnad__age_55_65__desligamentos,desligamentos,post_treat_group,ppml,-0.0417621952891107,0.0460410080609742,-0.1323232805079742,0.0487988899297527,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-4.090216856185557,age_pnad,micro,age_55_65,Age 55-65,estimated,,0.3650147387759257,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.521449626822751,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1106451017919144,0.129358907639025,15935,31870
age_pnad__age_55_65__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,-0.0066959341723162,0.0534545726452098,-0.1118392468958289,0.0984473785511964,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-0.6673566357413476,age_pnad,micro,age_55_65,Age 55-65,estimated,,0.9003885748931348,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.9523802039807748,B,30,Benjamini-Hochberg,False,False,adequate,75,266,fail,fail,0.1398256955327768,0.1501883954525416,15935,31870
age_pnad__age_55_65__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,0.0090208675023539,0.0123222193346497,-0.0152165156968342,0.0332582507015421,340,"{""cbo_4d"": 341}",341,42131,44098,42131,1967,1967,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_55_65,Age 55-65,estimated,,0.4646232097285399,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.6060302735589651,B,30,Benjamini-Hochberg,False,False,adequate,75,266,warning,fail,0.0361363112996827,0.0346210671735894,14512,30416
age_pnad__age_55_65__asinh_saldo,asinh_saldo,post_treat_group,ols,1.0083339241313425,0.354584523252306,0.310878317055681,1.7057895312070035,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_pnad,micro,age_55_65,Age 55-65,estimated,,0.0047289899882219,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.0354674249116643,B,30,Benjamini-Hochberg,True,True,adequate,75,266,fail,fail,0.3780159276970674,0.9962567833631446,15935,31870
