dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-6,estimated,0.4583032589353457,0.47383344275307976,0.19344169296855154,6,158.138850054484,108.23748267454994,231.0465402428906,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-5,estimated,0.589705323316165,0.46605903128224563,0.19026780277622085,6,180.34569003903167,124.20713504328404,261.8574843089347,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-4,estimated,0.3836191202107324,1.1918888014324196,0.48658656560780805,6,146.75863612335277,56.54742336051951,380.8855646608333,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-3,estimated,0.38656410860372153,1.3316095544115512,0.5436273241538622,6,147.1914756441562,50.715152876656546,427.19639542438347,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-2,estimated,0.12361781116036215,0.8431150406970244,0.3442002740289305,6,113.1583309832277,57.63646613770705,222.1650411445423,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-1,estimated,-0.09275447306238378,0.519864296845893,0.21223371046053405,6,91.14172503130482,60.125716213093526,138.15742355968823,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,0,estimated,-0.4400504499951056,0.5898491485648826,0.2408049065331785,6,64.40039302684374,40.170870526141925,103.24423064999155,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,1,estimated,-0.6508128621811143,1.033416497151009,0.421890518299053,6,52.16215979151036,22.815768731555455,119.25484282946468,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,2,estimated,-0.2235273277884179,0.8602957979864881,0.3512142888212287,6,79.96930377268505,40.175720765510114,159.17796679277026,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,3,estimated,-0.3553385141087069,1.3377682841016532,0.5461416150212753,6,70.09361262752269,24.0321881918673,204.43891717025795,thin,1,6
