analysis_family,model_id,outcome,estimator,joint_lead_count,joint_lead_statistic,joint_lead_p_value,lead_covariance_positive_semidefinite,lead_covariance_min_eigenvalue,lead_covariance_dimension,lead_covariance_rank,lead_covariance_full_rank,lead_covariance_condition_number,lead_covariance_rank_tolerance,lead_covariance_psd_tolerance,linear_pretrend_coefficient,linear_pretrend_standard_error,linear_pretrend_p_value,dynamic_pre_p_lt_005,dynamic_min_p_value,pretrend_status,n_obs,minimum_clusters,sample_id,status,reference_event_time,independent_engine_status,independent_engine_pretrend_status
group_pretrend,group_pretrend::A::age_canaries::age_26_30::asinh_saldo,asinh_saldo,ols,22,61.4009978326243,1.3833301882597e-05,TRUE,0.0345439527949783,22,22,TRUE,167.513281216579,2.82672905827626e-14,-1e-08,-0.0222305491844047,0.0168694147175569,0.188457145324492,21,0.000109996114040202,fail,15935,341,family_A_target:age_canaries:age_26_30,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_26_30::desligamentos,desligamentos,ppml,22,82.9795563219771,5.20713654122899e-09,TRUE,1.22792799766084e-05,22,22,TRUE,1796.96743814913,1.07789390347035e-16,-1e-08,0.00161729188094558,0.000894636082992133,0.0715266729865079,14,0.000103121575266159,fail,15935,341,family_A_target:age_canaries:age_26_30,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_26_30::ln_salario_real_adm,ln_salario_real_adm,ols,22,56.6706161053262,6.84872064674617e-05,TRUE,5.58320015787645e-05,22,22,TRUE,110.49071642132,3.01350484079481e-17,-1e-08,-0.000222373602568815,0.000515868927490378,0.666694285968448,4,0.0044046861987091,fail,15708,340,family_A_target:age_canaries:age_26_30,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_26_30::n_movimentacoes,n_movimentacoes,ppml,22,125.391649383402,1.81192113662246e-16,TRUE,7.52161888255075e-06,22,22,TRUE,3806.04310386351,1.39845318639005e-16,-1e-08,-2.27183899508952e-06,0.00091853861508011,0.998028029495319,2,0.00764387213749679,fail,15935,341,family_A_target:age_canaries:age_26_30,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_31_34::admissoes,admissoes,ppml,22,176.162504165238,4.86983920325395e-26,TRUE,2.07704474332682e-05,22,22,TRUE,3989.48401086822,4.04786003502658e-16,-1e-08,-0.00256632737514744,0.000934047887871083,0.00632463436119889,3,0.00383849607525246,fail,15935,341,family_A_target:age_canaries:age_31_34,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_31_34::asinh_saldo,asinh_saldo,ols,22,79.3550038824902,2.06802703163794e-08,TRUE,0.044886761354159,22,22,TRUE,102.052291609388,2.23771070341314e-14,-1e-08,0.00659000710593632,0.0138170522870496,0.633705985355668,13,1.05743939610518e-07,fail,15935,341,family_A_target:age_canaries:age_31_34,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_31_34::desligamentos,desligamentos,ppml,22,121.496427758947,9.32097506946227e-16,TRUE,1.50492498919845e-05,22,22,TRUE,1605.69361427918,1.18043054870292e-16,-1e-08,-0.00130390576254745,0.000999326966519602,0.192848862372173,10,0.000565456695976991,fail,15935,341,family_A_target:age_canaries:age_31_34,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_31_34::ln_salario_real_adm,ln_salario_real_adm,ols,22,42.5316475313066,0.00538627030103337,TRUE,7.77523444835397e-05,22,22,TRUE,87.6013421004671,3.32726322095912e-17,-1e-08,-0.000120090520494304,0.000658347094118296,0.855368311067273,1,0.0360097642929923,fail,15561,340,family_A_target:age_canaries:age_31_34,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_31_34::n_movimentacoes,n_movimentacoes,ppml,22,192.575080111357,3.20511882799653e-29,TRUE,8.38240550594162e-06,22,22,TRUE,3430.27473874799,1.40462527132502e-16,-1e-08,-0.0025597678885916,0.000975631619853422,0.0090899860454716,0,0.0624602876365156,fail,15935,341,family_A_target:age_canaries:age_31_34,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_35_40::admissoes,admissoes,ppml,22,139.143041141524,5.20283673580153e-19,TRUE,2.15790705385655e-05,22,22,TRUE,3508.62043394038,3.69855455687491e-16,-1e-08,-0.00367706581427155,0.000829659495018531,1.26224386968471e-05,6,0.00214606443316794,fail,15926,340,family_A_target:age_canaries:age_35_40,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_35_40::asinh_saldo,asinh_saldo,ols,22,82.1567235230604,7.13306075530164e-09,TRUE,0.0465313940790385,22,22,TRUE,111.12503607592,2.52592752503916e-14,-1e-08,-0.0187707093763168,0.0144722848311163,0.195506931598826,17,3.45316036607689e-07,fail,15935,341,family_A_target:age_canaries:age_35_40,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_35_40::desligamentos,desligamentos,ppml,22,146.366456282021,2.31228443672233e-20,TRUE,1.50009500017659e-05,22,22,TRUE,1338.535918196,9.80870559124937e-17,-1e-08,-0.000626189424871819,0.000928252346137437,0.500396290764853,12,9.00794508201956e-05,fail,15926,340,family_A_target:age_canaries:age_35_40,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_35_40::ln_salario_real_adm,ln_salario_real_adm,ols,22,49.9805166844785,0.000590027599110459,TRUE,6.05513369661002e-05,22,22,TRUE,181.636152384803,5.37265478999499e-17,-1e-08,-0.000232037487168665,0.000658472533953891,0.724766652879992,9,0.000161847763206197,fail,15663,340,family_A_target:age_canaries:age_35_40,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_35_40::n_movimentacoes,n_movimentacoes,ppml,22,173.957472936648,1.29512945410033e-25,TRUE,1.09971863442622e-05,22,22,TRUE,2248.47142237153,1.20790245111581e-16,-1e-08,-0.00208291064361294,0.000796879391302322,0.00935251003694755,0,0.0546921846148174,fail,15926,340,family_A_target:age_canaries:age_35_40,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,22,123.080896843869,4.79310812300261e-16,TRUE,2.06069391035342e-05,22,22,TRUE,4568.53919665955,4.59889770351992e-16,-1e-08,-0.00274882133470386,0.000818008904478343,0.000866817164834223,6,0.0368632561156177,fail,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,22,68.1034612071964,1.31046782695563e-06,TRUE,0.0446872568018457,22,22,TRUE,140.865911350447,3.07505233306041e-14,-1e-08,-0.00388817480306249,0.01473539878447,0.792042818756962,17,5.07151248070539e-07,fail,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_41_49::desligamentos,desligamentos,ppml,22,149.541034821831,5.84078975237879e-21,TRUE,1.81669742143665e-05,22,22,TRUE,1020.80893985349,9.05920256896145e-17,-1e-08,0.00097733407171622,0.000709006034466709,0.168968679433949,7,0.00113320538575778,fail,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_41_49::ln_salario_real_adm,ln_salario_real_adm,ols,22,27.7258006894181,0.184947253834913,TRUE,0.00011509547576335,22,22,TRUE,79.1942715486295,4.45261276639623e-17,-1e-08,-0.000767206738935282,0.000563762137586592,0.174458912812384,1,0.0118767147097562,warning,15646,340,family_A_target:age_canaries:age_41_49,estimated,-1,estimated,warning
group_pretrend,group_pretrend::A::age_canaries::age_41_49::n_movimentacoes,n_movimentacoes,ppml,22,184.772516946611,1.05341233293892e-27,TRUE,1.09858079585062e-05,22,22,TRUE,2565.17488415183,1.37661306900418e-16,-1e-08,-0.000466936679448461,0.00067933158100613,0.492332527362811,0,0.0893959322858451,fail,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_50_plus::admissoes,admissoes,ppml,22,136.716171564581,1.47251561310727e-18,TRUE,3.27264611298719e-05,22,22,TRUE,4095.94611995705,6.54811332415927e-16,-1e-08,-0.00360363152640785,0.00109429838023174,0.00109507423667418,0,0.0975593562670451,fail,15935,341,family_A_target:age_canaries:age_50_plus,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_50_plus::asinh_saldo,asinh_saldo,ols,22,87.7833249551553,8.14572090424709e-10,TRUE,0.0304768464087796,22,22,TRUE,114.260974258173,1.70110395959809e-14,-1e-08,0.0432763592531754,0.0132258103513959,0.00117696690912626,18,6.6768933471585e-07,fail,15935,341,family_A_target:age_canaries:age_50_plus,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_50_plus::desligamentos,desligamentos,ppml,22,173.715804281392,1.44154951780293e-25,TRUE,3.50002661154586e-05,22,22,TRUE,627.618738276176,1.07307519068671e-16,-1e-08,-0.00687654158609493,0.000857685160709523,1.75350640232268e-14,6,3.17675882462227e-05,fail,15935,341,family_A_target:age_canaries:age_50_plus,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_50_plus::ln_salario_real_adm,ln_salario_real_adm,ols,22,26.560246908971,0.228406313006302,TRUE,0.000150137327992182,22,22,TRUE,124.489243542193,9.13026571152654e-17,-1e-08,-0.00122229576713568,0.000783817635260087,0.119834347877128,3,0.00455579201607528,fail,15318,339,family_A_target:age_canaries:age_50_plus,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_50_plus::n_movimentacoes,n_movimentacoes,ppml,22,125.881301987918,1.47377668911944e-16,TRUE,1.72313592914686e-05,22,22,TRUE,1978.06024622361,1.66502960233283e-16,-1e-08,-0.00288658472543669,0.000864943901059662,0.000939561740341691,0,0.135127445082769,fail,15935,341,family_A_target:age_canaries:age_50_plus,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::fundamental_or_less::admissoes,admissoes,ppml,22,256.890333224963,6.01567023814851e-42,TRUE,2.0722794281107e-05,22,22,TRUE,6957.81175529826,7.04342503507405e-16,-1e-08,-0.00384519340500623,0.00103452741916197,0.000236005123386404,5,0.00682631544827396,fail,15879,339,family_A_target:education:fundamental_or_less,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::fundamental_or_less::asinh_saldo,asinh_saldo,ols,22,76.6921531717923,5.62669278064565e-08,TRUE,0.0373604589293986,22,22,TRUE,89.3659029120575,1.63097369386822e-14,-1e-08,0.0432520362961772,0.0120172832581304,0.000366713081522332,20,1.78589811251034e-07,fail,15935,341,family_A_target:education:fundamental_or_less,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::fundamental_or_less::desligamentos,desligamentos,ppml,22,314.929948835863,1.13293606338033e-53,TRUE,1.11400389883406e-05,22,22,TRUE,2621.74717473197,1.42672550744713e-16,-1e-08,-0.00396157149948601,0.000809002908367876,1.50818390893399e-06,6,5.50653563163013e-06,fail,15935,341,family_A_target:education:fundamental_or_less,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::fundamental_or_less::ln_salario_real_adm,ln_salario_real_adm,ols,22,36.466270130814,0.0270484891515566,TRUE,0.000185280355851156,22,22,TRUE,227.689236137104,2.06079495532559e-16,-1e-08,0.00148337145625498,0.000967437268728082,0.126142993905906,0,0.078322028372483,fail,14641,337,family_A_target:education:fundamental_or_less,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::fundamental_or_less::n_movimentacoes,n_movimentacoes,ppml,22,296.293434398331,6.88625190911875e-50,TRUE,8.43683316713332e-06,22,22,TRUE,6244.87984536876,2.57375056132268e-16,-1e-08,-0.00641734931189587,0.000865051674195171,9.55012418336904e-13,2,6.94888459113132e-07,fail,15935,341,family_A_target:education:fundamental_or_less,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::high_school::admissoes,admissoes,ppml,22,363.88470219404,1.11537710849755e-63,TRUE,6.76832245784355e-06,22,22,TRUE,20473.3815253381,6.76914048203408e-16,-1e-08,-0.00528429613923038,0.000850017243728016,1.48730350653129e-09,1,0.0104306403296119,fail,15935,341,family_A_target:education:high_school,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::high_school::asinh_saldo,asinh_saldo,ols,22,75.7088699418568,8.12002424386958e-08,TRUE,0.0391965149414823,22,22,TRUE,199.176739496694,3.81372153867938e-14,-1e-08,-0.000176596117465158,0.0160349482323313,0.991219373344152,20,2.50865455509917e-07,fail,15935,341,family_A_target:education:high_school,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::high_school::desligamentos,desligamentos,ppml,22,219.508208048344,1.6592276786472e-34,TRUE,7.53879417874762e-06,22,22,TRUE,2366.0527245373,8.71343129071278e-17,-1e-08,0.00358809291374704,0.000863370361549533,4.10418502471932e-05,11,0.000190793306538444,fail,15935,341,family_A_target:education:high_school,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::high_school::ln_salario_real_adm,ln_salario_real_adm,ols,22,34.3717647668581,0.0450093701521494,TRUE,4.34689737519312e-05,22,22,TRUE,209.882846648875,4.45675991540844e-17,-1e-08,-0.00048753838555507,0.000555461308863044,0.380716570711096,5,0.0118361001909918,fail,15801,341,family_A_target:education:high_school,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::high_school::n_movimentacoes,n_movimentacoes,ppml,22,270.350361412965,1.19255326993451e-44,TRUE,3.27362604100592e-06,22,22,TRUE,12569.9310208894,2.01013334315545e-16,-1e-08,-0.0038969157358896,0.000912327026626087,2.52422712132445e-05,1,0.00619159397182148,fail,15935,341,family_A_target:education:high_school,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::higher_education::admissoes,admissoes,ppml,22,101.335409294766,3.76576882493998e-12,TRUE,3.40551668397994e-05,22,22,TRUE,4759.13023926868,7.91723450096052e-16,-1e-08,-0.00276630220280967,0.00115622228804069,0.0172763784873801,7,0.0016854528935366,fail,15926,340,family_A_target:education:higher_education,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::higher_education::asinh_saldo,asinh_saldo,ols,22,66.7696753267327,2.11064571302297e-06,TRUE,0.028814486781542,22,22,TRUE,174.438292151183,2.4553625131867e-14,-1e-08,-0.0209272016161194,0.0163027406771545,0.200134543947715,2,0.00204995737477688,fail,15935,341,family_A_target:education:higher_education,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::higher_education::desligamentos,desligamentos,ppml,22,173.118732833525,1.87810018221055e-25,TRUE,2.14877696010136e-05,22,22,TRUE,3757.53987947337,3.94419014410814e-16,-1e-08,-0.00143232238024967,0.000886124419340863,0.106937519491871,0,0.0981519701048589,fail,15935,341,family_A_target:education:higher_education,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::higher_education::ln_salario_real_adm,ln_salario_real_adm,ols,22,55.1624310564498,0.000112618724997306,TRUE,8.42498581404113e-05,22,22,TRUE,67.3081054174009,2.77012553625665e-17,-1e-08,-0.00070443990599578,0.000525778010450912,0.181206223052624,4,0.00588320744194588,fail,14892,340,family_A_target:education:higher_education,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::education::higher_education::n_movimentacoes,n_movimentacoes,ppml,22,98.2112859053531,1.32271567976687e-11,TRUE,1.18937944203102e-05,22,22,TRUE,8795.02350238879,5.10999338865796e-16,-1e-08,-0.000684065946928897,0.000970275682766644,0.481279073536488,3,0.0265045045112229,fail,15935,341,family_A_target:education:higher_education,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::high_income::admissoes,admissoes,ppml,22,,,TRUE,-1.99780699982018e-17,22,7,FALSE,Inf,8.93366293479479e-16,-1e-08,,,,0,0.0680400895638972,not_interpretable_rank_deficient,423,9,family_A_target:income:high_income,estimated,-1,estimated,not_interpretable_rank_deficient
group_pretrend,group_pretrend::A::income::high_income::asinh_saldo,asinh_saldo,ols,22,,,TRUE,-5.25544808402495e-15,22,7,FALSE,Inf,6.82069831598884e-13,-2.19134708620365e-07,,,,0,0.113305177698973,not_interpretable_rank_deficient,423,9,family_A_target:income:high_income,estimated,-1,estimated,not_interpretable_rank_deficient
group_pretrend,group_pretrend::A::income::high_income::desligamentos,desligamentos,ppml,22,,,TRUE,-9.55160136285667e-18,22,7,FALSE,Inf,7.07278029927065e-16,-1e-08,,,,1,0.0288435739405358,not_interpretable_rank_deficient,423,9,family_A_target:income:high_income,estimated,-1,estimated,not_interpretable_rank_deficient
group_pretrend,group_pretrend::A::income::high_income::ln_salario_real_adm,ln_salario_real_adm,ols,22,,,TRUE,-1.5126738936727e-17,22,7,FALSE,Inf,3.87991046239813e-16,-1e-08,,,,0,0.276616046599322,not_interpretable_rank_deficient,423,9,family_A_target:income:high_income,estimated,-1,estimated,not_interpretable_rank_deficient
group_pretrend,group_pretrend::A::income::high_income::n_movimentacoes,n_movimentacoes,ppml,22,,,TRUE,-9.1276672758154e-18,22,7,FALSE,Inf,5.72334186763407e-16,-1e-08,,,,3,0.0183479262144911,not_interpretable_rank_deficient,423,9,family_A_target:income:high_income,estimated,-1,estimated,not_interpretable_rank_deficient
group_pretrend,group_pretrend::A::income::low_income::admissoes,admissoes,ppml,22,312.766990784702,3.12001070440391e-53,TRUE,1.06405500916907e-05,22,22,TRUE,11880.4483666289,6.17532498703723e-16,-1e-08,-0.00439097064271671,0.00079242455068103,7.09351899665456e-08,3,0.00806673850691507,fail,12782,273,family_A_target:income:low_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::low_income::asinh_saldo,asinh_saldo,ols,22,61.80732045931,1.20259700718163e-05,TRUE,0.0545873566009825,22,22,TRUE,304.018165012501,8.10689417169331e-14,-1.61536329830221e-08,0.028381654270502,0.0280334972089142,0.312237344896763,21,2.80224865652592e-05,fail,12782,273,family_A_target:income:low_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::low_income::desligamentos,desligamentos,ppml,22,183.784106619333,1.63761162731969e-27,TRUE,5.33375845192593e-06,22,22,TRUE,3285.28275345982,8.55990616990545e-17,-1e-08,0.00482950871344107,0.000645803529227256,1.03992389607334e-12,9,0.000174341191300132,fail,12782,273,family_A_target:income:low_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::low_income::ln_salario_real_adm,ln_salario_real_adm,ols,22,38.6111971242883,0.0156297034665347,TRUE,1.99194900018092e-05,22,22,TRUE,499.061961897332,4.85618911142493e-17,-1e-08,-0.000159810462778704,0.000500839466975867,0.749906811019017,2,0.0312949628667512,fail,12755,273,family_A_target:income:low_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::low_income::n_movimentacoes,n_movimentacoes,ppml,22,247.698578200597,4.1528264275385e-40,TRUE,4.42061447558101e-06,22,22,TRUE,8468.89041010498,1.82882462475744e-16,-1e-08,-0.00267810730979321,0.000775387235142574,0.000640700874375753,1,0.0426496956657291,fail,12782,273,family_A_target:income:low_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::middle_income::admissoes,admissoes,ppml,22,554.456133552008,3.06114628046971e-103,TRUE,8.7607821113e-06,22,22,TRUE,8913.26058961835,3.81454189655525e-16,-1e-08,-0.00842344867730609,0.00105929124999947,8.25863079911467e-11,7,0.00129527184426632,fail,2726,58,family_A_target:income:middle_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::middle_income::asinh_saldo,asinh_saldo,ols,22,27.367607662211,0.197595862235221,TRUE,0.031164382443593,22,22,TRUE,617.374750124701,9.39875426655163e-14,-1.97187042650745e-08,-0.0109151804695469,0.0170292080876884,0.524112180001189,1,0.0149613446305595,warning,2726,58,family_A_target:income:middle_income,estimated,-1,estimated,warning
group_pretrend,group_pretrend::A::income::middle_income::desligamentos,desligamentos,ppml,22,265.103602622082,1.3531915015307e-43,TRUE,8.55702564301985e-06,22,22,TRUE,8081.64437823266,3.37820091902573e-16,-1e-08,-0.00353334974517971,0.000693672953416731,4.13389423463701e-06,10,0.00396084670908731,fail,2726,58,family_A_target:income:middle_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::middle_income::ln_salario_real_adm,ln_salario_real_adm,ols,22,53.9102362221607,0.00016934299690284,TRUE,3.41605523605127e-05,22,22,TRUE,740.808203834901,1.2362137615715e-16,-1e-08,-0.00270665436098973,0.000859879611402523,0.00261747106917004,5,0.0102049934995411,fail,2725,58,family_A_target:income:middle_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::income::middle_income::n_movimentacoes,n_movimentacoes,ppml,22,240.185680948208,1.30965515409201e-38,TRUE,4.62112573232225e-06,22,22,TRUE,14172.3828975683,3.19928970542038e-16,-1e-08,0.000991725763610771,0.000772309372180015,0.204300516399266,7,0.0104685376393647,fail,2726,58,family_A_target:income:middle_income,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_black::admissoes,admissoes,ppml,22,214.078352523384,1.955625830532e-33,TRUE,3.6057407463392e-05,22,22,TRUE,2785.80877417092,4.90691693028778e-16,-1e-08,0.00156718219186721,0.00119652420479844,0.191157535500926,12,0.00170171037293885,fail,15926,340,family_A_target:race_color:race_black,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_black::asinh_saldo,asinh_saldo,ols,22,58.8096069275616,3.34652679728972e-05,TRUE,0.0268806540881665,22,22,TRUE,111.779473544472,1.46779295329445e-14,-1e-08,0.0243063655380318,0.0108594246251424,0.0258500827276691,15,3.35750914213448e-05,fail,15935,341,family_A_target:race_color:race_black,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_black::desligamentos,desligamentos,ppml,22,220.537594933861,1.03871717749277e-34,TRUE,2.90587433795284e-05,22,22,TRUE,755.56147928559,1.07253023562042e-16,-1e-08,0.00612467271860586,0.000734561310451592,1.91982221242688e-15,10,4.74228497525243e-06,fail,15926,340,family_A_target:race_color:race_black,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_black::ln_salario_real_adm,ln_salario_real_adm,ols,22,29.455947550258,0.132298040985531,TRUE,0.00016996346169234,22,22,TRUE,62.7227978740194,5.20767528614163e-17,-1e-08,0.000716802995691883,0.000793411104923298,0.36693338711804,2,0.0228974327796898,fail,14922,339,family_A_target:race_color:race_black,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_black::n_movimentacoes,n_movimentacoes,ppml,22,233.760512528075,2.48696323987668e-37,TRUE,1.75270127541498e-05,22,22,TRUE,2294.80432382032,1.96479149026382e-16,-1e-08,0.00323668336014253,0.000932151838402812,0.000582901163897421,6,0.000514731654466975,fail,15926,340,family_A_target:race_color:race_black,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_indigenous::admissoes,admissoes,ppml,22,150.576107534457,3.72580424614471e-21,TRUE,0.000527160258710946,22,22,TRUE,1754.01076444589,4.51687241033739e-15,-1e-08,0.00998070456318442,0.00170533827850304,1.20081008957803e-08,3,0.000207719346141188,fail,15040,320,family_A_target:race_color:race_indigenous,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_indigenous::asinh_saldo,asinh_saldo,ols,22,36.7251561253865,0.0253513678894933,TRUE,0.00895584488790667,22,22,TRUE,84.8468835339707,3.71197775169819e-15,-1e-08,0.00716176999416264,0.00469514821675258,0.128100094022275,3,0.000337436578851432,fail,15935,341,family_A_target:race_color:race_indigenous,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_indigenous::desligamentos,desligamentos,ppml,22,86.1295569453633,1.54789057503896e-09,TRUE,0.000449619587028785,22,22,TRUE,1253.98202620863,2.75422515390911e-15,-1e-08,-3.40911319532627e-05,0.00249481938805827,0.989105866958404,3,0.00541356365654914,fail,15185,324,family_A_target:race_color:race_indigenous,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_indigenous::ln_salario_real_adm,ln_salario_real_adm,ols,22,21.5625223607459,0.486245043970808,TRUE,0.00104546594561495,22,22,TRUE,115.542834109978,5.90086682423777e-16,-1e-08,-0.000540531591874809,0.0015267081054601,0.723544958792243,0,0.0971838471182348,pass,8228,307,family_A_target:race_color:race_indigenous,estimated,-1,estimated,pass
group_pretrend,group_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,22,149.463171686789,6.04158952569034e-21,TRUE,0.000301054744362591,22,22,TRUE,1941.18105454887,2.85479170415477e-15,-1e-08,0.010430897027093,0.0015221413865959,3.59515906022862e-11,5,0.00193389590907894,fail,15420,329,family_A_target:race_color:race_indigenous,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,22,238.612994126935,2.69393056103457e-38,TRUE,2.4014470752961e-05,22,22,TRUE,4613.8624844134,5.41253318871594e-16,-1e-08,-0.00613567500325215,0.000869394922859736,9.57989586177082e-12,7,0.00320679066737006,fail,15935,341,family_A_target:race_color:race_pardo,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_pardo::asinh_saldo,asinh_saldo,ols,22,99.2545770097977,8.70385503347706e-12,TRUE,0.038345404902094,22,22,TRUE,147.525317004238,2.76339387604675e-14,-1e-08,0.00412603490893187,0.0161677381638597,0.798721590921367,21,1.01819161140543e-09,fail,15935,341,family_A_target:race_color:race_pardo,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_pardo::desligamentos,desligamentos,ppml,22,103.085962159378,1.85523487667084e-12,TRUE,1.03065056447288e-05,22,22,TRUE,2658.84782726578,1.33865244019524e-16,-1e-08,0.000385127709184155,0.000544245735162261,0.479656292768976,16,7.88185169437884e-06,fail,15935,341,family_A_target:race_color:race_pardo,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_pardo::ln_salario_real_adm,ln_salario_real_adm,ols,22,28.9551684239088,0.146145225017026,TRUE,5.18811679403377e-05,22,22,TRUE,133.315450430835,3.37872725359046e-17,-1e-08,-0.00117557628991978,0.000563784299198762,0.0378032021205817,4,0.0266719106017258,fail,15804,340,family_A_target:race_color:race_pardo,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_pardo::n_movimentacoes,n_movimentacoes,ppml,22,232.875064964684,3.72916586506233e-37,TRUE,6.07899265649107e-06,22,22,TRUE,6038.33167260679,1.79312881364334e-16,-1e-08,-0.00523055961734174,0.000701350806073971,7.39100607718303e-13,2,0.00572252189769125,fail,15935,341,family_A_target:race_color:race_pardo,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_unknown::admissoes,admissoes,ppml,22,159.443152412986,7.77497640547312e-23,TRUE,1.50570576915633e-05,22,22,TRUE,5298.07085577098,3.896913653202e-16,-1e-08,-0.00400318172606516,0.000863095346587248,5.02690174167474e-06,1,0.0408893689593963,fail,15931,340,family_A_target:race_color:race_unknown,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_unknown::asinh_saldo,asinh_saldo,ols,22,57.9072170045231,4.5337017314705e-05,TRUE,0.021381396665821,22,22,TRUE,199.037799034829,2.0789044911856e-14,-1e-08,0.0161530082389998,0.0118347479976117,0.173193360894771,17,0.000657904116422728,fail,15935,341,family_A_target:race_color:race_unknown,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::race_color::race_unknown::desligamentos,desligamentos,ppml,22,181.381894385505,4.77956983854877e-27,TRUE,1.3660871841789e-05,22,22,TRUE,2406.46854782197,1.60591114918954e-16,-1e-08,0.00400297436085269,0.000840092280009136,2.80681751966004e-06,2,0.0343019129194053,fail,15926,340,family_A_target:race_color:race_unknown,estimated,-1,estimated,fail
