analysis_family_python,model_id,outcome_python,estimator_python,term_python,event_time_python,is_reference_python,coefficient_python,standard_error_python,n_obs_python,minimum_clusters_python,sample_id_python,status_python,reference_event_time_python,event_key,analysis_family_r,outcome_r,estimator_r,n_obs_r,minimum_clusters_r,sample_id_r,status_r,reference_event_time_r,term_r,event_time_r,is_reference_r,coefficient_r,standard_error_r,_merge,coefficient_absolute_difference,standard_error_absolute_difference,same_n_obs,same_minimum_clusters,same_sample_id,same_status,same_reference_event_time,comparison_pass
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9.0,False,0.1964446132565027,0.2313763371031002,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,9,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::9:treat_group,9.0,False,0.196444613256501,0.231376415565004,both,1.6930901125533637e-15,7.846190377969187e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10.0,False,0.1473738378833215,0.1665993862389698,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,10,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::10:treat_group,10.0,False,0.14737383788332,0.166599445486224,both,1.4988010832439613e-15,5.9247254186045595e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11.0,False,-0.063209291087314,0.083277363843608,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,11,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::11:treat_group,11.0,False,-0.0632092910873143,0.0832773999886446,both,2.914335439641036e-16,3.614503660265278e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12.0,False,0.0001186090742975,0.0901921844343104,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,12,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::12:treat_group,12.0,False,0.0001186090742999,0.0901922364552336,both,2.4000034815410687e-15,5.202092319411822e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13.0,False,-0.3062747393853464,0.0794228547632771,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,13,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::13:treat_group,13.0,False,-0.306274739385351,0.0794228909889363,both,4.6074255521944e-15,3.622565920846643e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14.0,False,-0.3697581860433471,0.1101480249031796,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,14,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::14:treat_group,14.0,False,-0.369758186043347,0.110148069364574,both,1.1102230246251565e-16,4.446139439950869e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15.0,False,-0.5280519044623243,0.1453610034738991,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,15,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::15:treat_group,15.0,False,-0.528051904462324,0.145361057436725,both,3.3306690738754696e-16,5.3962825902198475e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16.0,False,-0.1305888646949895,0.1033851917154643,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,16,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::16:treat_group,16.0,False,-0.130588864694991,0.103385236157054,both,1.4988010832439613e-15,4.44415896999617e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[17]:treat_group",17.0,False,-0.0170468864778066,0.1360187051091289,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,17,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::17:treat_group,17.0,False,-0.0170468864778077,0.136018756562052,both,1.0998146837692957e-15,5.1452923116590554e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[18]:treat_group",18.0,False,0.0113456801676387,0.2445478389390629,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,18,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::18:treat_group,18.0,False,0.0113456801676385,0.24454793171839,both,1.9949319973733282e-16,9.277932710993753e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[19]:treat_group",19.0,False,0.0970919532737489,0.2276891337312842,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,19,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::19:treat_group,19.0,False,0.0970919532737499,0.227689218185321,both,1.0130785099704553e-15,8.445403681944796e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[20]:treat_group",20.0,False,0.1230891800650849,0.2138518064699469,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,20,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::20:treat_group,20.0,False,0.123089180065085,0.2138518848727,both,9.71445146547012e-17,7.840275309534128e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[21]:treat_group",21.0,False,0.1296092713196076,0.2101168106799276,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,21,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::21:treat_group,21.0,False,0.129609271319607,0.210116891762347,both,5.828670879282072e-16,8.108241938975524e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[22]:treat_group",22.0,False,0.0548608935588028,0.1937544013971829,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,22,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::22:treat_group,22.0,False,0.0548608935588063,0.193754478997364,both,3.5041414214731503e-15,7.760018111424571e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,"C(event_time, contr.treatment(base=-1))[23]:treat_group",23.0,False,-0.0345113406413383,0.1297207749908319,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,23,ddd_pretrend,n_movimentacoes,ppml,31355,341,family_A:race_color:race_indigenous,estimated,-1.0,event_time::23:treat_group,23.0,False,-0.0345113406413363,0.129720832274487,both,2.005340338229189e-15,5.728365509716227e-08,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-23]:treat_group",-23.0,False,0.0458749389203249,0.0426413684973536,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-23,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-23:treat_group,-23.0,False,0.0458749389203203,0.0426413684922438,both,4.593547764386585e-15,5.109801470837283e-12,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-22]:treat_group",-22.0,False,0.0767836898058817,0.0330679061455553,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-22,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-22:treat_group,-22.0,False,0.0767836898058777,0.0330679060934933,both,3.9968028886505635e-15,5.206200054397314e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-21]:treat_group",-21.0,False,0.022391881052466,0.0273627573378196,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-21,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-21:treat_group,-21.0,False,0.0223918810524613,0.0273627573033527,both,4.697631172945194e-15,3.44669015550636e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-20]:treat_group",-20.0,False,-0.0222682098762909,0.034011431248565,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-20,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-20:treat_group,-20.0,False,-0.0222682098762943,0.0340114312128133,both,3.400058012914542e-15,3.5751693272523255e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-19]:treat_group",-19.0,False,-0.0174221256982443,0.0292242824903466,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-19,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-19:treat_group,-19.0,False,-0.0174221256982485,0.0292242825534314,both,4.201500258815827e-15,6.308479780225973e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-18]:treat_group",-18.0,False,-0.0300940396573628,0.0245024683170451,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-18,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-18:treat_group,-18.0,False,-0.0300940396573676,0.0245024682933091,both,4.801714581503802e-15,2.373600274663268e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-17]:treat_group",-17.0,False,-0.0469305422477236,0.0228697892609153,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-17,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-17:treat_group,-17.0,False,-0.0469305422477283,0.0228697892301174,both,4.704570066849101e-15,3.079790242277447e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-16]:treat_group",-16.0,False,-0.0499912688957046,0.0314783707501509,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-16,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-16:treat_group,-16.0,False,-0.0499912688957102,0.0314783707374922,both,5.599687380453133e-15,1.26587004767309e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-15]:treat_group",-15.0,False,-0.0888221137218437,0.0569694163967719,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-15,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-15:treat_group,-15.0,False,-0.0888221137218497,0.0569694168899819,both,5.995204332975845e-15,4.932100006183049e-10,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-14]:treat_group",-14.0,False,-0.0024435729453127,0.0236189781823028,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-14,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-14:treat_group,-14.0,False,-0.0024435729453175,0.02361897814309,both,4.799979858027825e-15,3.921279967400437e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-13]:treat_group",-13.0,False,0.035240768000597,0.0174675451468061,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-13,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-13:treat_group,-13.0,False,0.0352407680005913,0.0174675452589523,both,5.703770789011742e-15,1.1214620204702541e-10,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-12]:treat_group",-12.0,False,0.0124662394098056,0.0213858872987098,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-12,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-12:treat_group,-12.0,False,0.012466239409801,0.0213858873137856,both,4.6004866582904924e-15,1.5075801718111848e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-11]:treat_group",-11.0,False,0.0086567006517648,0.0245557249752161,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-11,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-11:treat_group,-11.0,False,0.0086567006517593,0.0245557249533723,both,5.4990734188464785e-15,2.1843801073506697e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-10]:treat_group",-10.0,False,0.0447692298915601,0.025176026731229,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-10,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-10:treat_group,-10.0,False,0.0447692298915546,0.025176026698807,both,5.495603971894525e-15,3.2422002582688236e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-9]:treat_group",-9.0,False,-0.0101373518922371,0.0194500740528744,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-9,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-9:treat_group,-9.0,False,-0.0101373518922427,0.0194500740358034,both,5.599687380453133e-15,1.7071000862900476e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-8]:treat_group",-8.0,False,-0.0229611248187607,0.0212973433486616,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-8,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-8:treat_group,-8.0,False,-0.0229611248187653,0.0212973433635104,both,4.6004866582904924e-15,1.4848799273492475e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-7]:treat_group",-7.0,False,-0.052393470279577,0.0147427551903927,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-7,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-7:treat_group,-7.0,False,-0.0523934702795812,0.0147427552018769,both,4.2049697057677804e-15,1.1484200743150375e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-6]:treat_group",-6.0,False,-0.0613200559057788,0.0175170810160845,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-6,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-6:treat_group,-6.0,False,-0.0613200559057847,0.0175170810404879,both,5.904998712225051e-15,2.4403402909545235e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-5]:treat_group",-5.0,False,-0.0235175180491362,0.0177100908254325,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-5,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-5:treat_group,-5.0,False,-0.0235175180491411,0.0177100908324387,both,4.898859096158503e-15,7.0061977053281765e-12,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-4]:treat_group",-4.0,False,-0.064763902447645,0.0234837344549663,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-4,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-4:treat_group,-4.0,False,-0.0647639024476501,0.0234837344711994,both,5.093148125467906e-15,1.6233101668428063e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-3]:treat_group",-3.0,False,-0.0766789975511616,0.0457868497140785,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-3,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-3:treat_group,-3.0,False,-0.076678997551167,0.0457868500794685,both,5.398459457239824e-15,3.65389996037635e-10,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[-2]:treat_group",-2.0,False,-0.0469412831506063,0.0175848043763326,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-2,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::-2:treat_group,-2.0,False,-0.0469412831506114,0.0175848043640941,both,5.100087019371813e-15,1.2238498409145038e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,reference_event_time,-1.0,True,0.0,0.0,31870,341,family_A:race_color:race_pardo,estimated,-1.0,-1,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,reference_event_time,-1.0,True,0.0,0.0,both,0.0,0.0,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[0]:treat_group",0.0,False,-0.0038652126873819,0.0224018235329212,31870,341,family_A:race_color:race_pardo,estimated,-1.0,0,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::0:treat_group,0.0,False,-0.0038652126873866,0.0224018235893114,both,4.700233258159159e-15,5.639019806658041e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[1]:treat_group",1.0,False,-0.0368070407630591,0.0231300521802476,31870,341,family_A:race_color:race_pardo,estimated,-1.0,1,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::1:treat_group,1.0,False,-0.0368070407630636,0.0231300523909988,both,4.496403249731884e-15,2.107512012128332e-10,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[2]:treat_group",2.0,False,-0.0040603927678564,0.0216624262967639,31870,341,family_A:race_color:race_pardo,estimated,-1.0,2,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::2:treat_group,2.0,False,-0.0040603927678608,0.0216624262962131,both,4.399258735077183e-15,5.507989897512999e-13,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[3]:treat_group",3.0,False,-0.0263797574252159,0.0171392212447429,31870,341,family_A:race_color:race_pardo,estimated,-1.0,3,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::3:treat_group,3.0,False,-0.0263797574252207,0.0171392212329492,both,4.7982451345518484e-15,1.1793697962669825e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[4]:treat_group",4.0,False,-0.0519178048322224,0.0222589861539058,31870,341,family_A:race_color:race_pardo,estimated,-1.0,4,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::4:treat_group,4.0,False,-0.0519178048322273,0.0222589861767499,both,4.898859096158503e-15,2.2844101610353107e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[5]:treat_group",5.0,False,-0.0475670289839329,0.0177820833089526,31870,341,family_A:race_color:race_pardo,estimated,-1.0,5,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::5:treat_group,5.0,False,-0.0475670289839386,0.0177820833094631,both,5.703770789011742e-15,5.105013634043587e-13,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[6]:treat_group",6.0,False,-0.0638253289105595,0.0215286701452771,31870,341,family_A:race_color:race_pardo,estimated,-1.0,6,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::6:treat_group,6.0,False,-0.0638253289105645,0.0215286701501055,both,4.9960036108132044e-15,4.828401567458229e-12,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[7]:treat_group",7.0,False,-0.0431154711746733,0.0186533623350576,31870,341,family_A:race_color:race_pardo,estimated,-1.0,7,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::7:treat_group,7.0,False,-0.0431154711746773,0.018653362327638,both,4.003741782554471e-15,7.41959965688821e-12,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[8]:treat_group",8.0,False,-0.0918378322238876,0.0209847333893806,31870,341,family_A:race_color:race_pardo,estimated,-1.0,8,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::8:treat_group,8.0,False,-0.0918378322238928,0.0209847333999859,both,5.204170427930421e-15,1.060530135932325e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9.0,False,-0.1054361997303045,0.0364656774252814,31870,341,family_A:race_color:race_pardo,estimated,-1.0,9,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::9:treat_group,9.0,False,-0.105436199730309,0.0364656774167491,both,4.496403249731884e-15,8.532299866637061e-12,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10.0,False,-0.0301695422725891,0.0194605093012841,31870,341,family_A:race_color:race_pardo,estimated,-1.0,10,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::10:treat_group,10.0,False,-0.0301695422725937,0.0194605092888802,both,4.6004866582904924e-15,1.2403900823132474e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11.0,False,-0.0065887274278636,0.0172656935749572,31870,341,family_A:race_color:race_pardo,estimated,-1.0,11,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::11:treat_group,11.0,False,-0.0065887274278687,0.0172656935871347,both,5.0992196576338245e-15,1.2177502062282741e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12.0,False,-0.0227338887614629,0.0199789001230694,31870,341,family_A:race_color:race_pardo,estimated,-1.0,12,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::12:treat_group,12.0,False,-0.0227338887614677,0.01997890015141,both,4.7982451345518484e-15,2.8340600699561236e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13.0,False,-0.0469033716737441,0.0376055079418483,31870,341,family_A:race_color:race_pardo,estimated,-1.0,13,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::13:treat_group,13.0,False,-0.0469033716737498,0.0376055079419193,both,5.6968318951078345e-15,7.100570131868267e-14,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14.0,False,-0.0515763783864989,0.0374041528856369,31870,341,family_A:race_color:race_pardo,estimated,-1.0,14,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::14:treat_group,14.0,False,-0.0515763783865044,0.037404152889568,both,5.495603971894525e-15,3.931098502274466e-12,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15.0,False,-0.0826159521121463,0.0333716560557687,31870,341,family_A:race_color:race_pardo,estimated,-1.0,15,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::15:treat_group,15.0,False,-0.0826159521121496,0.0333716560453566,both,3.3029134982598407e-15,1.041210173635676e-11,True,True,True,True,True,True
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16.0,False,-0.1098706959481002,0.0382682365684306,31870,341,family_A:race_color:race_pardo,estimated,-1.0,16,ddd_pretrend,admissoes,ppml,31870,341,family_A:race_color:race_pardo,estimated,-1.0,event_time::16:treat_group,16.0,False,-0.109870695948104,0.0382682365626868,both,3.802513859341161e-15,5.7438012679433825e-12,True,True,True,True,True,True
