outcome,row_position,column_position,row_event_time,column_event_time,covariance_python,covariance_r,_merge,covariance_absolute_difference,comparison_pass
ln_salario_real_adm,5,16,-18,-7,0.0001072461614498,0.0001072461614492,both,5.999974822534782e-16,True
ln_salario_real_adm,5,17,-18,-6,0.0001466289570384,0.0001466289570379,both,4.999798318416904e-16,True
ln_salario_real_adm,5,18,-18,-5,0.0001939255924501,0.0001939255924494,both,7.000151326652659e-16,True
ln_salario_real_adm,5,19,-18,-4,4.979264895929786e-05,4.97926489589076e-05,both,3.902585719861573e-16,True
ln_salario_real_adm,5,20,-18,-3,1.549515924321767e-05,1.5495159242822e-05,both,3.956694184532178e-16,True
ln_salario_real_adm,5,21,-18,-2,2.9134300467697316e-05,2.91343004671602e-05,both,5.371171443811079e-16,True
ln_salario_real_adm,5,22,-18,0,0.0001287139806621,0.0001287139806615,both,5.999974822534782e-16,True
ln_salario_real_adm,5,23,-18,1,0.0001193386357964,0.0001193386357958,both,5.999974822534782e-16,True
ln_salario_real_adm,5,24,-18,2,0.0001805091487224,0.0001805091487216,both,8.000056780227416e-16,True
ln_salario_real_adm,5,25,-18,3,-7.265802962269658e-07,-7.2658029689688e-07,both,6.699142286978083e-16,True
ln_salario_real_adm,5,26,-18,4,9.621148802787124e-05,9.62114880270952e-05,both,7.760448100108119e-16,True
ln_salario_real_adm,5,27,-18,5,0.0001346273431833,0.0001346273431826,both,7.000151326652659e-16,True
ln_salario_real_adm,5,28,-18,6,8.7296677926908e-05,8.72966779261874e-05,both,7.206014214153345e-16,True
ln_salario_real_adm,5,29,-18,7,9.470216012507028e-05,9.47021601242933e-05,both,7.769799343845807e-16,True
ln_salario_real_adm,5,30,-18,8,0.0001007869623463,0.0001007869623455,both,8.000056780227416e-16,True
ln_salario_real_adm,5,31,-18,9,8.178151212371e-05,8.17815121230649e-05,both,6.451002926288751e-16,True
ln_salario_real_adm,5,32,-18,10,5.87481338659195e-05,5.87481338651876e-05,both,7.319042290634958e-16,True
ln_salario_real_adm,5,33,-18,11,0.0001042105935925,0.0001042105935919,both,5.999974822534782e-16,True
ln_salario_real_adm,5,34,-18,12,-4.6643201191181486e-05,-4.66432011917059e-05,both,5.244150383040824e-16,True
ln_salario_real_adm,5,35,-18,13,7.852816911873344e-05,7.85281691181527e-05,both,5.807393411647044e-16,True
ln_salario_real_adm,5,36,-18,14,0.0001009265119191,0.0001009265119184,both,6.999880276109538e-16,True
ln_salario_real_adm,5,37,-18,15,0.0001055013012059,0.0001055013012052,both,7.000015801381099e-16,True
ln_salario_real_adm,5,38,-18,16,3.991053053668827e-05,3.9910530536079e-05,both,6.092674108282292e-16,True
ln_salario_real_adm,5,39,-18,17,0.0001173588197826,0.000117358819782,both,5.999974822534782e-16,True
ln_salario_real_adm,5,40,-18,18,6.656378261405954e-05,6.65637826134033e-05,both,6.562404699511637e-16,True
ln_salario_real_adm,5,41,-18,19,4.078990950032112e-05,4.07899094996747e-05,both,6.464148877630138e-16,True
ln_salario_real_adm,5,42,-18,20,0.0001248088077657,0.000124808807765,both,6.999880276109538e-16,True
ln_salario_real_adm,5,43,-18,21,0.0001072994804177,0.0001072994804171,both,5.999974822534782e-16,True
ln_salario_real_adm,5,44,-18,22,0.0001082390035386,0.000108239003538,both,5.999974822534782e-16,True
ln_salario_real_adm,5,45,-18,23,7.897054612207456e-05,7.89705461215855e-05,both,4.890564949538989e-16,True
ln_salario_real_adm,6,0,-17,-23,6.37283252316048e-05,6.37283252312979e-05,both,3.068969774491781e-16,True
ln_salario_real_adm,6,1,-17,-22,0.0001542022943251,0.0001542022943249,both,2.0000819576926343e-16,True
ln_salario_real_adm,6,2,-17,-21,5.5489459341535095e-05,5.54894593412568e-05,both,2.782943688862949e-16,True
ln_salario_real_adm,6,3,-17,-20,7.15007635953868e-05,7.15007635952007e-05,both,1.8608975037998077e-16,True
ln_salario_real_adm,6,4,-17,-19,5.078399388337953e-05,5.07839938832156e-05,both,1.6393136847980827e-16,True
ln_salario_real_adm,6,5,-17,-18,7.592350247086888e-05,7.59235024704248e-05,both,4.4407565732290655e-16,True
ln_salario_real_adm,6,6,-17,-17,0.0002983075164699,0.0002983075164696,both,2.999987411267391e-16,True
ln_salario_real_adm,6,7,-17,-16,0.0002414627893434,0.0002414627893435,both,9.999054535747565e-17,True
ln_salario_real_adm,6,8,-17,-15,0.0001499999598503,0.0001499999598498,both,4.999798318416904e-16,True
ln_salario_real_adm,6,9,-17,-14,0.0001217595800466,0.0001217595800463,both,2.999987411267391e-16,True
ln_salario_real_adm,6,10,-17,-13,0.000120472170496,0.0001204721704957,both,2.999987411267391e-16,True
ln_salario_real_adm,6,11,-17,-12,9.26590472047868e-05,9.26590472046144e-05,both,1.7240169795235127e-16,True
ln_salario_real_adm,6,12,-17,-11,5.121391671134399e-05,5.12139167109205e-05,both,4.2349614483641607e-16,True
ln_salario_real_adm,6,13,-17,-10,5.439406221647109e-05,5.43940622161601e-05,both,3.109898406503109e-16,True
ln_salario_real_adm,6,14,-17,-9,6.582412843890435e-05,6.58241284384576e-05,both,4.467590576998082e-16,True
ln_salario_real_adm,6,15,-17,-8,0.0001163478273417,0.0001163478273413,both,3.999892864842147e-16,True
ln_salario_real_adm,6,16,-17,-7,9.072388073690632e-05,9.07238807364677e-05,both,4.386139888790108e-16,True
ln_salario_real_adm,6,17,-17,-6,3.327858618844472e-05,3.32785861880905e-05,both,3.5421562601459233e-16,True
ln_salario_real_adm,6,18,-17,-5,5.0169431312523817e-05,5.01694313119748e-05,both,5.490196513559253e-16,True
ln_salario_real_adm,6,19,-17,-4,-1.01619494726874e-05,-1.01619494729416e-05,both,2.5420136373459357e-16,True
ln_salario_real_adm,6,20,-17,-3,0.0001214804787105,0.0001214804787103,both,1.9999464324210736e-16,True
ln_salario_real_adm,6,21,-17,-2,6.960370380187618e-05,6.96037038014811e-05,both,3.950832716537178e-16,True
ln_salario_real_adm,6,22,-17,0,1.4922771276812252e-05,1.49227712763597e-05,both,4.525527630590276e-16,True
ln_salario_real_adm,6,23,-17,1,3.664473827698496e-05,3.66447382765556e-05,both,4.2935761283141582e-16,True
ln_salario_real_adm,6,24,-17,2,6.070833357555025e-05,6.07083335748984e-05,both,6.518494511525974e-16,True
ln_salario_real_adm,6,25,-17,3,0.0001063885633729,0.0001063885633724,both,5.000069368960025e-16,True
ln_salario_real_adm,6,26,-17,4,3.852664299148554e-05,3.85266429908465e-05,both,6.390423129901124e-16,True
ln_salario_real_adm,6,27,-17,5,2.7739026204212702e-05,2.77390262036595e-05,both,5.532039941153616e-16,True
ln_salario_real_adm,6,28,-17,6,0.0001122604026202,0.0001122604026197,both,4.999933843688464e-16,True
ln_salario_real_adm,6,29,-17,7,9.963462942964166e-05,9.96346294290003e-05,both,6.413597951338001e-16,True
ln_salario_real_adm,6,30,-17,8,8.294134642221995e-05,8.29413464216099e-05,both,6.100534574032812e-16,True
ln_salario_real_adm,6,31,-17,9,9.34519066192532e-05,9.34519066187503e-05,both,5.029071777074012e-16,True
ln_salario_real_adm,6,32,-17,10,6.821162082274826e-05,6.82116208221521e-05,both,5.961621170683107e-16,True
ln_salario_real_adm,6,33,-17,11,0.0001040133359895,0.000104013335989,both,4.999933843688464e-16,True
ln_salario_real_adm,6,34,-17,12,8.691063952852185e-05,8.69106395281601e-05,both,3.6174405484978855e-16,True
ln_salario_real_adm,6,35,-17,13,7.511024482326197e-05,7.51102448228161e-05,both,4.458645909075076e-16,True
ln_salario_real_adm,6,36,-17,14,1.2123731023278968e-05,1.21237310226806e-05,both,5.983677908629609e-16,True
ln_salario_real_adm,6,37,-17,15,6.447641874720665e-05,6.44764187465919e-05,both,6.147561843264371e-16,True
ln_salario_real_adm,6,38,-17,16,1.910600996894347e-05,1.91060099684682e-05,both,4.752701867043879e-16,True
ln_salario_real_adm,6,39,-17,17,6.809653769941426e-05,6.80965376988736e-05,both,5.406509658370529e-16,True
ln_salario_real_adm,6,40,-17,18,8.054418644657722e-05,8.05441864460571e-05,both,5.201188871956086e-16,True
ln_salario_real_adm,6,41,-17,19,1.1102584932508064e-05,1.11025849319958e-05,both,5.122635036427722e-16,True
ln_salario_real_adm,6,42,-17,20,4.315748775496744e-05,4.31574877543741e-05,both,5.933364151562703e-16,True
ln_salario_real_adm,6,43,-17,21,5.85213880772068e-05,5.85213880767216e-05,both,4.852008009779973e-16,True
ln_salario_real_adm,6,44,-17,22,2.7852555136993697e-05,2.78525551364971e-05,both,4.965950881844622e-16,True
ln_salario_real_adm,6,45,-17,23,9.59754673729337e-05,9.59754673725795e-05,both,3.542088497510143e-16,True
ln_salario_real_adm,7,0,-16,-23,3.3335500398403254e-05,3.33355003983747e-05,both,2.855517471783697e-17,True
ln_salario_real_adm,7,1,-16,-22,0.0007763168858786,0.0007763168858788,both,2.0003530082357557e-16,True
ln_salario_real_adm,7,2,-16,-21,0.0006548386586586,0.0006548386586587,both,9.996344030316351e-17,True
ln_salario_real_adm,7,3,-16,-20,0.0009815339530798,0.00098153395308,both,2.0014372104082412e-16,True
ln_salario_real_adm,7,4,-16,-19,0.0007866095059192,0.0007866095059195,both,2.999987411267391e-16,True
ln_salario_real_adm,7,5,-16,-18,0.0001001190954638,0.0001001190954637,both,1.0000409788463172e-16,True
ln_salario_real_adm,7,6,-16,-17,0.0002414627893435,0.0002414627893435,both,0.0,True
ln_salario_real_adm,7,7,-16,-16,0.0016835713232505,0.0016835713232511,both,5.999974822534782e-16,True
ln_salario_real_adm,7,8,-16,-15,6.78118788329887e-05,6.78118788327994e-05,both,1.8930169931596907e-16,True
ln_salario_real_adm,7,9,-16,-14,0.0002098310599052,0.0002098310599052,both,0.0,True
ln_salario_real_adm,7,10,-16,-13,0.0001078058184019,0.0001078058184019,both,0.0,True
ln_salario_real_adm,7,11,-16,-12,0.0008945729386143,0.0008945729386146,both,2.999987411267391e-16,True
ln_salario_real_adm,7,12,-16,-11,9.453038308473189e-06,9.45303830839615e-06,both,7.703934061867312e-17,True
ln_salario_real_adm,7,13,-16,-10,6.583933776776012e-05,6.58393377678006e-05,both,4.048139861517752e-17,True
ln_salario_real_adm,7,14,-16,-9,0.0001378347909365,0.0001378347909364,both,1.0001765041178778e-16,True
ln_salario_real_adm,7,15,-16,-8,0.0001848780416512,0.0001848780416512,both,0.0,True
ln_salario_real_adm,7,16,-16,-7,8.715243161105703e-05,8.71524316110221e-05,both,3.492486248118931e-17,True
ln_salario_real_adm,7,17,-16,-6,3.7540630622029114e-05,3.75406306219954e-05,both,3.3711911300721153e-17,True
ln_salario_real_adm,7,18,-16,-5,3.12930704777967e-05,3.12930704775728e-05,both,2.2390130114541273e-16,True
ln_salario_real_adm,7,19,-16,-4,0.0001010051384759,0.000101005138476,both,9.999054535747565e-17,True
ln_salario_real_adm,7,20,-16,-3,0.0001238408259155,0.0001238408259156,both,9.999054535747565e-17,True
ln_salario_real_adm,7,21,-16,-2,4.436638523079693e-05,4.43663852307266e-05,both,7.033083967641907e-17,True
ln_salario_real_adm,7,22,-16,0,-1.1193443739492888e-05,-1.11934437396103e-05,both,1.174123190166021e-16,True
ln_salario_real_adm,7,23,-16,1,5.736590533863712e-05,5.73659053385337e-05,both,1.0341933472796105e-16,True
ln_salario_real_adm,7,24,-16,2,0.000141429733981,0.0001414297339807,both,2.999987411267391e-16,True
ln_salario_real_adm,7,25,-16,3,0.0001115186003367,0.0001115186003365,both,1.9999464324210736e-16,True
ln_salario_real_adm,7,26,-16,4,6.355378172478892e-05,6.35537817244747e-05,both,3.142288946406113e-16,True
ln_salario_real_adm,7,27,-16,5,5.493320583216536e-05,5.49332058319392e-05,both,2.2616457318047622e-16,True
ln_salario_real_adm,7,28,-16,6,0.0001031516768167,0.0001031516768164,both,2.999987411267391e-16,True
ln_salario_real_adm,7,29,-16,7,0.0001326202415866,0.0001326202415863,both,2.999987411267391e-16,True
ln_salario_real_adm,7,30,-16,8,5.7412798470180056e-05,5.74127984698941e-05,both,2.859583229930518e-16,True
ln_salario_real_adm,7,31,-16,9,0.0001212853901831,0.000121285390183,both,9.999054535747565e-17,True
ln_salario_real_adm,7,32,-16,10,6.454077319400508e-05,6.4540773193702e-05,both,3.030751647911667e-16,True
ln_salario_real_adm,7,33,-16,11,0.0001718132661185,0.0001718132661184,both,9.999054535747565e-17,True
ln_salario_real_adm,7,34,-16,12,6.003955456703933e-05,6.00395545670833e-05,both,4.397117435786524e-17,True
ln_salario_real_adm,7,35,-16,13,0.0001136767736401,0.00011367677364,both,9.999054535747565e-17,True
ln_salario_real_adm,7,36,-16,14,-1.627919129165478e-05,-1.62791912919601e-05,both,3.053214961672851e-16,True
ln_salario_real_adm,7,37,-16,15,6.001540472722456e-05,6.00154047269283e-05,both,2.962582436316641e-16,True
ln_salario_real_adm,7,38,-16,16,4.876100752183473e-05,4.87610075216556e-05,both,1.7913052768533944e-16,True
ln_salario_real_adm,7,39,-16,17,-4.109355252677133e-07,-4.10935525518529e-07,both,2.508157201048589e-16,True
ln_salario_real_adm,7,40,-16,18,4.0329831145709805e-05,4.0329831145482e-05,both,2.2780442896636055e-16,True
ln_salario_real_adm,7,41,-16,19,-6.644064293546823e-05,-6.64406429356887e-05,both,2.2047251177492733e-16,True
ln_salario_real_adm,7,42,-16,20,-2.4080211229281492e-05,-2.40802112295229e-05,both,2.414077780992646e-16,True
ln_salario_real_adm,7,43,-16,21,6.329237316798445e-05,6.32923731678335e-05,both,1.5094804746429435e-16,True
ln_salario_real_adm,7,44,-16,22,2.5991079477058285e-05,2.59910794769157e-05,both,1.425861382089999e-16,True
ln_salario_real_adm,7,45,-16,23,0.0001426516919942,0.0001426516919942,both,0.0,True
ln_salario_real_adm,8,0,-15,-23,0.0001686164570774,0.000168616457077,both,4.0001639153852686e-16,True
ln_salario_real_adm,8,1,-15,-22,0.0001208286989142,0.0001208286989138,both,3.999892864842147e-16,True
ln_salario_real_adm,8,2,-15,-21,0.0001498652512577,0.0001498652512572,both,5.000069368960025e-16,True
ln_salario_real_adm,8,3,-15,-20,0.0001380141367455,0.0001380141367451,both,4.0001639153852686e-16,True
ln_salario_real_adm,8,4,-15,-19,0.0001929685242449,0.0001929685242445,both,3.999892864842147e-16,True
ln_salario_real_adm,8,5,-15,-18,0.0001530481038918,0.0001530481038912,both,5.999974822534782e-16,True
ln_salario_real_adm,8,6,-15,-17,0.0001499999598503,0.0001499999598498,both,4.999798318416904e-16,True
ln_salario_real_adm,8,7,-15,-16,6.781187883298846e-05,6.78118788327994e-05,both,1.8905775382715984e-16,True
ln_salario_real_adm,8,8,-15,-15,0.0003567165754069,0.0003567165754062,both,7.000151326652659e-16,True
ln_salario_real_adm,8,9,-15,-14,0.0001391047521201,0.0001391047521196,both,5.000069368960025e-16,True
ln_salario_real_adm,8,10,-15,-13,0.0001047580627115,0.0001047580627111,both,4.000028390113708e-16,True
ln_salario_real_adm,8,11,-15,-12,0.0001625402476495,0.0001625402476492,both,2.999987411267391e-16,True
ln_salario_real_adm,8,12,-15,-11,0.0001215766331091,0.0001215766331085,both,6.000110347806342e-16,True
ln_salario_real_adm,8,13,-15,-10,7.369785630177402e-05,7.36978563012873e-05,both,4.86711907755899e-16,True
ln_salario_real_adm,8,14,-15,-9,0.0001225072452508,0.0001225072452502,both,5.999974822534782e-16,True
ln_salario_real_adm,8,15,-15,-8,7.649351089573961e-05,7.64935108951815e-05,both,5.581201733412255e-16,True
ln_salario_real_adm,8,16,-15,-7,0.0001244682511945,0.0001244682511938,both,6.999880276109538e-16,True
ln_salario_real_adm,8,17,-15,-6,8.497357278441911e-05,8.49735727839031e-05,both,5.160124714673198e-16,True
ln_salario_real_adm,8,18,-15,-5,0.0001863024684801,0.0001863024684794,both,6.999880276109538e-16,True
ln_salario_real_adm,8,19,-15,-4,0.0001200032512911,0.0001200032512907,both,4.000028390113708e-16,True
ln_salario_real_adm,8,20,-15,-3,6.165545945140922e-05,6.16554594509789e-05,both,4.303198422594967e-16,True
ln_salario_real_adm,8,21,-15,-2,8.492374749708109e-05,8.49237474965175e-05,both,5.635953943122773e-16,True
ln_salario_real_adm,8,22,-15,0,6.55001687736678e-05,6.55001687730393e-05,both,6.284984468626909e-16,True
ln_salario_real_adm,8,23,-15,1,7.68534396866308e-05,7.68534396860292e-05,both,6.016102329850503e-16,True
ln_salario_real_adm,8,24,-15,2,0.0001214151387092,0.0001214151387083,both,8.999962233802172e-16,True
ln_salario_real_adm,8,25,-15,3,9.233947320530774e-05,9.2339473204614e-05,both,6.937403125920061e-16,True
ln_salario_real_adm,8,26,-15,4,0.0001286867266115,0.0001286867266107,both,8.000056780227416e-16,True
ln_salario_real_adm,8,27,-15,5,0.0001336378651279,0.0001336378651272,both,6.999880276109538e-16,True
ln_salario_real_adm,8,28,-15,6,0.0001539886527,0.0001539886526992,both,8.000056780227416e-16,True
ln_salario_real_adm,8,29,-15,7,7.832593121054176e-05,7.8325931209726e-05,both,8.157672671052496e-16,True
ln_salario_real_adm,8,30,-15,8,0.0001356298359232,0.0001356298359224,both,8.000056780227416e-16,True
ln_salario_real_adm,8,31,-15,9,0.0001279906516238,0.0001279906516231,both,7.000151326652659e-16,True
ln_salario_real_adm,8,32,-15,10,3.906028453780275e-05,3.90602845370332e-05,both,7.69553149503055e-16,True
ln_salario_real_adm,8,33,-15,11,7.87410547389133e-05,7.87410547382413e-05,both,6.720020590336717e-16,True
ln_salario_real_adm,8,34,-15,12,5.499962372793023e-05,5.49996237273935e-05,both,5.36734285488949e-16,True
ln_salario_real_adm,8,35,-15,13,4.698099312544863e-05,4.69809931248298e-05,both,6.188354950004138e-16,True
ln_salario_real_adm,8,36,-15,14,6.905345120744378e-05,6.90534512066792e-05,both,7.645793720367777e-16,True
ln_salario_real_adm,8,37,-15,15,8.721971379343679e-05,8.72197137926504e-05,both,7.863853882308924e-16,True
ln_salario_real_adm,8,38,-15,16,4.7520916253402617e-05,4.75209162527599e-05,both,6.42715047849407e-16,True
ln_salario_real_adm,8,39,-15,17,0.0001002397513591,0.0001002397513584,both,7.000015801381099e-16,True
ln_salario_real_adm,8,40,-15,18,0.0001516757732427,0.000151675773242,both,6.999880276109538e-16,True
ln_salario_real_adm,8,41,-15,19,8.760078235539241e-05,8.76007823547166e-05,both,6.758103191645271e-16,True
ln_salario_real_adm,8,42,-15,20,0.0001445403668856,0.0001445403668848,both,8.000056780227416e-16,True
ln_salario_real_adm,8,43,-15,21,0.0001249942390196,0.0001249942390189,both,6.999880276109538e-16,True
ln_salario_real_adm,8,44,-15,22,6.64867324125119e-05,6.64867324118507e-05,both,6.612006948902849e-16,True
ln_salario_real_adm,8,45,-15,23,7.087969383529243e-05,7.08796938347683e-05,both,5.24130435233805e-16,True
ln_salario_real_adm,9,0,-14,-23,0.0001167476754503,0.00011674767545,both,3.0001229365389515e-16,True
ln_salario_real_adm,9,1,-14,-22,0.000122145781003,0.0001221457810028,both,2.0000819576926343e-16,True
ln_salario_real_adm,9,2,-14,-21,6.524938591964738e-05,6.52493859193517e-05,both,2.9567548496395313e-16,True
ln_salario_real_adm,9,3,-14,-20,0.0001760817922093,0.0001760817922091,both,2.0000819576926343e-16,True
ln_salario_real_adm,9,4,-14,-19,0.0001508114087288,0.0001508114087286,both,2.0000819576926343e-16,True
ln_salario_real_adm,9,5,-14,-18,0.0001241978284117,0.0001241978284113,both,3.999892864842147e-16,True
ln_salario_real_adm,9,6,-14,-17,0.0001217595800466,0.0001217595800463,both,2.999987411267391e-16,True
ln_salario_real_adm,9,7,-14,-16,0.0002098310599052,0.0002098310599052,both,0.0,True
ln_salario_real_adm,9,8,-14,-15,0.0001391047521201,0.0001391047521196,both,5.000069368960025e-16,True
ln_salario_real_adm,9,9,-14,-14,0.0002382252237027,0.0002382252237024,both,2.999987411267391e-16,True
ln_salario_real_adm,9,10,-14,-13,0.000100048545684,0.0001000485456836,both,3.999892864842147e-16,True
ln_salario_real_adm,9,11,-14,-12,0.0001406707747948,0.0001406707747946,both,2.0000819576926343e-16,True
ln_salario_real_adm,9,12,-14,-11,0.0001152135194248,0.0001152135194244,both,4.000028390113708e-16,True
ln_salario_real_adm,9,13,-14,-10,9.002588201337952e-05,9.00258820130474e-05,both,3.3211823048662215e-16,True
ln_salario_real_adm,9,14,-14,-9,0.0001576078859583,0.0001576078859578,both,5.000069368960025e-16,True
ln_salario_real_adm,9,15,-14,-8,0.0001363923265953,0.0001363923265949,both,4.0001639153852686e-16,True
ln_salario_real_adm,9,16,-14,-7,0.0001309409497525,0.000130940949752,both,5.000069368960025e-16,True
ln_salario_real_adm,9,17,-14,-6,9.40659943988515e-05,9.406599439849e-05,both,3.615001093609793e-16,True
ln_salario_real_adm,9,18,-14,-5,6.545869423225478e-05,6.54586942316908e-05,both,5.639748650726473e-16,True
ln_salario_real_adm,9,19,-14,-4,4.285763651332491e-05,4.28576365130563e-05,both,2.686110882332837e-16,True
ln_salario_real_adm,9,20,-14,-3,9.209101590892971e-05,9.20910159086498e-05,both,2.799138958814451e-16,True
ln_salario_real_adm,9,21,-14,-2,4.659730166989866e-05,4.65973016694809e-05,both,4.1775664958582093e-16,True
ln_salario_real_adm,9,22,-14,0,4.374911823216257e-05,4.37491182316861e-05,both,4.76466197225911e-16,True
ln_salario_real_adm,9,23,-14,1,8.715233067978798e-05,8.71523306793381e-05,both,4.49876138945704e-16,True
ln_salario_real_adm,9,24,-14,2,8.103996806264087e-05,8.10399680619702e-05,both,6.70673911372377e-16,True
ln_salario_real_adm,9,25,-14,3,3.980265248314553e-05,3.98026524826002e-05,both,5.453333639694746e-16,True
ln_salario_real_adm,9,26,-14,4,6.649424988546232e-05,6.64942498848074e-05,both,6.54912322289869e-16,True
ln_salario_real_adm,9,27,-14,5,5.5021902850627526e-05,5.50219028500566e-05,both,5.709273115037106e-16,True
ln_salario_real_adm,9,28,-14,6,9.283750500292102e-05,9.2837505002323e-05,both,5.980188132886921e-16,True
ln_salario_real_adm,9,29,-14,7,8.386415706477978e-05,8.38641570641223e-05,both,6.57487302449522e-16,True
ln_salario_real_adm,9,30,-14,8,9.1803390518373e-05,9.18033905177468e-05,both,6.261945172461592e-16,True
ln_salario_real_adm,9,31,-14,9,9.149087802245852e-05,9.14908780219298e-05,both,5.287247419397123e-16,True
ln_salario_real_adm,9,32,-14,10,8.169836562609387e-05,8.16983656254765e-05,both,6.173718220675584e-16,True
ln_salario_real_adm,9,33,-14,11,9.723994349625893e-05,9.72399434957324e-05,both,5.265292325404292e-16,True
ln_salario_real_adm,9,34,-14,12,6.874781010557835e-05,6.87478101051955e-05,both,3.828453396317877e-16,True
ln_salario_real_adm,9,35,-14,13,7.986841256324174e-05,7.98684125627739e-05,both,4.678332374274952e-16,True
ln_salario_real_adm,9,36,-14,14,2.4598506149968625e-05,2.45985061493549e-05,both,6.137261922625759e-16,True
ln_salario_real_adm,9,37,-14,15,7.416623299448667e-05,7.41662329938522e-05,both,6.344615588113611e-16,True
ln_salario_real_adm,9,38,-14,16,5.6892735785593386e-05,5.68927357850979e-05,both,4.954871690894536e-16,True
ln_salario_real_adm,9,39,-14,17,4.209354217355104e-05,4.20935421729905e-05,both,5.605392994385838e-16,True
ln_salario_real_adm,9,40,-14,18,8.941558402294437e-05,8.94155840224067e-05,both,5.376694098627177e-16,True
ln_salario_real_adm,9,41,-14,19,1.4535833414878998e-05,1.4535833414352e-05,both,5.26998488793208e-16,True
ln_salario_real_adm,9,42,-14,20,4.105592811689252e-05,4.10559281162849e-05,both,6.076207787787669e-16,True
ln_salario_real_adm,9,43,-14,21,5.497115698382868e-05,5.4971156983325e-05,both,5.036796717552972e-16,True
ln_salario_real_adm,9,44,-14,22,6.737434480814796e-05,6.73743448076351e-05,both,5.128547326399557e-16,True
ln_salario_real_adm,9,45,-14,23,9.066264114883218e-05,9.06626411484527e-05,both,3.794843128970826e-16,True
ln_salario_real_adm,10,0,-13,-23,7.244364453574716e-05,7.24436445354478e-05,both,2.9936177235040384e-16,True
ln_salario_real_adm,10,1,-13,-22,0.0001298314837705,0.0001298314837703,both,1.999810907149513e-16,True
ln_salario_real_adm,10,2,-13,-21,8.890605979583516e-05,8.89060597955412e-05,both,2.939543140151324e-16,True
ln_salario_real_adm,10,3,-13,-20,5.657491520003419e-05,5.65749151998104e-05,both,2.237928809281642e-16,True
ln_salario_real_adm,10,4,-13,-19,5.981103243910149e-05,5.98110324389123e-05,both,1.891865028351425e-16,True
ln_salario_real_adm,10,5,-13,-18,5.805361645567893e-05,5.80536164552315e-05,both,4.474299077940336e-16,True
ln_salario_real_adm,10,6,-13,-17,0.000120472170496,0.0001204721704957,both,2.999987411267391e-16,True
ln_salario_real_adm,10,7,-13,-16,0.0001078058184019,0.0001078058184019,both,0.0,True
ln_salario_real_adm,10,8,-13,-15,0.0001047580627115,0.0001047580627111,both,4.000028390113708e-16,True
ln_salario_real_adm,10,9,-13,-14,0.000100048545684,0.0001000485456836,both,3.999892864842147e-16,True
ln_salario_real_adm,10,10,-13,-13,0.0001552472219013,0.000155247221901,both,2.999987411267391e-16,True
ln_salario_real_adm,10,11,-13,-12,8.047570509316824e-05,8.04757050929615e-05,both,2.0673024923867356e-16,True
ln_salario_real_adm,10,12,-13,-11,9.96131431284415e-05,9.96131431280187e-05,both,4.227981896878785e-16,True
ln_salario_real_adm,10,13,-13,-10,6.28296369210586e-05,6.28296369207468e-05,both,3.11802992279675e-16,True
ln_salario_real_adm,10,14,-13,-9,8.616928406470529e-05,8.61692840642531e-05,both,4.521936210893918e-16,True
ln_salario_real_adm,10,15,-13,-8,8.129607442559672e-05,8.1296074425214e-05,both,3.8272336688738307e-16,True
ln_salario_real_adm,10,16,-13,-7,8.828830203583098e-05,8.82883020354078e-05,both,4.2317766044824845e-16,True
ln_salario_real_adm,10,17,-13,-6,6.807143993869246e-05,6.80714399383469e-05,both,3.455623374254424e-16,True
ln_salario_real_adm,10,18,-13,-5,5.9849365054855406e-05,5.98493650543104e-05,both,5.45008103317729e-16,True
ln_salario_real_adm,10,19,-13,-4,3.079031478775952e-05,3.07903147875139e-05,both,2.45619225913013e-16,True
ln_salario_real_adm,10,20,-13,-3,5.144461036595635e-05,5.14446103656999e-05,both,2.5644769511071197e-16,True
ln_salario_real_adm,10,21,-13,-2,8.824754037742149e-05,8.82475403770325e-05,both,3.8898463443348685e-16,True
ln_salario_real_adm,10,22,-13,0,2.966271719804811e-05,2.96627171976025e-05,both,4.456104810233313e-16,True
ln_salario_real_adm,10,23,-13,1,5.472618595134301e-05,5.47261859509181e-05,both,4.2491238392422526e-16,True
ln_salario_real_adm,10,24,-13,2,5.646499222702165e-05,5.64649922263691e-05,both,6.525474063011349e-16,True
ln_salario_real_adm,10,25,-13,3,7.723420956098289e-05,7.72342095604629e-05,both,5.19996914451204e-16,True
ln_salario_real_adm,10,26,-13,4,5.4618929154262304e-05,5.46189291536298e-05,both,6.325032186373092e-16,True
ln_salario_real_adm,10,27,-13,5,3.433913159447318e-05,3.43391315939247e-05,both,5.484775502696826e-16,True
ln_salario_real_adm,10,28,-13,6,0.000101772632728,0.0001017726327274,both,5.999974822534782e-16,True
ln_salario_real_adm,10,29,-13,7,5.449170804741183e-05,5.44917080467717e-05,both,6.401265151625979e-16,True
ln_salario_real_adm,10,30,-13,8,7.36805747474135e-05,7.36805747468096e-05,both,6.038870575472699e-16,True
ln_salario_real_adm,10,31,-13,9,4.506201241573604e-05,4.5062012415233e-05,both,5.030359267153839e-16,True
ln_salario_real_adm,10,32,-13,10,4.481546464496666e-05,4.48154646443777e-05,both,5.889589488848601e-16,True
ln_salario_real_adm,10,33,-13,11,5.221258709754275e-05,5.22125870970491e-05,both,4.936508016598062e-16,True
ln_salario_real_adm,10,34,-13,12,6.969919398391285e-05,6.96991939835485e-05,both,3.6434614006375377e-16,True
