repetition,seed,outcome,estimator,coefficient,n_obs,n_clusters,treated_cbo_count,control_cbo_count
154,20260726,desligamentos,ppml,0.0651740571483969,22049,341,75,266
154,20260726,ln_salario_real_adm,ols,0.0159479938328223,22012,341,75,266
154,20260726,n_movimentacoes,ppml,0.0527368956245482,22049,341,75,266
155,20260726,admissoes,ppml,0.0855191778391599,22049,341,75,266
155,20260726,asinh_saldo,ols,0.3067429364058764,22049,341,75,266
155,20260726,desligamentos,ppml,0.0669566444121301,22049,341,75,266
155,20260726,ln_salario_real_adm,ols,0.0165346034728552,22012,341,75,266
155,20260726,n_movimentacoes,ppml,0.0766882565803825,22049,341,75,266
156,20260726,admissoes,ppml,-0.0034550325945019,22049,341,75,266
156,20260726,asinh_saldo,ols,-0.1408459956990168,22049,341,75,266
156,20260726,desligamentos,ppml,-0.022647407837212,22049,341,75,266
156,20260726,ln_salario_real_adm,ols,-0.005817412963376,22012,341,75,266
156,20260726,n_movimentacoes,ppml,-0.0130866607651114,22049,341,75,266
157,20260726,admissoes,ppml,-0.0811850316822528,22049,341,75,266
157,20260726,asinh_saldo,ols,0.5078267416562322,22049,341,75,266
157,20260726,desligamentos,ppml,-0.0284605007618665,22049,341,75,266
157,20260726,ln_salario_real_adm,ols,-0.0094133286621496,22012,341,75,266
157,20260726,n_movimentacoes,ppml,-0.0554154105484485,22049,341,75,266
158,20260726,admissoes,ppml,-0.0212768763303756,22049,341,75,266
158,20260726,asinh_saldo,ols,0.1909409576415746,22049,341,75,266
158,20260726,desligamentos,ppml,-0.0024177627637982,22049,341,75,266
158,20260726,ln_salario_real_adm,ols,0.0046601290579526,22012,341,75,266
158,20260726,n_movimentacoes,ppml,-0.0115303751081228,22049,341,75,266
159,20260726,admissoes,ppml,0.0221761423163115,22049,341,75,266
159,20260726,asinh_saldo,ols,-0.016249519444435,22049,341,75,266
159,20260726,desligamentos,ppml,-0.0061036967672407,22049,341,75,266
159,20260726,ln_salario_real_adm,ols,-0.0216333987574624,22012,341,75,266
159,20260726,n_movimentacoes,ppml,0.008414564654231,22049,341,75,266
160,20260726,admissoes,ppml,0.0165281472727656,22049,341,75,266
160,20260726,asinh_saldo,ols,-0.3079213073062689,22049,341,75,266
160,20260726,desligamentos,ppml,0.0245332587510347,22049,341,75,266
160,20260726,ln_salario_real_adm,ols,0.0011081749073625,22012,341,75,266
160,20260726,n_movimentacoes,ppml,0.0205676266923546,22049,341,75,266
161,20260726,admissoes,ppml,0.0388019569218158,22049,341,75,266
161,20260726,asinh_saldo,ols,0.2659724530941464,22049,341,75,266
161,20260726,desligamentos,ppml,0.0349806067533791,22049,341,75,266
161,20260726,ln_salario_real_adm,ols,0.0120427746435551,22012,341,75,266
161,20260726,n_movimentacoes,ppml,0.0365959689952433,22049,341,75,266
162,20260726,admissoes,ppml,0.0759240980260074,22049,341,75,266
162,20260726,asinh_saldo,ols,0.336402700117584,22049,341,75,266
162,20260726,desligamentos,ppml,0.0602142428979277,22049,341,75,266
162,20260726,ln_salario_real_adm,ols,0.0087125943972427,22012,341,75,266
162,20260726,n_movimentacoes,ppml,0.0682074530050158,22049,341,75,266
163,20260726,admissoes,ppml,-0.0785099295899272,22049,341,75,266
163,20260726,asinh_saldo,ols,0.1666701343242133,22049,341,75,266
163,20260726,desligamentos,ppml,-0.0408504661172628,22049,341,75,266
163,20260726,ln_salario_real_adm,ols,-0.0054007456463666,22012,341,75,266
163,20260726,n_movimentacoes,ppml,-0.060380894690752,22049,341,75,266
164,20260726,admissoes,ppml,0.0438802330754697,22049,341,75,266
164,20260726,asinh_saldo,ols,-0.0262115367583641,22049,341,75,266
164,20260726,desligamentos,ppml,0.0019350424408912,22049,341,75,266
164,20260726,ln_salario_real_adm,ols,-0.00740409448879,22012,341,75,266
164,20260726,n_movimentacoes,ppml,0.0235702567733824,22049,341,75,266
165,20260726,admissoes,ppml,-0.0656493515707552,22049,341,75,266
165,20260726,asinh_saldo,ols,-0.0980379099072425,22049,341,75,266
165,20260726,desligamentos,ppml,-0.054422028362751,22049,341,75,266
165,20260726,ln_salario_real_adm,ols,0.0156853121506092,22012,341,75,266
165,20260726,n_movimentacoes,ppml,-0.0602288534864783,22049,341,75,266
166,20260726,admissoes,ppml,-0.0421086004935205,22049,341,75,266
166,20260726,asinh_saldo,ols,-0.9613216798766696,22049,341,75,266
166,20260726,desligamentos,ppml,-0.008036206010729,22049,341,75,266
166,20260726,ln_salario_real_adm,ols,0.0007499119622275,22012,341,75,266
166,20260726,n_movimentacoes,ppml,-0.0254480969160795,22049,341,75,266
167,20260726,admissoes,ppml,0.0569650591351091,22049,341,75,266
167,20260726,asinh_saldo,ols,0.5122773358160686,22049,341,75,266
167,20260726,desligamentos,ppml,0.0110888015478849,22049,341,75,266
167,20260726,ln_salario_real_adm,ols,-0.0053310560042953,22012,341,75,266
167,20260726,n_movimentacoes,ppml,0.0346104786731302,22049,341,75,266
168,20260726,admissoes,ppml,0.0681131053715944,22049,341,75,266
168,20260726,asinh_saldo,ols,-0.1567494001929088,22049,341,75,266
168,20260726,desligamentos,ppml,0.0527248391881585,22049,341,75,266
168,20260726,ln_salario_real_adm,ols,0.0109081246380736,22012,341,75,266
168,20260726,n_movimentacoes,ppml,0.0605467092245817,22049,341,75,266
169,20260726,admissoes,ppml,0.0119358440861105,22049,341,75,266
169,20260726,asinh_saldo,ols,0.1934160292163202,22049,341,75,266
169,20260726,desligamentos,ppml,0.0361806093715131,22049,341,75,266
169,20260726,ln_salario_real_adm,ols,-0.0075547016302312,22012,341,75,266
169,20260726,n_movimentacoes,ppml,0.0231881872750818,22049,341,75,266
170,20260726,admissoes,ppml,0.0260132774710655,22049,341,75,266
170,20260726,asinh_saldo,ols,0.4893252601189026,22049,341,75,266
170,20260726,desligamentos,ppml,-0.0136696989648044,22049,341,75,266
170,20260726,ln_salario_real_adm,ols,-0.0003765344210109,22012,341,75,266
170,20260726,n_movimentacoes,ppml,0.0070367506705224,22049,341,75,266
171,20260726,admissoes,ppml,0.0181000214070081,22049,341,75,266
171,20260726,asinh_saldo,ols,0.2428652445015509,22049,341,75,266
171,20260726,desligamentos,ppml,0.0029763621278107,22049,341,75,266
171,20260726,ln_salario_real_adm,ols,0.0021119301210212,22012,341,75,266
171,20260726,n_movimentacoes,ppml,0.0107054798863828,22049,341,75,266
172,20260726,admissoes,ppml,0.013135565444827,22049,341,75,266
172,20260726,asinh_saldo,ols,-0.8002309954996073,22049,341,75,266
172,20260726,desligamentos,ppml,0.0208696611225605,22049,341,75,266
172,20260726,ln_salario_real_adm,ols,-0.0102302781415226,22012,341,75,266
172,20260726,n_movimentacoes,ppml,0.0173461684025824,22049,341,75,266
173,20260726,admissoes,ppml,-0.0553058641962707,22049,341,75,266
173,20260726,asinh_saldo,ols,-0.1216139858663003,22049,341,75,266
173,20260726,desligamentos,ppml,-0.0275704208761453,22049,341,75,266
173,20260726,ln_salario_real_adm,ols,0.0009692745162166,22012,341,75,266
173,20260726,n_movimentacoes,ppml,-0.040764037054032,22049,341,75,266
174,20260726,admissoes,ppml,0.0221828236244618,22049,341,75,266
174,20260726,asinh_saldo,ols,0.0487811755288721,22049,341,75,266
174,20260726,desligamentos,ppml,0.031983760651201,22049,341,75,266
174,20260726,ln_salario_real_adm,ols,-0.0039885442888074,22012,341,75,266
174,20260726,n_movimentacoes,ppml,0.0262456769123673,22049,341,75,266
175,20260726,admissoes,ppml,0.0574717032723128,22049,341,75,266
175,20260726,asinh_saldo,ols,0.6201130737464292,22049,341,75,266
175,20260726,desligamentos,ppml,-0.0026357043534517,22049,341,75,266
175,20260726,ln_salario_real_adm,ols,-0.0108670863320524,22012,341,75,266
175,20260726,n_movimentacoes,ppml,0.0283018960617482,22049,341,75,266
176,20260726,admissoes,ppml,-0.0240104026161134,22049,341,75,266
176,20260726,asinh_saldo,ols,0.408347887030164,22049,341,75,266
176,20260726,desligamentos,ppml,0.0004809615202248,22049,341,75,266
176,20260726,ln_salario_real_adm,ols,-0.0061112575230423,22012,341,75,266
176,20260726,n_movimentacoes,ppml,-0.0125169958919286,22049,341,75,266
177,20260726,admissoes,ppml,0.0725264055654406,22049,341,75,266
177,20260726,asinh_saldo,ols,0.1885994235564037,22049,341,75,266
177,20260726,desligamentos,ppml,0.0610931636765599,22049,341,75,266
177,20260726,ln_salario_real_adm,ols,-0.0047954906902467,22012,341,75,266
177,20260726,n_movimentacoes,ppml,0.0667064748704433,22049,341,75,266
178,20260726,admissoes,ppml,0.0210301605984568,22049,341,75,266
178,20260726,asinh_saldo,ols,0.2972223572714028,22049,341,75,266
178,20260726,desligamentos,ppml,-0.0244430862367153,22049,341,75,266
178,20260726,ln_salario_real_adm,ols,-0.0028640874830168,22012,341,75,266
178,20260726,n_movimentacoes,ppml,-0.0007789470255374,22049,341,75,266
179,20260726,admissoes,ppml,-0.106817580293864,22049,341,75,266
179,20260726,asinh_saldo,ols,0.1909369740847985,22049,341,75,266
179,20260726,desligamentos,ppml,-0.090535283088684,22049,341,75,266
179,20260726,ln_salario_real_adm,ols,-0.0076481779053202,22012,341,75,266
179,20260726,n_movimentacoes,ppml,-0.0985446339473128,22049,341,75,266
180,20260726,admissoes,ppml,-0.0128397392109036,22049,341,75,266
180,20260726,asinh_saldo,ols,-0.5809421915464025,22049,341,75,266
180,20260726,desligamentos,ppml,0.0099808224476873,22049,341,75,266
180,20260726,ln_salario_real_adm,ols,0.0054055613531988,22012,341,75,266
180,20260726,n_movimentacoes,ppml,-0.0017084591090679,22049,341,75,266
181,20260726,admissoes,ppml,-0.0436805197969079,22049,341,75,266
181,20260726,asinh_saldo,ols,-0.0966946950761851,22049,341,75,266
181,20260726,desligamentos,ppml,-0.0046344073489308,22049,341,75,266
181,20260726,ln_salario_real_adm,ols,0.0078594648896247,22012,341,75,266
181,20260726,n_movimentacoes,ppml,-0.0252744974568486,22049,341,75,266
182,20260726,admissoes,ppml,0.0206287400797009,22049,341,75,266
182,20260726,asinh_saldo,ols,-0.0992445723072446,22049,341,75,266
182,20260726,desligamentos,ppml,-0.0128595049027353,22049,341,75,266
182,20260726,ln_salario_real_adm,ols,0.0130376856720201,22012,341,75,266
182,20260726,n_movimentacoes,ppml,0.0048496592789888,22049,341,75,266
183,20260726,admissoes,ppml,-0.0608549732714891,22049,341,75,266
183,20260726,asinh_saldo,ols,-0.2489630387185332,22049,341,75,266
183,20260726,desligamentos,ppml,-0.0337253864854574,22049,341,75,266
183,20260726,ln_salario_real_adm,ols,-0.012767299467174,22012,341,75,266
183,20260726,n_movimentacoes,ppml,-0.0471400874666869,22049,341,75,266
184,20260726,admissoes,ppml,-0.0051417094655334,22049,341,75,266
184,20260726,asinh_saldo,ols,-0.4234003570085405,22049,341,75,266
184,20260726,desligamentos,ppml,-0.0074922461062669,22049,341,75,266
184,20260726,ln_salario_real_adm,ols,-0.0073434895813019,22012,341,75,266
184,20260726,n_movimentacoes,ppml,-0.0068193192128092,22049,341,75,266
185,20260726,admissoes,ppml,0.0356877562589943,22049,341,75,266
185,20260726,asinh_saldo,ols,0.3246045526454363,22049,341,75,266
185,20260726,desligamentos,ppml,-0.0006173592992126,22049,341,75,266
185,20260726,ln_salario_real_adm,ols,0.0161047984648653,22012,341,75,266
185,20260726,n_movimentacoes,ppml,0.0182927590794861,22049,341,75,266
186,20260726,admissoes,ppml,-0.0029432168230414,22049,341,75,266
186,20260726,asinh_saldo,ols,-0.0639583840032208,22049,341,75,266
186,20260726,desligamentos,ppml,-0.0194870382547378,22049,341,75,266
186,20260726,ln_salario_real_adm,ols,-0.0046088755067148,22012,341,75,266
186,20260726,n_movimentacoes,ppml,-0.0112682245671749,22049,341,75,266
187,20260726,admissoes,ppml,-0.0389264128170907,22049,341,75,266
187,20260726,asinh_saldo,ols,-0.1518102308472368,22049,341,75,266
187,20260726,desligamentos,ppml,-0.0174296908080577,22049,341,75,266
187,20260726,ln_salario_real_adm,ols,-0.0078224473669462,22012,341,75,266
187,20260726,n_movimentacoes,ppml,-0.0288440398871898,22049,341,75,266
188,20260726,admissoes,ppml,0.0394572396762669,22049,341,75,266
188,20260726,asinh_saldo,ols,-0.26326767594031,22049,341,75,266
188,20260726,desligamentos,ppml,0.0223855646327137,22049,341,75,266
188,20260726,ln_salario_real_adm,ols,-0.0153738746318984,22012,341,75,266
188,20260726,n_movimentacoes,ppml,0.0305385391693562,22049,341,75,266
189,20260726,admissoes,ppml,-0.0382767575792968,22049,341,75,266
189,20260726,asinh_saldo,ols,-0.4126112814544098,22049,341,75,266
189,20260726,desligamentos,ppml,-0.0065759038552641,22049,341,75,266
189,20260726,ln_salario_real_adm,ols,-0.003894591666814,22012,341,75,266
189,20260726,n_movimentacoes,ppml,-0.022629905026406,22049,341,75,266
190,20260726,admissoes,ppml,-0.0676780361682176,22049,341,75,266
190,20260726,asinh_saldo,ols,0.17115937534586,22049,341,75,266
190,20260726,desligamentos,ppml,-0.0717003224417567,22049,341,75,266
190,20260726,ln_salario_real_adm,ols,-0.0076855006870533,22012,341,75,266
190,20260726,n_movimentacoes,ppml,-0.0698910914361476,22049,341,75,266
191,20260726,admissoes,ppml,-0.0023439116775989,22049,341,75,266
191,20260726,asinh_saldo,ols,0.1146983055445256,22049,341,75,266
191,20260726,desligamentos,ppml,-0.0383048574440181,22049,341,75,266
191,20260726,ln_salario_real_adm,ols,-0.0140527239202137,22012,341,75,266
191,20260726,n_movimentacoes,ppml,-0.0197687819600105,22049,341,75,266
192,20260726,admissoes,ppml,-0.0407697521150112,22049,341,75,266
192,20260726,asinh_saldo,ols,-0.2170904942324297,22049,341,75,266
192,20260726,desligamentos,ppml,-0.0249650334008038,22049,341,75,266
192,20260726,ln_salario_real_adm,ols,0.0140201501902158,22012,341,75,266
192,20260726,n_movimentacoes,ppml,-0.0333496360108256,22049,341,75,266
193,20260726,admissoes,ppml,0.0437993919476866,22049,341,75,266
193,20260726,asinh_saldo,ols,-1.0567133857894735,22049,341,75,266
193,20260726,desligamentos,ppml,0.0614067455753684,22049,341,75,266
193,20260726,ln_salario_real_adm,ols,0.0068959188331309,22012,341,75,266
193,20260726,n_movimentacoes,ppml,0.0523469881154596,22049,341,75,266
194,20260726,admissoes,ppml,0.1157225442584604,22049,341,75,266
194,20260726,asinh_saldo,ols,0.1970271081169992,22049,341,75,266
194,20260726,desligamentos,ppml,0.0725128562189638,22049,341,75,266
194,20260726,ln_salario_real_adm,ols,0.0103466332408278,22012,341,75,266
194,20260726,n_movimentacoes,ppml,0.0946335091721266,22049,341,75,266
195,20260726,admissoes,ppml,0.0127039700746536,22049,341,75,266
195,20260726,asinh_saldo,ols,-0.7184033977306201,22049,341,75,266
195,20260726,desligamentos,ppml,0.055430150590837,22049,341,75,266
195,20260726,ln_salario_real_adm,ols,-0.003607206151617,22012,341,75,266
195,20260726,n_movimentacoes,ppml,0.0340546006336808,22049,341,75,266
196,20260726,admissoes,ppml,-0.0150875924155116,22049,341,75,266
196,20260726,asinh_saldo,ols,-0.0447899676796967,22049,341,75,266
196,20260726,desligamentos,ppml,-0.0104161808267235,22049,341,75,266
196,20260726,ln_salario_real_adm,ols,0.0001978683421446,22012,341,75,266
196,20260726,n_movimentacoes,ppml,-0.0128578720614314,22049,341,75,266
197,20260726,admissoes,ppml,0.0141606866382062,22049,341,75,266
197,20260726,asinh_saldo,ols,-0.215935527903996,22049,341,75,266
197,20260726,desligamentos,ppml,-0.0046171154826879,22049,341,75,266
197,20260726,ln_salario_real_adm,ols,-0.0062043791233786,22012,341,75,266
197,20260726,n_movimentacoes,ppml,0.0050613214261829,22049,341,75,266
198,20260726,admissoes,ppml,0.0359346508048474,22049,341,75,266
198,20260726,asinh_saldo,ols,-0.3330981458153099,22049,341,75,266
198,20260726,desligamentos,ppml,0.0065928336698561,22049,341,75,266
198,20260726,ln_salario_real_adm,ols,0.0006079084809185,22012,341,75,266
198,20260726,n_movimentacoes,ppml,0.0217971680685877,22049,341,75,266
199,20260726,admissoes,ppml,0.047697571106255,22049,341,75,266
199,20260726,asinh_saldo,ols,0.1634082983110208,22049,341,75,266
199,20260726,desligamentos,ppml,0.0303286502603441,22049,341,75,266
199,20260726,ln_salario_real_adm,ols,0.0054576774561565,22012,341,75,266
199,20260726,n_movimentacoes,ppml,0.0395828103646636,22049,341,75,266
200,20260726,admissoes,ppml,-0.0793487718328833,22049,341,75,266
200,20260726,asinh_saldo,ols,-0.062006509884458,22049,341,75,266
200,20260726,desligamentos,ppml,-0.0727175893262028,22049,341,75,266
200,20260726,ln_salario_real_adm,ols,-0.0059190729886864,22012,341,75,266
200,20260726,n_movimentacoes,ppml,-0.0757566750980913,22049,341,75,266
201,20260726,admissoes,ppml,-0.0317604448646307,22049,341,75,266
201,20260726,asinh_saldo,ols,0.3915444667619805,22049,341,75,266
201,20260726,desligamentos,ppml,0.0007002018392086,22049,341,75,266
201,20260726,ln_salario_real_adm,ols,-0.0043684046100376,22012,341,75,266
201,20260726,n_movimentacoes,ppml,-0.0164713785052299,22049,341,75,266
202,20260726,admissoes,ppml,0.0110194575972855,22049,341,75,266
202,20260726,asinh_saldo,ols,-0.2223788873786362,22049,341,75,266
202,20260726,desligamentos,ppml,0.0362732131034135,22049,341,75,266
202,20260726,ln_salario_real_adm,ols,-0.0085726988996331,22012,341,75,266
202,20260726,n_movimentacoes,ppml,0.024340761359781,22049,341,75,266
203,20260726,admissoes,ppml,0.008718917844817,22049,341,75,266
203,20260726,asinh_saldo,ols,0.3398395492424566,22049,341,75,266
203,20260726,desligamentos,ppml,-2.9697082936763763e-05,22049,341,75,266
203,20260726,ln_salario_real_adm,ols,-0.0091300048772557,22012,341,75,266
203,20260726,n_movimentacoes,ppml,0.0043398276902735,22049,341,75,266
204,20260726,admissoes,ppml,-0.0165878245607018,22049,341,75,266
204,20260726,asinh_saldo,ols,-0.2935509741961393,22049,341,75,266
204,20260726,desligamentos,ppml,-0.0004814527928829,22049,341,75,266
204,20260726,ln_salario_real_adm,ols,-0.0058927067163337,22012,341,75,266
204,20260726,n_movimentacoes,ppml,-0.0084184822626411,22049,341,75,266
205,20260726,admissoes,ppml,0.00502494815737,22049,341,75,266
205,20260726,asinh_saldo,ols,0.0401236433354521,22049,341,75,266
205,20260726,desligamentos,ppml,0.0099586159922182,22049,341,75,266
205,20260726,ln_salario_real_adm,ols,-0.0092513256788732,22012,341,75,266
205,20260726,n_movimentacoes,ppml,0.0069520319811999,22049,341,75,266
206,20260726,admissoes,ppml,0.0227742753922939,22049,341,75,266
206,20260726,asinh_saldo,ols,0.2974654791789106,22049,341,75,266
206,20260726,desligamentos,ppml,0.0178006337955594,22049,341,75,266
206,20260726,ln_salario_real_adm,ols,0.0132435282740799,22012,341,75,266
206,20260726,n_movimentacoes,ppml,0.0206157560460269,22049,341,75,266
207,20260726,admissoes,ppml,-0.0641256836242973,22049,341,75,266
207,20260726,asinh_saldo,ols,0.1996114543503463,22049,341,75,266
207,20260726,desligamentos,ppml,-0.0232277009636163,22049,341,75,266
207,20260726,ln_salario_real_adm,ols,0.0151291184263512,22012,341,75,266
207,20260726,n_movimentacoes,ppml,-0.043677476234734,22049,341,75,266
208,20260726,admissoes,ppml,-0.0227486547082662,22049,341,75,266
208,20260726,asinh_saldo,ols,-0.3717185799074959,22049,341,75,266
208,20260726,desligamentos,ppml,-0.0226061451248824,22049,341,75,266
208,20260726,ln_salario_real_adm,ols,0.0014080090258452,22012,341,75,266
208,20260726,n_movimentacoes,ppml,-0.0218624779954552,22049,341,75,266
209,20260726,admissoes,ppml,0.0300048068165779,22049,341,75,266
209,20260726,asinh_saldo,ols,0.025392150534148,22049,341,75,266
209,20260726,desligamentos,ppml,0.0280179511755704,22049,341,75,266
209,20260726,ln_salario_real_adm,ols,0.0081019443971497,22012,341,75,266
209,20260726,n_movimentacoes,ppml,0.0292930253781378,22049,341,75,266
210,20260726,admissoes,ppml,0.0543697201646864,22049,341,75,266
210,20260726,asinh_saldo,ols,-0.2269548839666577,22049,341,75,266
210,20260726,desligamentos,ppml,0.0239692209288477,22049,341,75,266
210,20260726,ln_salario_real_adm,ols,-0.0242168286515,22012,341,75,266
210,20260726,n_movimentacoes,ppml,0.039920134935528,22049,341,75,266
211,20260726,admissoes,ppml,-0.0390889886766672,22049,341,75,266
211,20260726,asinh_saldo,ols,0.3449361554781887,22049,341,75,266
211,20260726,desligamentos,ppml,-0.0229780985973775,22049,341,75,266
211,20260726,ln_salario_real_adm,ols,0.0112753055429296,22012,341,75,266
211,20260726,n_movimentacoes,ppml,-0.0317217223346233,22049,341,75,266
212,20260726,admissoes,ppml,-0.0486319866031408,22049,341,75,266
212,20260726,asinh_saldo,ols,-0.3230461619963319,22049,341,75,266
212,20260726,desligamentos,ppml,0.0010399064049124,22049,341,75,266
212,20260726,ln_salario_real_adm,ols,-0.003686725866611,22012,341,75,266
212,20260726,n_movimentacoes,ppml,-0.0245213694870471,22049,341,75,266
213,20260726,admissoes,ppml,0.0137934763915836,22049,341,75,266
213,20260726,asinh_saldo,ols,-0.1416349709163786,22049,341,75,266
213,20260726,desligamentos,ppml,0.0282508549280464,22049,341,75,266
213,20260726,ln_salario_real_adm,ols,0.0262028529768593,22012,341,75,266
213,20260726,n_movimentacoes,ppml,0.02011039853096,22049,341,75,266
214,20260726,admissoes,ppml,0.0522407619282603,22049,341,75,266
214,20260726,asinh_saldo,ols,-0.0730532743607907,22049,341,75,266
214,20260726,desligamentos,ppml,0.0371540277265012,22049,341,75,266
214,20260726,ln_salario_real_adm,ols,0.0022544617683636,22012,341,75,266
214,20260726,n_movimentacoes,ppml,0.0450353724882006,22049,341,75,266
215,20260726,admissoes,ppml,0.0688453279435634,22049,341,75,266
215,20260726,asinh_saldo,ols,0.4771911246681355,22049,341,75,266
215,20260726,desligamentos,ppml,0.082121361978352,22049,341,75,266
215,20260726,ln_salario_real_adm,ols,-0.0228195989091459,22012,341,75,266
215,20260726,n_movimentacoes,ppml,0.0759694026783108,22049,341,75,266
216,20260726,admissoes,ppml,-0.0215842835605144,22049,341,75,266
216,20260726,asinh_saldo,ols,-0.122168401983815,22049,341,75,266
216,20260726,desligamentos,ppml,-0.021716829854995,22049,341,75,266
216,20260726,ln_salario_real_adm,ols,-0.0037260924526297,22012,341,75,266
216,20260726,n_movimentacoes,ppml,-0.0220821513794362,22049,341,75,266
217,20260726,admissoes,ppml,-0.037140667438507,22049,341,75,266
217,20260726,asinh_saldo,ols,0.3122751177294077,22049,341,75,266
217,20260726,desligamentos,ppml,-0.0309903491288423,22049,341,75,266
217,20260726,ln_salario_real_adm,ols,-0.0060312522243437,22012,341,75,266
217,20260726,n_movimentacoes,ppml,-0.0332326111383736,22049,341,75,266
218,20260726,admissoes,ppml,0.1017325418069958,22049,341,75,266
218,20260726,asinh_saldo,ols,0.5535292024770133,22049,341,75,266
218,20260726,desligamentos,ppml,0.0555734545923769,22049,341,75,266
218,20260726,ln_salario_real_adm,ols,-0.0038062961593045,22012,341,75,266
218,20260726,n_movimentacoes,ppml,0.0792834649328142,22049,341,75,266
219,20260726,admissoes,ppml,0.0308778444305062,22049,341,75,266
219,20260726,asinh_saldo,ols,0.2958645724241837,22049,341,75,266
219,20260726,desligamentos,ppml,0.0271116904914379,22049,341,75,266
219,20260726,ln_salario_real_adm,ols,0.0045060413264059,22012,341,75,266
219,20260726,n_movimentacoes,ppml,0.029492356814444,22049,341,75,266
220,20260726,admissoes,ppml,0.0420885910280048,22049,341,75,266
220,20260726,asinh_saldo,ols,0.4194050269576388,22049,341,75,266
220,20260726,desligamentos,ppml,0.0483378716744482,22049,341,75,266
220,20260726,ln_salario_real_adm,ols,0.006218398550664,22012,341,75,266
220,20260726,n_movimentacoes,ppml,0.0443614684045314,22049,341,75,266
221,20260726,admissoes,ppml,-0.0061396174132823,22049,341,75,266
221,20260726,asinh_saldo,ols,0.486851273558191,22049,341,75,266
221,20260726,desligamentos,ppml,-0.0201260037720203,22049,341,75,266
221,20260726,ln_salario_real_adm,ols,0.0055611351916022,22012,341,75,266
221,20260726,n_movimentacoes,ppml,-0.0130000878125429,22049,341,75,266
222,20260726,admissoes,ppml,-0.0745380548760294,22049,341,75,266
222,20260726,asinh_saldo,ols,0.2134224448897203,22049,341,75,266
222,20260726,desligamentos,ppml,-0.0130602978169918,22049,341,75,266
222,20260726,ln_salario_real_adm,ols,0.0013192272170001,22012,341,75,266
222,20260726,n_movimentacoes,ppml,-0.0450467085465788,22049,341,75,266
223,20260726,admissoes,ppml,0.0552808311767876,22049,341,75,266
223,20260726,asinh_saldo,ols,0.1645076155543335,22049,341,75,266
223,20260726,desligamentos,ppml,0.0628476641140878,22049,341,75,266
223,20260726,ln_salario_real_adm,ols,0.0182801743843372,22012,341,75,266
223,20260726,n_movimentacoes,ppml,0.0588926994241774,22049,341,75,266
224,20260726,admissoes,ppml,-0.0154319815337657,22049,341,75,266
224,20260726,asinh_saldo,ols,0.030285874254615,22049,341,75,266
224,20260726,desligamentos,ppml,0.0094349374994635,22049,341,75,266
224,20260726,ln_salario_real_adm,ols,-0.0141948693550996,22012,341,75,266
224,20260726,n_movimentacoes,ppml,-0.0027450090274214,22049,341,75,266
225,20260726,admissoes,ppml,-0.0006675776094198,22049,341,75,266
225,20260726,asinh_saldo,ols,-0.1780134839609854,22049,341,75,266
225,20260726,desligamentos,ppml,0.0370497042313218,22049,341,75,266
225,20260726,ln_salario_real_adm,ols,-0.0098826688913011,22012,341,75,266
225,20260726,n_movimentacoes,ppml,0.0180940395221114,22049,341,75,266
226,20260726,admissoes,ppml,0.0356026287190616,22049,341,75,266
226,20260726,asinh_saldo,ols,0.0638150345699112,22049,341,75,266
226,20260726,desligamentos,ppml,0.0111764329485595,22049,341,75,266
226,20260726,ln_salario_real_adm,ols,0.009054435151155,22012,341,75,266
226,20260726,n_movimentacoes,ppml,0.0238060322590172,22049,341,75,266
227,20260726,admissoes,ppml,0.0825353763066232,22049,341,75,266
227,20260726,asinh_saldo,ols,-0.1949715617415333,22049,341,75,266
227,20260726,desligamentos,ppml,0.0538979927077889,22049,341,75,266
227,20260726,ln_salario_real_adm,ols,0.0049090826368223,22012,341,75,266
227,20260726,n_movimentacoes,ppml,0.06839215522632,22049,341,75,266
228,20260726,admissoes,ppml,-0.0504730809479951,22049,341,75,266
228,20260726,asinh_saldo,ols,0.0845002756465591,22049,341,75,266
228,20260726,desligamentos,ppml,-0.0278331339359283,22049,341,75,266
228,20260726,ln_salario_real_adm,ols,0.0082691573893646,22012,341,75,266
228,20260726,n_movimentacoes,ppml,-0.0392434103414416,22049,341,75,266
229,20260726,admissoes,ppml,0.0236240210942924,22049,341,75,266
229,20260726,asinh_saldo,ols,-0.062695530583561,22049,341,75,266
229,20260726,desligamentos,ppml,-0.0158321456983685,22049,341,75,266
229,20260726,ln_salario_real_adm,ols,-0.0069133624383121,22012,341,75,266
229,20260726,n_movimentacoes,ppml,0.0047684498131275,22049,341,75,266
230,20260726,admissoes,ppml,-0.0401611030101776,22049,341,75,266
230,20260726,asinh_saldo,ols,-0.3957247243991522,22049,341,75,266
230,20260726,desligamentos,ppml,-0.0272041377611458,22049,341,75,266
230,20260726,ln_salario_real_adm,ols,-0.0161404844963166,22012,341,75,266
230,20260726,n_movimentacoes,ppml,-0.0343009326606988,22049,341,75,266
231,20260726,admissoes,ppml,0.0217226925306022,22049,341,75,266
231,20260726,asinh_saldo,ols,0.0588236744579765,22049,341,75,266
231,20260726,desligamentos,ppml,0.0164160933345556,22049,341,75,266
231,20260726,ln_salario_real_adm,ols,-0.0124901608960478,22012,341,75,266
231,20260726,n_movimentacoes,ppml,0.0188713013194501,22049,341,75,266
232,20260726,admissoes,ppml,0.0658843941055238,22049,341,75,266
232,20260726,asinh_saldo,ols,0.4820327067672885,22049,341,75,266
